Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,41000,,,-111.83328247070312,-0.6933919191360474,0.698387861251831,110.50764465332031,110.51720428466797,0.0003,0.0003,0.1
,,,,,41999,2358.7495,1000,,,,,,,,
,,,,,42000,,,-118.47396087646484,-0.3272111713886261,0.5501399040222168,117.43177032470703,117.28036499023438,0.0003,0.0003,0.1
,,,,,42999,2420.7173,1000,,,,,,,,
,,,,,43000,,,-119.24049377441406,-0.9872654676437378,0.8598520159721375,117.84322357177734,117.77411651611328,0.0003,0.0003,0.1
,,,,,43999,2463.0469,1000,,,,,,,,
,,,,,44000,,,-124.60836029052734,-0.9250390529632568,0.5954586267471313,123.41448974609375,123.44874572753906,0.0003,0.0003,0.1
,,,,,44999,2523.2344,1000,,,,,,,,
2552.1433,28.805239,2600.7415,2501.9702,1000.0,45000,,,-128.7941436767578,-0.9522664546966553,0.7015978693962097,127.50373077392578,127.46913146972656,0.0003,0.0003,0.1
,,,,,45999,2579.834,1000,,,,,,,,
,,,,,46000,,,-138.68626403808594,-1.3628952503204346,1.135162115097046,137.10231018066406,137.10267639160156,0.0003,0.0003,0.1
,,,,,46999,2596.9846,1000,,,,,,,,
,,,,,47000,,,-141.4696502685547,-1.251049280166626,1.0125304460525513,140.17697143554688,140.05088806152344,0.0003,0.0003,0.1
,,,,,47999,2651.0293,1000,,,,,,,,
,,,,,48000,,,-148.2673797607422,-1.4608356952667236,1.2144851684570312,146.74000549316406,146.9195098876953,0.0003,0.0003,0.1
,,,,,48999,2659.1755,1000,,,,,,,,
,,,,,49000,,,-153.2694854736328,-1.7659729719161987,0.7461475729942322,151.96075439453125,152.0903778076172,0.0003,0.0003,0.1
,,,,,49999,2654.7366,1000,,,,,,,,
2622.032,181.9861,2717.2961,2079.328,1000.0,50000,,,-158.21998596191406,-2.0365583896636963,0.7763264179229736,156.73126220703125,156.64920043945312,0.0003,0.0003,0.1
,,,,,50999,2755.0278,1000,,,,,,,,
,,,,,51000,,,-164.1046142578125,-1.7372260093688965,0.5954558849334717,162.71958923339844,162.80809020996094,0.0003,0.0003,0.1
,,,,,51999,2735.0933,1000,,,,,,,,
,,,,,52000,,,-164.98851013183594,-1.7488138675689697,0.7375776767730713,163.71881103515625,163.77635192871094,0.0003,0.0003,0.1
,,,,,52999,2806.725,1000,,,,,,,,
,,,,,53000,,,-173.80294799804688,-1.6730408668518066,0.6788879632949829,172.24549865722656,172.30380249023438,0.0003,0.0003,0.1
,,,,,53999,2840.9512,1000,,,,,,,,
,,,,,54000,,,-175.91090393066406,-1.8769198656082153,0.7172560691833496,174.3546142578125,174.29669189453125,0.0003,0.0003,0.1
,,,,,54999,2833.5757,1000,,,,,,,,
2938.804,54.538597,3006.5156,2833.1523,1000.0,55000,,,-180.50135803222656,-1.5481693744659424,0.6220319271087646,178.89785766601562,178.91146850585938,0.0003,0.0003,0.1
,,,,,55999,2907.812,1000,,,,,,,,
,,,,,56000,,,-183.9680938720703,-2.2873711585998535,0.5926748514175415,182.53158569335938,182.51312255859375,0.0003,0.0003,0.1
,,,,,56999,2944.335,1000,,,,,,,,
,,,,,57000,,,-191.7293243408203,-1.9016408920288086,1.272706389427185,190.48928833007812,190.35189819335938,0.0003,0.0003,0.1
,,,,,57999,3058.8982,1000,,,,,,,,
,,,,,58000,,,-195.5563201904297,-1.933784008026123,0.6045527458190918,194.32937622070312,194.30889892578125,0.0003,0.0003,0.1
,,,,,58999,3043.7012,1000,,,,,,,,
,,,,,59000,,,-197.84754943847656,-1.7716047763824463,0.8258925080299377,196.53109741210938,196.49813842773438,0.0003,0.0003,0.1
,,,,,59999,3054.7598,1000,,,,,,,,
3059.8499,55.630238,3140.6084,2945.9233,1000.0,60000,,,-201.86419677734375,-1.6956207752227783,0.6952925324440002,200.71963500976562,200.5914306640625,0.0003,0.0003,0.1
,,,,,60999,3104.5574,1000,,,,,,,,
,,,,,61000,,,-201.67422485351562,-2.0406384468078613,0.6994233727455139,200.14511108398438,200.1444549560547,0.0003,0.0003,0.1
,,,,,61999,3171.3115,1000,,,,,,,,
,,,,,62000,,,-205.24270629882812,-2.0773844718933105,0.7927788496017456,203.7974853515625,203.62745666503906,0.0003,0.0003,0.1
,,,,,62999,3202.444,1000,,,,,,,,
,,,,,63000,,,-212.44656372070312,-2.4351723194122314,0.7232701778411865,211.19830322265625,211.29446411132812,0.0003,0.0003,0.1
,,,,,63999,3058.8809,1000,,,,,,,,
,,,,,64000,,,-214.9322509765625,-1.976212739944458,0.6174699068069458,213.60169982910156,213.682373046875,0.0003,0.0003,0.1
,,,,,64999,3187.9866,1000,,,,,,,,
2587.3208,1162.7275,3208.3364,-174.22281,1000.0,65000,,,-218.48731994628906,-2.147773027420044,0.5999172329902649,217.25833129882812,217.08714294433594,0.0003,0.0003,0.1
,,,,,65999,3171.749,1000,,,,,,,,
,,,,,66000,,,-224.4361572265625,-2.076667547225952,0.5646973252296448,223.10333251953125,223.07763671875,0.0003,0.0003,0.1
,,,,,66999,3265.429,1000,,,,,,,,
,,,,,67000,,,-231.25479125976562,-2.1577959060668945,0.6908957958221436,229.94642639160156,229.8549346923828,0.0003,0.0003,0.1
,,,,,67999,3223.751,1000,,,,,,,,
,,,,,68000,,,-230.33047485351562,-2.611339569091797,0.8851531744003296,228.96017456054688,228.8226318359375,0.0003,0.0003,0.1
,,,,,68999,3319.534,1000,,,,,,,,
,,,,,69000,,,-236.34738159179688,-2.0228500366210938,0.587135910987854,235.21139526367188,235.10658264160156,0.0003,0.0003,0.1
,,,,,69999,3327.0803,1000,,,,,,,,
3305.6243,33.4973,3347.2405,3245.3616,1000.0,70000,,,-240.2358856201172,-2.082719326019287,0.7365951538085938,238.87384033203125,238.93748474121094,0.0003,0.0003,0.1
,,,,,70999,3295.3008,1000,,,,,,,,
,,,,,71000,,,-238.9662628173828,-2.5540385246276855,0.7289502024650574,237.57659912109375,237.5712890625,0.0003,0.0003,0.1
,,,,,71999,3361.3328,1000,,,,,,,,
,,,,,72000,,,-246.60693359375,-2.2329864501953125,0.6520643830299377,245.20425415039062,245.38189697265625,0.0003,0.0003,0.1
,,,,,72999,3367.3728,1000,,,,,,,,
,,,,,73000,,,-252.41366577148438,-2.5549638271331787,0.7188255190849304,251.2175750732422,251.248046875,0.0003,0.0003,0.1
,,,,,73999,3150.592,1000,,,,,,,,
,,,,,74000,,,-250.05567932128906,-2.5420737266540527,0.6999636292457581,248.82363891601562,248.78323364257812,0.0003,0.0003,0.1
,,,,,74999,3450.468,1000,,,,,,,,
3196.4036,658.6793,3480.1177,1242.8453,1000.0,75000,,,-257.1717529296875,-2.4105658531188965,0.7652798295021057,256.14654541015625,256.1541748046875,0.0003,0.0003,0.1
,,,,,75999,3362.4812,1000,,,,,,,,
,,,,,76000,,,-254.19393920898438,-2.3733720779418945,0.7580926418304443,252.82510375976562,252.93368530273438,0.0003,0.0003,0.1
,,,,,76999,3477.4678,1000,,,,,,,,
,,,,,77000,,,-260.9595947265625,-2.2077887058258057,0.7160643935203552,259.71826171875,259.85076904296875,0.0003,0.0003,0.1
,,,,,77999,3428.8342,1000,,,,,,,,
,,,,,78000,,,-263.57647705078125,-2.473576545715332,0.7764700651168823,262.38385009765625,262.4296569824219,0.0003,0.0003,0.1
,,,,,78999,3436.9985,1000,,,,,,,,
,,,,,79000,,,-268.0351867675781,-2.363659620285034,0.6908081769943237,266.6936340332031,266.6949768066406,0.0003,0.0003,0.1
,,,,,79999,3435.6162,1000,,,,,,,,
3562.425,21.980745,3601.0513,3528.1814,1000.0,80000,,,-267.0306396484375,-2.510927677154541,0.718765377998352,265.7082824707031,265.55035400390625,0.0003,0.0003,0.1
,,,,,80999,3539.9385,1000,,,,,,,,
,,,,,81000,,,-271.59033203125,-2.1921236515045166,0.7226238250732422,270.43402099609375,270.4007568359375,0.0003,0.0003,0.1
,,,,,81999,3528.8557,1000,,,,,,,,
,,,,,82000,,,-273.9429931640625,-2.595752716064453,0.5828608870506287,272.71038818359375,272.6298828125,0.0003,0.0003,0.1
,,,,,82999,3563.3215,1000,,,,,,,,
,,,,,83000,,,-278.9487609863281,-2.3136823177337646,0.751496434211731,277.79150390625,277.9106750488281,0.0003,0.0003,0.1
,,,,,83999,3566.8845,1000,,,,,,,,
,,,,,84000,,,-281.0088806152344,-2.564469814300537,0.6745095252990723,279.7203369140625,279.67437744140625,0.0003,0.0003,0.1
,,,,,84999,3489.024,1000,,,,,,,,
3566.5144,28.625435,3609.2656,3508.1184,1000.0,85000,,,-281.2364196777344,-2.6240768432617188,0.8386961221694946,279.83477783203125,279.97784423828125,0.0003,0.0003,0.1
,,,,,85999,3603.5337,1000,,,,,,,,
,,,,,86000,,,-285.7481384277344,-3.134060859680176,0.6707277894020081,284.4541015625,284.345703125,0.0003,0.0003,0.1
,,,,,86999,3626.3877,1000,,,,,,,,
,,,,,87000,,,-285.92095947265625,-2.7040255069732666,0.7375928163528442,284.6681823730469,284.6720275878906,0.0003,0.0003,0.1
,,,,,87999,3672.2898,1000,,,,,,,,
,,,,,88000,,,-289.2271728515625,-1.9807486534118652,0.7210174202919006,288.04345703125,288.05474853515625,0.0003,0.0003,0.1
,,,,,88999,3586.8406,1000,,,,,,,,
,,,,,89000,,,-288.0588073730469,-2.8463664054870605,0.7351499199867249,286.7081604003906,286.7068786621094,0.0003,0.0003,0.1
,,,,,89999,3734.0652,1000,,,,,,,,
3705.7063,165.09903,3798.7236,3217.9382,1000.0,90000,,,-291.4227600097656,-2.505774974822998,0.6023725271224976,290.001708984375,290.0020446777344,0.0003,0.0003,0.1
,,,,,90999,3718.4395,1000,,,,,,,,
,,,,,91000,,,-298.359130859375,-2.172262668609619,0.7126332521438599,297.039306640625,297.10205078125,0.0003,0.0003,0.1
,,,,,91999,3770.1511,1000,,,,,,,,
,,,,,92000,,,-297.278564453125,-2.709874153137207,0.6087533235549927,295.7897033691406,295.7684020996094,0.0003,0.0003,0.1
,,,,,92999,365.80807,1000,,,,,,,,
,,,,,93000,,,-298.3627014160156,-2.3949272632598877,0.9023122191429138,297.06353759765625,296.8238220214844,0.0003,0.0003,0.1
,,,,,93999,3782.0828,1000,,,,,,,,
,,,,,94000,,,-300.8548889160156,-2.00179123878479,0.9650027751922607,299.83087158203125,299.7781677246094,0.0003,0.0003,0.1
,,,,,94999,3648.6794,1000,,,,,,,,
3840.5632,42.949238,3890.87,3741.3467,1000.0,95000,,,-302.15478515625,-2.700779914855957,0.973977267742157,300.9916076660156,301.0042724609375,0.0003,0.0003,0.1
,,,,,95999,3747.6643,1000,,,,,,,,
,,,,,96000,,,-302.1876525878906,-2.0219736099243164,0.7510708570480347,301.08380126953125,301.1778869628906,0.0003,0.0003,0.1
,,,,,96999,3805.3774,1000,,,,,,,,
,,,,,97000,,,-307.2596740722656,-1.8624104261398315,0.8458967208862305,306.2979736328125,306.4398193359375,0.0003,0.0003,0.1
,,,,,97999,3826.8752,1000,,,,,,,,
,,,,,98000,,,-310.40362548828125,-2.2692975997924805,0.9739362001419067,309.28631591796875,309.3114318847656,0.0003,0.0003,0.1
,,,,,98999,3707.0674,1000,,,,,,,,
,,,,,99000,,,-308.7383117675781,-2.5340230464935303,0.7854071855545044,307.4371643066406,307.6287841796875,0.0003,0.0003,0.1
,,,,,99999,3834.4321,1000,,,,,,,,
3763.4155,25.644962,3826.0576,3721.572,1000.0,100000,,,-314.4439697265625,-2.503169536590576,1.1294810771942139,313.458740234375,313.4781188964844,0.0003,0.0003,0.1
,,,,,100999,3876.2346,1000,,,,,,,,
,,,,,101000,,,-310.11175537109375,-2.316166400909424,1.2133445739746094,308.7421875,308.87322998046875,0.0003,0.0003,0.1
,,,,,101999,3902.0664,1000,,,,,,,,
,,,,,102000,,,-314.5136413574219,-2.8224382400512695,1.1722817420959473,313.2369079589844,313.2714538574219,0.0003,0.0003,0.1
,,,,,102999,3874.724,1000,,,,,,,,
,,,,,103000,,,-311.60662841796875,-2.9183385372161865,0.9001024961471558,310.2889404296875,310.3633117675781,0.0003,0.0003,0.1
,,,,,103999,3943.3096,1000,,,,,,,,
,,,,,104000,,,-312.09393310546875,-3.0533607006073,1.1697618961334229,310.7357177734375,310.92431640625,0.0003,0.0003,0.1
,,,,,104999,3916.5996,1000,,,,,,,,
3994.4312,30.11329,4028.8105,3913.327,1000.0,105000,,,-321.7493896484375,-3.140977382659912,0.9059202671051025,320.32281494140625,320.474853515625,0.0003,0.0003,0.1
,,,,,105999,3926.6875,1000,,,,,,,,
,,,,,106000,,,-318.4088134765625,-2.855630874633789,1.160041332244873,316.76336669921875,316.7265319824219,0.0003,0.0003,0.1
,,,,,106999,3962.6687,1000,,,,,,,,
,,,,,107000,,,-324.1176452636719,-2.732600688934326,5.871149063110352,322.7705383300781,322.900390625,0.0003,0.0003,0.1
,,,,,107999,4007.6438,1000,,,,,,,,
,,,,,108000,,,-326.43194580078125,-2.414520740509033,0.8505094051361084,325.5245666503906,325.5118408203125,0.0003,0.0003,0.1
,,,,,108999,4067.0854,1000,,,,,,,,
,,,,,109000,,,-328.25726318359375,-2.8235936164855957,0.9073185920715332,327.2683410644531,327.035400390625,0.0003,0.0003,0.1
,,,,,109999,4036.4502,1000,,,,,,,,
4002.836,15.650902,4020.127,3969.052,1000.0,110000,,,-329.07177734375,-2.3055648803710938,1.148773193359375,327.800537109375,327.7408447265625,0.0003,0.0003,0.1
,,,,,110999,4030.0676,1000,,,,,,,,
,,,,,111000,,,-333.14080810546875,-2.524026393890381,0.8015776872634888,332.03717041015625,331.96417236328125,0.0003,0.0003,0.1
,,,,,111999,4103.162,1000,,,,,,,,
,,,,,112000,,,-330.2237854003906,-2.9274649620056152,0.9961793422698975,328.71990966796875,328.78240966796875,0.0003,0.0003,0.1
,,,,,112999,4082.385,1000,,,,,,,,
,,,,,113000,,,-339.0179748535156,-2.9238853454589844,0.7795648574829102,337.99481201171875,337.9193115234375,0.0003,0.0003,0.1
,,,,,113999,2855.4326,1000,,,,,,,,
,,,,,114000,,,-338.68743896484375,-3.36053729057312,1.1169685125350952,337.3865966796875,337.330078125,0.0003,0.0003,0.1
,,,,,114999,4120.4146,1000,,,,,,,,
4147.5825,30.458738,4178.451,4070.2446,1000.0,115000,,,-342.46588134765625,-3.0948381423950195,1.5498470067977905,341.36248779296875,341.3722839355469,0.0003,0.0003,0.1
,,,,,115999,4139.6035,1000,,,,,,,,
,,,,,116000,,,-340.80865478515625,-3.1830861568450928,0.9839842915534973,339.55999755859375,339.678466796875,0.0003,0.0003,0.1
,,,,,116999,4111.512,1000,,,,,,,,
,,,,,117000,,,-345.2415466308594,-2.8941049575805664,0.9631211161613464,344.1222229003906,344.24139404296875,0.0003,0.0003,0.1
,,,,,117999,4181.751,1000,,,,,,,,
,,,,,118000,,,-346.03326416015625,-2.962151288986206,0.8906564116477966,344.8628845214844,344.9774169921875,0.0003,0.0003,0.1
,,,,,118999,4203.6885,1000,,,,,,,,
,,,,,119000,,,-343.9589538574219,-2.861990451812744,0.8789075613021851,342.60198974609375,342.57781982421875,0.0003,0.0003,0.1
,,,,,119999,4226.9785,1000,,,,,,,,
4196.672,30.079699,4243.895,4152.605,1000.0,120000,,,-346.2959289550781,-3.3199973106384277,1.1681259870529175,344.7051086425781,344.9752197265625,0.0003,0.0003,0.1
,,,,,120999,4188.3306,1000,,,,,,,,
,,,,,121000,,,-345.1884460449219,-2.7895498275756836,1.0541656017303467,343.8564758300781,343.966064453125,0.0003,0.0003,0.1
,,,,,121999,4139.7812,1000,,,,,,,,
,,,,,122000,,,-350.938720703125,-2.774198293685913,1.0646998882293701,349.774169921875,349.7850341796875,0.0003,0.0003,0.1
,,,,,122999,4177.65,1000,,,,,,,,
,,,,,123000,,,-357.5030212402344,-2.941500186920166,0.9586031436920166,356.2738037109375,356.33148193359375,0.0003,0.0003,0.1
,,,,,123999,4185.9336,1000,,,,,,,,
,,,,,124000,,,-353.6117858886719,-3.000802516937256,0.852946400642395,352.09979248046875,352.1400146484375,0.0003,0.0003,0.1
,,,,,124999,4251.286,1000,,,,,,,,
4254.275,20.378279,4290.465,4224.364,1000.0,125000,,,-352.8475646972656,-3.146265745162964,1.2142624855041504,351.40850830078125,351.5181884765625,0.0003,0.0003,0.1
,,,,,125999,4317.3066,1000,,,,,,,,
,,,,,126000,,,-357.2940673828125,-3.0991690158843994,1.2889046669006348,355.8124694824219,356.3082275390625,0.0003,0.0003,0.1
,,,,,126999,4338.0884,1000,,,,,,,,
,,,,,127000,,,-356.5374755859375,-3.024646282196045,1.286724328994751,355.27490234375,355.2108154296875,0.0003,0.0003,0.1
,,,,,127999,4273.688,1000,,,,,,,,
,,,,,128000,,,-358.68634033203125,-3.263707160949707,1.0340992212295532,357.35186767578125,357.3397521972656,0.0003,0.0003,0.1
,,,,,128999,1988.3904,1000,,,,,,,,
,,,,,129000,,,-360.64154052734375,-3.640085458755493,1.501082420349121,359.332763671875,359.275390625,0.0003,0.0003,0.1
,,,,,129999,4343.457,1000,,,,,,,,
4174.8804,359.76318,4346.8457,3111.8464,1000.0,130000,,,-367.16143798828125,-2.7358548641204834,1.007352352142334,366.0933837890625,365.9423828125,0.0003,0.0003,0.1
,,,,,130999,4304.561,1000,,,,,,,,
,,,,,131000,,,-371.2466735839844,-2.688170909881592,0.8967117071151733,370.3689880371094,370.4263916015625,0.0003,0.0003,0.1
,,,,,131999,4315.5513,1000,,,,,,,,
,,,,,132000,,,-364.5917053222656,-2.7064943313598633,1.1052119731903076,363.6127624511719,363.6859436035156,0.0003,0.0003,0.1
,,,,,132999,3594.556,1000,,,,,,,,
,,,,,133000,,,-364.88409423828125,-2.5890769958496094,1.3284404277801514,363.8280029296875,363.9300842285156,0.0003,0.0003,0.1
,,,,,133999,2932.291,1000,,,,,,,,
,,,,,134000,,,-355.888916015625,-2.6170387268066406,3.7402679920196533,354.67486572265625,354.8042907714844,0.0003,0.0003,0.1
,,,,,134999,4334.8438,1000,,,,,,,,
4340.6436,48.283916,4391.361,4253.139,1000.0,135000,,,-370.8524169921875,-2.878478527069092,1.6584486961364746,369.7162780761719,369.68438720703125,0.0003,0.0003,0.1
,,,,,135999,4379.8315,1000,,,,,,,,
,,,,,136000,,,-365.2669677734375,-3.2185254096984863,1.2686238288879395,364.0604553222656,363.7870788574219,0.0003,0.0003,0.1
,,,,,136999,4420.4,1000,,,,,,,,
,,,,,137000,,,-373.4571838378906,-3.1734018325805664,0.8872522115707397,372.55426025390625,372.70465087890625,0.0003,0.0003,0.1
,,,,,137999,4473.45,1000,,,,,,,,
,,,,,138000,,,-368.496337890625,-3.3099656105041504,1.640066146850586,367.5278625488281,367.56829833984375,0.0003,0.0003,0.1
,,,,,138999,4389.2905,1000,,,,,,,,
,,,,,139000,,,-374.3096008300781,-3.545179843902588,1.0546395778656006,373.039306640625,372.923583984375,0.0003,0.0003,0.1
,,,,,139999,4415.2915,1000,,,,,,,,
4411.8286,79.68602,4515.3276,4205.483,1000.0,140000,,,-379.47308349609375,-3.1691975593566895,1.1179561614990234,378.2161865234375,378.18988037109375,0.0003,0.0003,0.1
,,,,,140999,4369.532,1000,,,,,,,,
,,,,,141000,,,-374.9143371582031,-3.0181028842926025,1.1005795001983643,373.74481201171875,373.7178955078125,0.0003,0.0003,0.1
,,,,,141999,4381.477,1000,,,,,,,,
,,,,,142000,,,-373.9398498535156,-3.583817481994629,1.2985515594482422,372.6878356933594,372.85675048828125,0.0003,0.0003,0.1
,,,,,142999,4497.533,1000,,,,,,,,
,,,,,143000,,,-381.833251953125,-3.520143747329712,1.2577953338623047,380.4537353515625,380.5974426269531,0.0003,0.0003,0.1
,,,,,143999,4525.4424,1000,,,,,,,,
,,,,,144000,,,-375.8446044921875,-3.3660531044006348,1.8738058805465698,374.46600341796875,374.29766845703125,0.0003,0.0003,0.1
,,,,,144999,4542.697,1000,,,,,,,,
4528.0054,37.60685,4589.551,4459.676,1000.0,145000,,,-379.05517578125,-3.259000301361084,1.8249682188034058,377.9605712890625,378.0856628417969,0.0003,0.0003,0.1
,,,,,145999,4598.984,1000,,,,,,,,
,,,,,146000,,,-380.00738525390625,-3.343191623687744,1.221274733543396,378.71392822265625,378.7066345214844,0.0003,0.0003,0.1
,,,,,146999,4600.726,1000,,,,,,,,
,,,,,147000,,,-387.96807861328125,-3.4959640502929688,1.1338908672332764,386.6529541015625,386.6734313964844,0.0003,0.0003,0.1
,,,,,147999,4578.1074,1000,,,,,,,,
,,,,,148000,,,-388.3914489746094,-3.420682430267334,1.274749755859375,387.34075927734375,387.44952392578125,0.0003,0.0003,0.1
,,,,,148999,4552.236,1000,,,,,,,,
