Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,20999,-156.29803,1000,,,,,,,,
,,,,,21000,,,-19.57699966430664,3.9682376384735107,1.3336209058761597,14.860050201416016,14.945890426635742,0.0003,0.0003,0.1
,,,,,21999,-206.66711,1000,,,,,,,,
,,,,,22000,,,-19.956207275390625,3.9110522270202637,1.2325491905212402,15.378986358642578,15.447816848754883,0.0003,0.0003,0.1
,,,,,22999,215.86403,1000,,,,,,,,
,,,,,23000,,,-21.694116592407227,3.910181760787964,0.9933100938796997,17.24965476989746,17.245361328125,0.0003,0.0003,0.1
,,,,,23999,-194.21916,1000,,,,,,,,
,,,,,24000,,,-22.276601791381836,4.001352310180664,0.9856705069541931,17.64594268798828,17.70456886291504,0.0003,0.0003,0.1
,,,,,24999,-194.35028,1000,,,,,,,,
10.986241,150.83345,296.216,-166.93709,1000.0,25000,,,-23.48749542236328,3.942207098007202,1.03929603099823,18.992591857910156,18.96774673461914,0.0003,0.0003,0.1
,,,,,25999,-80.13694,1000,,,,,,,,
,,,,,26000,,,-25.043724060058594,3.9127357006073,1.1557248830795288,20.48062515258789,20.419151306152344,0.0003,0.0003,0.1
,,,,,26999,-62.06228,1000,,,,,,,,
,,,,,27000,,,-25.3642578125,4.033000469207764,1.1616673469543457,20.732568740844727,20.753334045410156,0.0003,0.0003,0.1
,,,,,27999,236.71364,1000,,,,,,,,
,,,,,28000,,,-27.0859317779541,3.923032283782959,1.0581705570220947,22.646793365478516,22.499950408935547,0.0003,0.0003,0.1
,,,,,28999,-119.549324,1000,,,,,,,,
,,,,,29000,,,-27.602567672729492,3.947263479232788,0.8196616172790527,23.089725494384766,23.123268127441406,0.0003,0.0003,0.1
,,,,,29999,306.0167,1000,,,,,,,,
128.94173,192.69598,369.0683,-197.53159,1000.0,30000,,,-29.977848052978516,3.927028179168701,0.9465925693511963,25.29490089416504,25.338565826416016,0.0003,0.0003,0.1
,,,,,30999,-93.92828,1000,,,,,,,,
,,,,,31000,,,-30.297222137451172,3.96964168548584,0.8865770697593689,25.69951629638672,25.593936920166016,0.0003,0.0003,0.1
,,,,,31999,451.55133,1000,,,,,,,,
,,,,,32000,,,-32.383155822753906,3.8634371757507324,1.1335029602050781,27.858928680419922,27.89731788635254,0.0003,0.0003,0.1
,,,,,32999,183.31331,1000,,,,,,,,
,,,,,33000,,,-32.10529708862305,3.9196367263793945,0.8545435070991516,27.51407241821289,27.45249366760254,0.0003,0.0003,0.1
,,,,,33999,114.98464,1000,,,,,,,,
,,,,,34000,,,-34.94948196411133,3.9947962760925293,1.242665410041809,30.247520446777344,30.217205047607422,0.0003,0.0003,0.1
,,,,,34999,-88.43429,1000,,,,,,,,
271.98096,161.77968,518.5877,-59.622902,1000.0,35000,,,-35.45804977416992,3.9681007862091064,1.1471307277679443,30.82061195373535,30.7218017578125,0.0003,0.0003,0.1
,,,,,35999,450.82916,1000,,,,,,,,
,,,,,36000,,,-37.16105270385742,3.925952196121216,1.2242703437805176,32.565330505371094,32.55495834350586,0.0003,0.0003,0.1
,,,,,36999,417.13608,1000,,,,,,,,
,,,,,37000,,,-37.71269226074219,3.9402761459350586,1.1786171197891235,33.29184341430664,33.23482131958008,0.0003,0.0003,0.1
,,,,,37999,391.75836,1000,,,,,,,,
,,,,,38000,,,-40.24399185180664,3.882876396179199,1.6197760105133057,35.659751892089844,35.687232971191406,0.0003,0.0003,0.1
,,,,,38999,405.68445,1000,,,,,,,,
,,,,,39000,,,-41.93918991088867,3.920681953430176,1.4623315334320068,37.357025146484375,37.45228958129883,0.0003,0.0003,0.1
,,,,,39999,538.6877,1000,,,,,,,,
407.13068,229.73769,620.52527,-98.32914,1000.0,40000,,,-42.76678466796875,3.965364456176758,1.2185554504394531,38.07430648803711,38.00112533569336,0.0003,0.0003,0.1
,,,,,40999,554.8531,1000,,,,,,,,
,,,,,41000,,,-42.397518157958984,3.8905997276306152,1.4870942831039429,37.744293212890625,37.718563079833984,0.0003,0.0003,0.1
,,,,,41999,440.78696,1000,,,,,,,,
,,,,,42000,,,-46.03523635864258,3.9007623195648193,1.1735024452209473,41.532066345214844,41.56779098510742,0.0003,0.0003,0.1
,,,,,42999,500.63666,1000,,,,,,,,
,,,,,43000,,,-47.304019927978516,3.935654401779175,1.2373192310333252,42.698822021484375,42.600067138671875,0.0003,0.0003,0.1
,,,,,43999,440.06223,1000,,,,,,,,
,,,,,44000,,,-48.050479888916016,3.884526014328003,1.481705904006958,43.54762268066406,43.481502532958984,0.0003,0.0003,0.1
,,,,,44999,526.1512,1000,,,,,,,,
489.33026,197.3464,658.1966,-63.48095,1000.0,45000,,,-49.154075622558594,3.9913558959960938,1.5820257663726807,44.597076416015625,44.579490661621094,0.0003,0.0003,0.1
,,,,,45999,606.4637,1000,,,,,,,,
,,,,,46000,,,-51.66302490234375,3.8654308319091797,1.3138211965560913,47.050533294677734,47.10140609741211,0.0003,0.0003,0.1
,,,,,46999,258.4073,1000,,,,,,,,
,,,,,47000,,,-55.051597595214844,3.9075229167938232,2.000422716140747,50.45941925048828,50.459434509277344,0.0003,0.0003,0.1
,,,,,47999,577.35693,1000,,,,,,,,
,,,,,48000,,,-55.76362991333008,3.8432507514953613,1.711960792541504,51.20643615722656,51.17735290527344,0.0003,0.0003,0.1
,,,,,48999,746.695,1000,,,,,,,,
,,,,,49000,,,-56.44450759887695,3.822550058364868,1.3522753715515137,52.02320098876953,52.21949005126953,0.0003,0.0003,0.1
,,,,,49999,-93.405785,1000,,,,,,,,
438.03915,271.45898,722.6093,-137.71013,1000.0,50000,,,-54.98305130004883,3.7577500343322754,1.3045246601104736,50.40128707885742,50.296607971191406,0.0003,0.0003,0.1
,,,,,50999,516.74445,1000,,,,,,,,
,,,,,51000,,,-59.4486198425293,3.85752010345459,1.616772174835205,54.86625289916992,54.862937927246094,0.0003,0.0003,0.1
,,,,,51999,668.3627,1000,,,,,,,,
,,,,,52000,,,-61.4854736328125,3.8365471363067627,1.4961605072021484,57.01786804199219,57.19816970825195,0.0003,0.0003,0.1
,,,,,52999,708.5879,1000,,,,,,,,
,,,,,53000,,,-62.31148910522461,3.8138914108276367,1.6923537254333496,57.81320571899414,57.84910202026367,0.0003,0.0003,0.1
,,,,,53999,756.41455,1000,,,,,,,,
,,,,,54000,,,-62.95728302001953,3.7785885334014893,1.49699866771698,58.390533447265625,58.383514404296875,0.0003,0.0003,0.1
,,,,,54999,550.6432,1000,,,,,,,,
660.96246,173.20735,805.2178,193.11903,1000.0,55000,,,-63.15782165527344,3.8574748039245605,1.4019765853881836,58.53617477416992,58.55666732788086,0.0003,0.0003,0.1
,,,,,55999,821.1406,1000,,,,,,,,
,,,,,56000,,,-61.39751434326172,3.783085823059082,2.5878944396972656,56.82344055175781,56.5821647644043,0.0003,0.0003,0.1
,,,,,56999,839.5452,1000,,,,,,,,
,,,,,57000,,,-64.20692443847656,3.8314549922943115,1.5837301015853882,59.574344635009766,59.66364288330078,0.0003,0.0003,0.1
,,,,,57999,719.2434,1000,,,,,,,,
,,,,,58000,,,-65.56433868408203,3.801814079284668,1.6129491329193115,61.157569885253906,61.203147888183594,0.0003,0.0003,0.1
,,,,,58999,907.22327,1000,,,,,,,,
,,,,,59000,,,-69.91798400878906,3.8102874755859375,1.901062250137329,65.63218688964844,65.7355728149414,0.0003,0.0003,0.1
,,,,,59999,846.9435,1000,,,,,,,,
659.609,327.76395,919.42163,16.923811,1000.0,60000,,,-71.09487915039062,3.7394280433654785,1.8148224353790283,66.7181167602539,66.70191192626953,0.0003,0.0003,0.1
,,,,,60999,951.00397,1000,,,,,,,,
,,,,,61000,,,-73.78593444824219,3.832674503326416,2.1718430519104004,69.11454010009766,69.3246078491211,0.0003,0.0003,0.1
,,,,,61999,862.5168,1000,,,,,,,,
,,,,,62000,,,-73.16600799560547,3.7877566814422607,1.3720875978469849,68.5471420288086,68.51081848144531,0.0003,0.0003,0.1
,,,,,62999,76.69756,1000,,,,,,,,
,,,,,63000,,,-74.0777587890625,3.7169837951660156,2.1706976890563965,69.53768157958984,69.5073013305664,0.0003,0.0003,0.1
,,,,,63999,923.54865,1000,,,,,,,,
,,,,,64000,,,-73.20712280273438,3.8322978019714355,1.8122493028640747,68.5556640625,68.65664672851562,0.0003,0.0003,0.1
,,,,,64999,956.4507,1000,,,,,,,,
768.70764,321.19827,1091.7524,54.400826,1000.0,65000,,,-76.46403503417969,3.763306140899658,1.843961238861084,71.933837890625,71.74056243896484,0.0003,0.0003,0.1
,,,,,65999,846.32587,1000,,,,,,,,
,,,,,66000,,,-77.42769622802734,3.8392577171325684,1.6912486553192139,72.82833862304688,72.95790100097656,0.0003,0.0003,0.1
,,,,,66999,21.635538,1000,,,,,,,,
,,,,,67000,,,-81.43612670898438,3.7669639587402344,1.5086510181427002,76.8533935546875,76.80008697509766,0.0003,0.0003,0.1
,,,,,67999,314.54575,1000,,,,,,,,
,,,,,68000,,,-80.08473205566406,3.747152805328369,2.060981035232544,75.43415832519531,75.34591674804688,0.0003,0.0003,0.1
,,,,,68999,996.9065,1000,,,,,,,,
,,,,,69000,,,-84.40034484863281,3.7883896827697754,2.0708963871002197,79.7449951171875,79.73757934570312,0.0003,0.0003,0.1
,,,,,69999,904.92395,1000,,,,,,,,
892.7801,167.83682,1039.3556,420.82147,1000.0,70000,,,-84.82186126708984,3.724118947982788,1.8363993167877197,80.33045959472656,80.1783447265625,0.0003,0.0003,0.1
,,,,,70999,-136.1568,1000,,,,,,,,
,,,,,71000,,,-83.6591796875,3.739006519317627,1.4799985885620117,79.19760131835938,79.24081420898438,0.0003,0.0003,0.1
,,,,,71999,937.46564,1000,,,,,,,,
,,,,,72000,,,-85.85900115966797,3.742161750793457,1.9977400302886963,81.59724426269531,81.64550018310547,0.0003,0.0003,0.1
,,,,,72999,1112.939,1000,,,,,,,,
,,,,,73000,,,-83.63539123535156,3.7906994819641113,2.7949624061584473,79.00572204589844,79.00060272216797,0.0003,0.0003,0.1
,,,,,73999,1065.8005,1000,,,,,,,,
,,,,,74000,,,-87.49170684814453,3.7393205165863037,2.331650733947754,83.06497192382812,82.92028045654297,0.0003,0.0003,0.1
,,,,,74999,978.93915,1000,,,,,,,,
916.8776,359.73413,1112.6426,-150.64536,1000.0,75000,,,-90.25115966796875,3.6514999866485596,2.2374825477600098,86.06140899658203,85.98171997070312,0.0003,0.0003,0.1
,,,,,75999,1066.1212,1000,,,,,,,,
,,,,,76000,,,-88.16667938232422,3.680990219116211,1.7148385047912598,83.91020202636719,83.8228530883789,0.0003,0.0003,0.1
,,,,,76999,1034.7346,1000,,,,,,,,
,,,,,77000,,,-93.12471771240234,3.7286479473114014,2.8769659996032715,88.53791809082031,88.49131774902344,0.0003,0.0003,0.1
,,,,,77999,1033.4797,1000,,,,,,,,
,,,,,78000,,,-91.17707061767578,3.7678654193878174,2.1255130767822266,86.82054138183594,86.80158233642578,0.0003,0.0003,0.1
,,,,,78999,1003.9008,1000,,,,,,,,
,,,,,79000,,,-94.87240600585938,3.7415571212768555,2.0223166942596436,90.2075424194336,90.27822875976562,0.0003,0.0003,0.1
,,,,,79999,1244.3945,1000,,,,,,,,
1019.80646,163.67989,1179.487,632.88696,1000.0,80000,,,-97.11979675292969,3.6951770782470703,2.1801130771636963,92.4974594116211,92.39022064208984,0.0003,0.0003,0.1
,,,,,80999,1085.9564,1000,,,,,,,,
,,,,,81000,,,-99.41825866699219,3.656142234802246,2.392821788787842,95.03009033203125,95.03700256347656,0.0003,0.0003,0.1
,,,,,81999,960.82434,1000,,,,,,,,
,,,,,82000,,,-97.01105499267578,3.791815757751465,2.5002715587615967,92.62860107421875,92.82806396484375,0.0003,0.0003,0.1
,,,,,82999,1012.38196,1000,,,,,,,,
,,,,,83000,,,-101.12197875976562,3.7062361240386963,2.411233901977539,96.6783447265625,96.67488098144531,0.0003,0.0003,0.1
,,,,,83999,1102.874,1000,,,,,,,,
,,,,,84000,,,-98.52053833007812,3.76625394821167,3.4155702590942383,93.81878662109375,93.94097900390625,0.0003,0.0003,0.1
,,,,,84999,1113.596,1000,,,,,,,,
1013.06494,117.29843,1135.2119,690.0796,1000.0,85000,,,-100.59152221679688,3.6785364151000977,2.3660969734191895,96.03471374511719,95.88331604003906,0.0003,0.0003,0.1
,,,,,85999,1069.2999,1000,,,,,,,,
,,,,,86000,,,-104.59343719482422,3.683933734893799,1.81986665725708,100.14969635009766,100.18169403076172,0.0003,0.0003,0.1
,,,,,86999,1152.486,1000,,,,,,,,
,,,,,87000,,,-101.76136016845703,3.6921465396881104,2.3056020736694336,97.50904846191406,97.48159790039062,0.0003,0.0003,0.1
,,,,,87999,1103.3043,1000,,,,,,,,
,,,,,88000,,,-98.61914825439453,3.763070583343506,2.424186944961548,93.97392272949219,93.99282836914062,0.0003,0.0003,0.1
,,,,,88999,1266.4357,1000,,,,,,,,
,,,,,89000,,,-101.77523803710938,3.6077237129211426,2.2909598350524902,97.22518920898438,97.20623016357422,0.0003,0.0003,0.1
,,,,,89999,1117.7391,1000,,,,,,,,
1018.86115,391.7679,1282.5825,-127.11793,1000.0,90000,,,-107.95049285888672,3.560835599899292,2.080613374710083,103.38232421875,103.53471374511719,0.0003,0.0003,0.1
,,,,,90999,1092.3748,1000,,,,,,,,
,,,,,91000,,,-107.85877990722656,3.740978240966797,2.263402223587036,103.4100341796875,103.4508056640625,0.0003,0.0003,0.1
,,,,,91999,1094.2903,1000,,,,,,,,
,,,,,92000,,,-112.44126892089844,3.651261806488037,2.7388243675231934,107.85926818847656,107.79964447021484,0.0003,0.0003,0.1
,,,,,92999,1152.355,1000,,,,,,,,
,,,,,93000,,,-110.24051666259766,3.6367383003234863,1.8758535385131836,105.77565002441406,105.75732421875,0.0003,0.0003,0.1
,,,,,93999,369.9931,1000,,,,,,,,
,,,,,94000,,,-107.38780212402344,3.7132740020751953,1.7328107357025146,102.98414611816406,102.9686050415039,0.0003,0.0003,0.1
,,,,,94999,1139.4205,1000,,,,,,,,
1157.3386,93.5174,1287.0881,1004.4978,1000.0,95000,,,-111.76365661621094,3.5997769832611084,1.8852672576904297,107.4281997680664,107.45278930664062,0.0003,0.0003,0.1
,,,,,95999,1122.623,1000,,,,,,,,
,,,,,96000,,,-114.16056060791016,3.604975700378418,2.11092209815979,109.90829467773438,109.73289489746094,0.0003,0.0003,0.1
,,,,,96999,1188.2736,1000,,,,,,,,
,,,,,97000,,,-113.35389709472656,3.6851437091827393,1.7544622421264648,108.45763397216797,108.6088638305664,0.0003,0.0003,0.1
,,,,,97999,1137.0387,1000,,,,,,,,
,,,,,98000,,,-120.89637756347656,3.6581873893737793,2.3620529174804688,116.55802154541016,116.58076477050781,0.0003,0.0003,0.1
,,,,,98999,1125.7865,1000,,,,,,,,
,,,,,99000,,,-116.63201904296875,3.6674342155456543,2.9440746307373047,112.2099609375,112.07884216308594,0.0003,0.0003,0.1
,,,,,99999,1134.3729,1000,,,,,,,,
1127.9485,177.28133,1268.9319,629.2111,1000.0,100000,,,-116.80982971191406,3.6215295791625977,1.8952744007110596,112.29679870605469,112.31244659423828,0.0003,0.0003,0.1
,,,,,100999,1207.822,1000,,,,,,,,
,,,,,101000,,,-116.79621887207031,3.791411876678467,2.2220265865325928,112.27438354492188,112.01132202148438,0.0003,0.0003,0.1
,,,,,101999,1061.4976,1000,,,,,,,,
,,,,,102000,,,-119.85932159423828,3.6750848293304443,2.31200909614563,115.42819213867188,115.47225952148438,0.0003,0.0003,0.1
,,,,,102999,1204.4292,1000,,,,,,,,
,,,,,103000,,,-117.94434356689453,3.588388442993164,2.4128990173339844,113.51029205322266,113.75625610351562,0.0003,0.0003,0.1
,,,,,103999,1284.378,1000,,,,,,,,
,,,,,104000,,,-115.29076385498047,3.6801016330718994,2.431513786315918,110.88771057128906,110.77069091796875,0.0003,0.0003,0.1
,,,,,104999,1153.4469,1000,,,,,,,,
1091.8933,367.29498,1257.3878,-7.236525,1000.0,105000,,,-116.88876342773438,3.6201446056365967,2.162229299545288,112.66476440429688,112.85626220703125,0.0003,0.0003,0.1
,,,,,105999,1203.4226,1000,,,,,,,,
,,,,,106000,,,-120.57772064208984,3.7181272506713867,1.7168304920196533,116.13510131835938,116.2049560546875,0.0003,0.0003,0.1
,,,,,106999,1119.1113,1000,,,,,,,,
,,,,,107000,,,-121.42711639404297,3.5793821811676025,2.9761276245117188,117.20005798339844,117.1929702758789,0.0003,0.0003,0.1
,,,,,107999,1175.7891,1000,,,,,,,,
,,,,,108000,,,-126.30490112304688,3.6618154048919678,2.062983989715576,121.78981018066406,122.0313491821289,0.0003,0.0003,0.1
,,,,,108999,1230.2029,1000,,,,,,,,
,,,,,109000,,,-118.6153335571289,3.611781120300293,2.450441360473633,114.2667236328125,114.24148559570312,0.0003,0.0003,0.1
,,,,,109999,1334.2023,1000,,,,,,,,
1278.9215,25.392843,1321.0735,1228.4965,1000.0,110000,,,-120.54004669189453,3.6312415599823,2.3285417556762695,116.12946319580078,116.06420135498047,0.0003,0.0003,0.1
,,,,,110999,1206.4636,1000,,,,,,,,
,,,,,111000,,,-125.02910614013672,3.6779096126556396,3.4641470909118652,120.49383544921875,120.40888977050781,0.0003,0.0003,0.1
,,,,,111999,1129.5708,1000,,,,,,,,
,,,,,112000,,,-122.09922790527344,3.659412145614624,2.8907153606414795,117.38733673095703,117.29251098632812,0.0003,0.0003,0.1
,,,,,112999,1316.8417,1000,,,,,,,,
,,,,,113000,,,-128.64419555664062,3.642045021057129,2.1342549324035645,124.43595886230469,124.3321533203125,0.0003,0.0003,0.1
,,,,,113999,1208.3314,1000,,,,,,,,
,,,,,114000,,,-123.27484893798828,3.647627353668213,2.358400344848633,118.87396240234375,119.09939575195312,0.0003,0.0003,0.1
,,,,,114999,59.29655,1000,,,,,,,,
1220.8235,125.198685,1386.6906,899.26025,1000.0,115000,,,-128.7306365966797,3.576618194580078,2.0592894554138184,124.64753723144531,124.3268814086914,0.0003,0.0003,0.1
,,,,,115999,1301.711,1000,,,,,,,,
,,,,,116000,,,-128.4384002685547,3.593587875366211,2.5892374515533447,123.98348999023438,123.93871307373047,0.0003,0.0003,0.1
,,,,,116999,1402.4725,1000,,,,,,,,
,,,,,117000,,,-129.42933654785156,3.7100634574890137,3.0299744606018066,125.05123901367188,125.07560729980469,0.0003,0.0003,0.1
,,,,,117999,1286.4283,1000,,,,,,,,
,,,,,118000,,,-130.3280792236328,3.6985769271850586,2.6232457160949707,125.99832916259766,125.95399475097656,0.0003,0.0003,0.1
,,,,,118999,1340.7139,1000,,,,,,,,
,,,,,119000,,,-133.2667694091797,3.701848268508911,2.5397725105285645,128.67755126953125,128.45672607421875,0.0003,0.0003,0.1
,,,,,119999,1347.0066,1000,,,,,,,,
1199.2777,248.00172,1384.3539,546.16296,1000.0,120000,,,-132.3805694580078,3.5627927780151367,3.116401433944702,127.96590423583984,128.06094360351562,0.0003,0.0003,0.1
,,,,,120999,1323.2933,1000,,,,,,,,
,,,,,121000,,,-137.0161895751953,3.57560396194458,1.9292283058166504,132.48870849609375,132.43707275390625,0.0003,0.0003,0.1
,,,,,121999,1248.407,1000,,,,,,,,
,,,,,122000,,,-133.11654663085938,3.5959763526916504,1.9290997982025146,128.6334991455078,128.48785400390625,0.0003,0.0003,0.1
,,,,,122999,1392.2031,1000,,,,,,,,
,,,,,123000,,,-135.652587890625,3.5375192165374756,2.8420369625091553,131.322265625,131.3642578125,0.0003,0.0003,0.1
,,,,,123999,1340.1,1000,,,,,,,,
,,,,,124000,,,-136.83306884765625,3.6224124431610107,2.296607494354248,132.63458251953125,132.4368438720703,0.0003,0.0003,0.1
,,,,,124999,1252.9698,1000,,,,,,,,
1045.8768,518.3407,1363.0681,-19.650759,1000.0,125000,,,-138.57562255859375,3.564549207687378,2.555490255355835,134.279541015625,134.09881591796875,0.0003,0.0003,0.1
,,,,,125999,1319.366,1000,,,,,,,,
,,,,,126000,,,-134.74745178222656,3.6362357139587402,3.0307297706604004,130.51596069335938,130.4356689453125,0.0003,0.0003,0.1
,,,,,126999,1319.1951,1000,,,,,,,,
,,,,,127000,,,-132.47703552246094,3.596787214279175,1.9653161764144897,128.24508666992188,128.20176696777344,0.0003,0.0003,0.1
,,,,,127999,1270.3275,1000,,,,,,,,
,,,,,128000,,,-132.94187927246094,3.537917137145996,2.146552562713623,128.619873046875,128.69342041015625,0.0003,0.0003,0.1
,,,,,128999,1273.0286,1000,,,,,,,,
,,,,,129000,,,-132.41873168945312,3.730621099472046,2.192563533782959,127.85491943359375,127.72673034667969,0.0003,0.0003,0.1
,,,,,129999,1277.4712,1000,,,,,,,,
1155.9696,438.63538,1372.4999,-153.52007,1000.0,130000,,,-141.064208984375,3.5338988304138184,2.102851629257202,136.65570068359375,136.7316436767578,0.0003,0.0003,0.1
,,,,,130999,1332.732,1000,,,,,,,,
,,,,,131000,,,-144.75057983398438,3.672762393951416,1.9604060649871826,140.43655395507812,140.532470703125,0.0003,0.0003,0.1
,,,,,131999,1315.2502,1000,,,,,,,,
,,,,,132000,,,-139.38189697265625,3.629876136779785,2.094496250152588,135.08721923828125,134.99868774414062,0.0003,0.0003,0.1
,,,,,132999,1330.5597,1000,,,,,,,,
,,,,,133000,,,-136.36029052734375,3.631948232650757,2.370302200317383,131.87625122070312,131.90774536132812,0.0003,0.0003,0.1
,,,,,133999,1279.4763,1000,,,,,,,,
,,,,,134000,,,-139.65493774414062,3.5506668090820312,2.0908596515655518,135.1321258544922,135.21929931640625,0.0003,0.0003,0.1
,,,,,134999,1377.2573,1000,,,,,,,,
1306.5725,29.946217,1363.3909,1256.5161,1000.0,135000,,,-133.6844482421875,3.6941604614257812,2.21043062210083,129.0802001953125,129.0875244140625,0.0003,0.0003,0.1
,,,,,135999,1414.1902,1000,,,,,,,,
,,,,,136000,,,-140.90492248535156,3.5148398876190186,2.256220817565918,136.5344696044922,136.57150268554688,0.0003,0.0003,0.1
,,,,,136999,1369.1641,1000,,,,,,,,
,,,,,137000,,,-141.26638793945312,3.589348077774048,2.47098445892334,137.03414916992188,136.94180297851562,0.0003,0.0003,0.1
,,,,,137999,1365.8881,1000,,,,,,,,
,,,,,138000,,,-144.9499053955078,3.48134183883667,2.1548712253570557,140.814208984375,140.8551025390625,0.0003,0.0003,0.1
,,,,,138999,1276.6575,1000,,,,,,,,
,,,,,139000,,,-142.79977416992188,3.55183744430542,2.1365630626678467,138.6332550048828,138.6000213623047,0.0003,0.0003,0.1
,,,,,139999,101.35373,1000,,,,,,,,
1346.1449,61.824356,1465.7799,1289.1672,1000.0,140000,,,-146.74703979492188,3.572300434112549,2.385725498199463,142.28173828125,142.1933135986328,0.0003,0.0003,0.1
,,,,,140999,1352.6306,1000,,,,,,,,
,,,,,141000,,,-148.24472045898438,3.5139076709747314,2.0842018127441406,144.03094482421875,144.05369567871094,0.0003,0.0003,0.1
,,,,,141999,1417.4095,1000,,,,,,,,
,,,,,142000,,,-139.83016967773438,3.574490547180176,2.15986704826355,135.50286865234375,135.7021484375,0.0003,0.0003,0.1
,,,,,142999,1377.7579,1000,,,,,,,,
,,,,,143000,,,-146.24972534179688,3.501574754714966,1.8662912845611572,142.05374145507812,142.00682067871094,0.0003,0.0003,0.1
,,,,,143999,1406.9629,1000,,,,,,,,
,,,,,144000,,,-138.40904235839844,3.502918004989624,1.8499237298965454,134.0720672607422,134.04055786132812,0.0003,0.0003,0.1
,,,,,144999,1382.6016,1000,,,,,,,,
1303.073,176.5064,1474.9165,815.4399,1000.0,145000,,,-142.800537109375,3.7100210189819336,2.468970775604248,138.14801025390625,138.05072021484375,0.0003,0.0003,0.1
,,,,,145999,1318.7184,1000,,,,,,,,
,,,,,146000,,,-148.97540283203125,3.589672565460205,2.5343704223632812,144.73056030273438,144.5318603515625,0.0003,0.0003,0.1
,,,,,146999,1403.6976,1000,,,,,,,,
,,,,,147000,,,-147.783447265625,3.454585552215576,3.9450602531433105,143.47804260253906,143.49130249023438,0.0003,0.0003,0.1
,,,,,147999,1367.3528,1000,,,,,,,,
,,,,,148000,,,-148.73704528808594,3.4745302200317383,2.177649974822998,144.51307678222656,144.27667236328125,0.0003,0.0003,0.1
,,,,,148999,1320.695,1000,,,,,,,,
,,,,,149000,,,-151.89488220214844,3.6271495819091797,2.8108458518981934,147.507568359375,147.67335510253906,0.0003,0.0003,0.1
,,,,,149999,1445.17,1000,,,,,,,,
1368.1392,68.762024,1479.218,1212.7051,1000.0,150000,,,-149.03497314453125,3.65969181060791,2.587982177734375,144.69677734375,144.77259826660156,0.0003,0.0003,0.1
,,,,,150999,1491.6649,1000,,,,,,,,
