Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,4387,9.0,9,,,,,,,,
,,,,,4394,7.0,7,,,,,,,,
,,,,,4398,4.0,4,,,,,,,,
,,,,,4406,8.0,8,,,,,,,,
,,,,,4410,4.0,4,,,,,,,,
,,,,,4415,5.0,5,,,,,,,,
,,,,,4419,4.0,4,,,,,,,,
,,,,,4429,10.0,10,,,,,,,,
,,,,,4436,7.0,7,,,,,,,,
,,,,,4440,4.0,4,,,,,,,,
,,,,,4445,5.0,5,,,,,,,,
,,,,,4450,5.0,5,,,,,,,,
,,,,,4454,4.0,4,,,,,,,,
,,,,,4460,6.0,6,,,,,,,,
,,,,,4466,6.0,6,,,,,,,,
,,,,,4471,5.0,5,,,,,,,,
,,,,,4475,4.0,4,,,,,,,,
,,,,,4479,4.0,4,,,,,,,,
,,,,,4489,10.0,10,,,,,,,,
,,,,,4493,4.0,4,,,,,,,,
,,,,,4504,11.0,11,,,,,,,,
,,,,,4507,3.0,3,,,,,,,,
,,,,,4515,8.0,8,,,,,,,,
,,,,,4519,4.0,4,,,,,,,,
,,,,,4527,8.0,8,,,,,,,,
,,,,,4533,6.0,6,,,,,,,,
,,,,,4541,8.0,8,,,,,,,,
,,,,,4544,3.0,3,,,,,,,,
,,,,,4548,4.0,4,,,,,,,,
,,,,,4553,5.0,5,,,,,,,,
,,,,,4563,10.0,10,,,,,,,,
,,,,,4568,5.0,5,,,,,,,,
,,,,,4572,4.0,4,,,,,,,,
,,,,,4585,13.0,13,,,,,,,,
,,,,,4591,6.0,6,,,,,,,,
,,,,,4598,7.0,7,,,,,,,,
,,,,,4611,13.0,13,,,,,,,,
,,,,,4615,4.0,4,,,,,,,,
,,,,,4620,5.0,5,,,,,,,,
,,,,,4624,4.0,4,,,,,,,,
,,,,,4630,6.0,6,,,,,,,,
,,,,,4636,6.0,6,,,,,,,,
,,,,,4640,4.0,4,,,,,,,,
,,,,,4646,6.0,6,,,,,,,,
,,,,,4651,5.0,5,,,,,,,,
,,,,,4656,5.0,5,,,,,,,,
,,,,,4665,9.0,9,,,,,,,,
,,,,,4670,5.0,5,,,,,,,,
,,,,,4679,9.0,9,,,,,,,,
,,,,,4684,5.0,5,,,,,,,,
,,,,,4688,4.0,4,,,,,,,,
,,,,,4693,5.0,5,,,,,,,,
,,,,,4696,3.0,3,,,,,,,,
,,,,,4700,4.0,4,,,,,,,,
,,,,,4704,4.0,4,,,,,,,,
,,,,,4712,8.0,8,,,,,,,,
,,,,,4728,16.0,16,,,,,,,,
,,,,,4737,9.0,9,,,,,,,,
,,,,,4743,6.0,6,,,,,,,,
,,,,,4753,10.0,10,,,,,,,,
,,,,,4760,7.0,7,,,,,,,,
,,,,,4764,4.0,4,,,,,,,,
,,,,,4808,44.0,44,,,,,,,,
,,,,,4820,12.0,12,,,,,,,,
,,,,,4826,6.0,6,,,,,,,,
,,,,,4838,12.0,12,,,,,,,,
,,,,,4847,9.0,9,,,,,,,,
,,,,,4859,12.0,12,,,,,,,,
,,,,,4864,5.0,5,,,,,,,,
,,,,,4870,6.0,6,,,,,,,,
,,,,,4876,6.0,6,,,,,,,,
,,,,,4886,10.0,10,,,,,,,,
,,,,,4892,6.0,6,,,,,,,,
,,,,,4899,7.0,7,,,,,,,,
,,,,,4904,5.0,5,,,,,,,,
,,,,,4913,9.0,9,,,,,,,,
,,,,,4917,4.0,4,,,,,,,,
,,,,,4924,7.0,7,,,,,,,,
,,,,,4930,6.0,6,,,,,,,,
,,,,,4933,3.0,3,,,,,,,,
,,,,,4937,4.0,4,,,,,,,,
,,,,,4942,5.0,5,,,,,,,,
,,,,,4945,3.0,3,,,,,,,,
,,,,,4952,7.0,7,,,,,,,,
,,,,,4957,5.0,5,,,,,,,,
,,,,,4960,3.0,3,,,,,,,,
,,,,,4971,11.0,11,,,,,,,,
,,,,,4985,14.0,14,,,,,,,,
,,,,,4994,9.0,9,,,,,,,,
,,,,,4998,4.0,4,,,,,,,,
5.9,2.5079873,11.0,3.0,5.9,5000,,,-0.13220342993736267,0.62873375415802,0.8680413365364075,0.05797191709280014,0.9886767268180847,0.0003,0.0003,0.1
,,,,,5002,4.0,4,,,,,,,,
,,,,,5005,3.0,3,,,,,,,,
,,,,,5018,13.0,13,,,,,,,,
,,,,,5021,3.0,3,,,,,,,,
,,,,,5028,7.0,7,,,,,,,,
,,,,,5034,6.0,6,,,,,,,,
,,,,,5038,4.0,4,,,,,,,,
,,,,,5052,14.0,14,,,,,,,,
,,,,,5060,8.0,8,,,,,,,,
,,,,,5068,8.0,8,,,,,,,,
,,,,,5072,4.0,4,,,,,,,,
,,,,,5077,5.0,5,,,,,,,,
,,,,,5081,4.0,4,,,,,,,,
,,,,,5086,5.0,5,,,,,,,,
,,,,,5090,4.0,4,,,,,,,,
,,,,,5093,3.0,3,,,,,,,,
,,,,,5096,3.0,3,,,,,,,,
,,,,,5099,3.0,3,,,,,,,,
,,,,,5102,3.0,3,,,,,,,,
,,,,,5107,5.0,5,,,,,,,,
,,,,,5110,3.0,3,,,,,,,,
,,,,,5119,9.0,9,,,,,,,,
,,,,,5124,5.0,5,,,,,,,,
,,,,,5128,4.0,4,,,,,,,,
,,,,,5132,4.0,4,,,,,,,,
,,,,,5135,3.0,3,,,,,,,,
,,,,,5139,4.0,4,,,,,,,,
,,,,,5153,14.0,14,,,,,,,,
,,,,,5156,3.0,3,,,,,,,,
,,,,,5160,4.0,4,,,,,,,,
,,,,,5165,5.0,5,,,,,,,,
,,,,,5170,5.0,5,,,,,,,,
,,,,,5174,4.0,4,,,,,,,,
,,,,,5177,3.0,3,,,,,,,,
,,,,,5185,8.0,8,,,,,,,,
,,,,,5189,4.0,4,,,,,,,,
,,,,,5192,3.0,3,,,,,,,,
,,,,,5199,7.0,7,,,,,,,,
,,,,,5202,3.0,3,,,,,,,,
,,,,,5206,4.0,4,,,,,,,,
,,,,,5213,7.0,7,,,,,,,,
,,,,,5219,6.0,6,,,,,,,,
,,,,,5222,3.0,3,,,,,,,,
,,,,,5229,7.0,7,,,,,,,,
,,,,,5232,3.0,3,,,,,,,,
,,,,,5241,9.0,9,,,,,,,,
,,,,,5250,9.0,9,,,,,,,,
,,,,,5253,3.0,3,,,,,,,,
,,,,,5257,4.0,4,,,,,,,,
,,,,,5260,3.0,3,,,,,,,,
,,,,,5264,4.0,4,,,,,,,,
,,,,,5269,5.0,5,,,,,,,,
,,,,,5282,13.0,13,,,,,,,,
,,,,,5293,11.0,11,,,,,,,,
,,,,,5302,9.0,9,,,,,,,,
,,,,,5306,4.0,4,,,,,,,,
,,,,,5326,20.0,20,,,,,,,,
,,,,,5334,8.0,8,,,,,,,,
,,,,,5337,3.0,3,,,,,,,,
,,,,,5343,6.0,6,,,,,,,,
,,,,,5350,7.0,7,,,,,,,,
,,,,,5361,11.0,11,,,,,,,,
,,,,,5368,7.0,7,,,,,,,,
,,,,,5382,14.0,14,,,,,,,,
,,,,,5386,4.0,4,,,,,,,,
,,,,,5399,13.0,13,,,,,,,,
,,,,,5416,17.0,17,,,,,,,,
,,,,,5425,9.0,9,,,,,,,,
,,,,,5434,9.0,9,,,,,,,,
,,,,,5457,23.0,23,,,,,,,,
,,,,,5477,20.0,20,,,,,,,,
,,,,,5494,17.0,17,,,,,,,,
,,,,,5516,22.0,22,,,,,,,,
,,,,,5533,17.0,17,,,,,,,,
,,,,,5545,12.0,12,,,,,,,,
,,,,,5572,27.0,27,,,,,,,,
,,,,,5599,27.0,27,,,,,,,,
,,,,,5619,20.0,20,,,,,,,,
,,,,,5642,23.0,23,,,,,,,,
,,,,,5666,24.0,24,,,,,,,,
,,,,,5690,24.0,24,,,,,,,,
,,,,,5728,38.0,38,,,,,,,,
,,,,,5747,19.0,19,,,,,,,,
,,,,,5775,28.0,28,,,,,,,,
,,,,,5807,32.0,32,,,,,,,,
,,,,,5867,60.0,60,,,,,,,,
,,,,,5898,31.0,31,,,,,,,,
,,,,,5933,35.0,35,,,,,,,,
,,,,,5970,37.0,37,,,,,,,,
,,,,,5988,18.0,18,,,,,,,,
,,,,,6000,,,-4.705093860626221,-0.30949240922927856,0.9424117207527161,4.389280319213867,4.322247505187988,0.0003,0.0003,0.1
,,,,,6017,29.0,29,,,,,,,,
,,,,,6046,29.0,29,,,,,,,,
,,,,,6075,29.0,29,,,,,,,,
,,,,,6135,60.0,60,,,,,,,,
,,,,,6163,28.0,28,,,,,,,,
,,,,,6243,80.0,80,,,,,,,,
,,,,,6298,55.0,55,,,,,,,,
,,,,,6351,53.0,53,,,,,,,,
,,,,,6427,76.0,76,,,,,,,,
,,,,,6510,83.0,83,,,,,,,,
,,,,,6586,76.0,76,,,,,,,,
,,,,,6684,98.0,98,,,,,,,,
,,,,,6739,55.0,55,,,,,,,,
,,,,,6816,77.0,77,,,,,,,,
,,,,,6961,145.0,145,,,,,,,,
,,,,,7000,,,-9.832624435424805,-0.6652381420135498,2.3182876110076904,9.029151916503906,8.84190559387207,0.0003,0.0003,0.1
,,,,,7043,82.0,82,,,,,,,,
,,,,,7129,86.0,86,,,,,,,,
,,,,,7231,102.0,102,,,,,,,,
,,,,,7326,95.0,95,,,,,,,,
,,,,,7449,123.0,123,,,,,,,,
,,,,,7540,91.0,91,,,,,,,,
,,,,,7618,78.0,78,,,,,,,,
,,,,,7703,85.0,85,,,,,,,,
,,,,,7786,83.0,83,,,,,,,,
,,,,,7895,109.0,109,,,,,,,,
,,,,,7972,77.0,77,,,,,,,,
,,,,,8000,,,-14.794777870178223,-0.865683913230896,6.072567939758301,13.108920097351074,12.640135765075684,0.0003,0.0003,0.1
,,,,,8044,72.0,72,,,,,,,,
,,,,,8146,102.0,102,,,,,,,,
,,,,,8309,163.0,163,,,,,,,,
,,,,,8383,74.0,74,,,,,,,,
,,,,,8485,102.0,102,,,,,,,,
,,,,,8561,76.0,76,,,,,,,,
,,,,,8655,94.0,94,,,,,,,,
,,,,,8752,97.0,97,,,,,,,,
,,,,,8811,59.0,59,,,,,,,,
,,,,,8899,88.0,88,,,,,,,,
,,,,,8973,74.0,74,,,,,,,,
,,,,,9000,,,-20.19878387451172,-0.4204022288322449,7.7423415184021,18.643686294555664,18.177988052368164,0.0003,0.0003,0.1
,,,,,9069,96.0,96,,,,,,,,
,,,,,9170,101.0,101,,,,,,,,
,,,,,9281,111.0,111,,,,,,,,
,,,,,9370,89.0,89,,,,,,,,
,,,,,9445,75.0,75,,,,,,,,
,,,,,9521,76.0,76,,,,,,,,
,,,,,9605,84.0,84,,,,,,,,
,,,,,9690,85.0,85,,,,,,,,
,,,,,9777,87.0,87,,,,,,,,
,,,,,9844,67.0,67,,,,,,,,
,,,,,9935,91.0,91,,,,,,,,
69.3,15.640014,102.0,42.0,69.3,10000,,,-24.52012062072754,-0.6220641732215881,6.192480087280273,22.58063316345215,22.55061912536621,0.0003,0.0003,0.1
,,,,,10009,74.0,74,,,,,,,,
,,,,,10090,81.0,81,,,,,,,,
,,,,,10130,40.0,40,,,,,,,,
,,,,,10249,119.0,119,,,,,,,,
,,,,,10309,60.0,60,,,,,,,,
,,,,,10384,75.0,75,,,,,,,,
,,,,,10454,70.0,70,,,,,,,,
,,,,,10524,70.0,70,,,,,,,,
,,,,,10613,89.0,89,,,,,,,,
,,,,,10680,67.0,67,,,,,,,,
,,,,,10751,71.0,71,,,,,,,,
,,,,,10801,50.0,50,,,,,,,,
,,,,,10872,71.0,71,,,,,,,,
,,,,,10958,86.0,86,,,,,,,,
,,,,,11000,,,-28.013187408447266,-0.4990161061286926,10.901832580566406,25.681791305541992,25.407440185546875,0.0003,0.0003,0.1
,,,,,11023,65.0,65,,,,,,,,
,,,,,11089,66.0,66,,,,,,,,
,,,,,11171,82.0,82,,,,,,,,
,,,,,11243,72.0,72,,,,,,,,
,,,,,11308,65.0,65,,,,,,,,
,,,,,11390,82.0,82,,,,,,,,
,,,,,11474,84.0,84,,,,,,,,
,,,,,11550,76.0,76,,,,,,,,
,,,,,11618,68.0,68,,,,,,,,
,,,,,11694,76.0,76,,,,,,,,
,,,,,11764,70.0,70,,,,,,,,
,,,,,11837,73.0,73,,,,,,,,
,,,,,11919,82.0,82,,,,,,,,
,,,,,11991,72.0,72,,,,,,,,
,,,,,12000,,,-31.925540924072266,-0.5624505281448364,10.068380355834961,29.372417449951172,29.158845901489258,0.0003,0.0003,0.1
,,,,,12061,70.0,70,,,,,,,,
,,,,,12127,66.0,66,,,,,,,,
,,,,,12201,74.0,74,,,,,,,,
,,,,,12277,76.0,76,,,,,,,,
,,,,,12352,75.0,75,,,,,,,,
,,,,,12423,71.0,71,,,,,,,,
,,,,,12492,69.0,69,,,,,,,,
,,,,,12569,77.0,77,,,,,,,,
,,,,,12645,76.0,76,,,,,,,,
,,,,,12713,68.0,68,,,,,,,,
,,,,,12783,70.0,70,,,,,,,,
,,,,,12860,77.0,77,,,,,,,,
,,,,,12938,78.0,78,,,,,,,,
,,,,,13000,,,-34.59515380859375,-0.5333248972892761,10.736093521118164,32.835811614990234,33.00303268432617,0.0003,0.0003,0.1
,,,,,13011,73.0,73,,,,,,,,
,,,,,13077,66.0,66,,,,,,,,
,,,,,13154,77.0,77,,,,,,,,
,,,,,13226,72.0,72,,,,,,,,
,,,,,13316,90.0,90,,,,,,,,
,,,,,13397,81.0,81,,,,,,,,
,,,,,13480,83.0,83,,,,,,,,
,,,,,13570,90.0,90,,,,,,,,
,,,,,13653,83.0,83,,,,,,,,
,,,,,13736,83.0,83,,,,,,,,
,,,,,13819,83.0,83,,,,,,,,
,,,,,13952,133.0,133,,,,,,,,
,,,,,14000,,,-37.51873779296875,-0.8121804594993591,11.84311580657959,34.51628112792969,33.961097717285156,0.0003,0.0003,0.1
,,,,,14112,160.0,160,,,,,,,,
,,,,,14210,98.0,98,,,,,,,,
963.7,108.899994,1000.0,637.0,963.7,15000,,,-40.92201614379883,-0.661765456199646,6.619785308837891,37.935035705566406,38.020816802978516,0.0003,0.0003,0.1
,,,,,15210,1000.0,1000,,,,,,,,
,,,,,15419,209.0,209,,,,,,,,
,,,,,15711,292.0,292,,,,,,,,
,,,,,15863,152.0,152,,,,,,,,
,,,,,16000,,,-44.797874450683594,-0.806861162185669,11.345744132995605,41.98796081542969,42.021018981933594,0.0003,0.0003,0.1
,,,,,16084,221.0,221,,,,,,,,
,,,,,16250,166.0,166,,,,,,,,
,,,,,17000,,,-46.671566009521484,-0.6675279140472412,7.479635238647461,45.12473678588867,45.23733139038086,0.0003,0.0003,0.1
,,,,,17250,1000.0,1000,,,,,,,,
,,,,,17312,62.0,62,,,,,,,,
,,,,,17389,77.0,77,,,,,,,,
,,,,,17453,64.0,64,,,,,,,,
,,,,,17756,303.0,303,,,,,,,,
,,,,,17823,67.0,67,,,,,,,,
,,,,,17895,72.0,72,,,,,,,,
,,,,,17957,62.0,62,,,,,,,,
,,,,,18000,,,-50.28193664550781,-0.6078783273696899,14.713181495666504,47.7476692199707,47.616058349609375,0.0003,0.0003,0.1
,,,,,18024,67.0,67,,,,,,,,
,,,,,18089,65.0,65,,,,,,,,
,,,,,18143,54.0,54,,,,,,,,
,,,,,18215,72.0,72,,,,,,,,
,,,,,18269,54.0,54,,,,,,,,
,,,,,18353,84.0,84,,,,,,,,
,,,,,18475,122.0,122,,,,,,,,
,,,,,18542,67.0,67,,,,,,,,
,,,,,18610,68.0,68,,,,,,,,
,,,,,18671,61.0,61,,,,,,,,
,,,,,18736,65.0,65,,,,,,,,
,,,,,18793,57.0,57,,,,,,,,
,,,,,18864,71.0,71,,,,,,,,
,,,,,18923,59.0,59,,,,,,,,
,,,,,18995,72.0,72,,,,,,,,
,,,,,19000,,,-51.440269470214844,-0.7654601335525513,12.21052360534668,48.10525894165039,47.64169692993164,0.0003,0.0003,0.1
,,,,,19058,63.0,63,,,,,,,,
,,,,,19127,69.0,69,,,,,,,,
,,,,,19183,56.0,56,,,,,,,,
,,,,,19251,68.0,68,,,,,,,,
,,,,,19317,66.0,66,,,,,,,,
,,,,,19370,53.0,53,,,,,,,,
,,,,,19440,70.0,70,,,,,,,,
,,,,,19490,50.0,50,,,,,,,,
,,,,,19544,54.0,54,,,,,,,,
,,,,,19607,63.0,63,,,,,,,,
,,,,,19674,67.0,67,,,,,,,,
,,,,,19728,54.0,54,,,,,,,,
,,,,,19790,62.0,62,,,,,,,,
,,,,,19857,67.0,67,,,,,,,,
,,,,,19917,60.0,60,,,,,,,,
,,,,,19978,61.0,61,,,,,,,,
65.9,11.995415,81.0,47.0,65.9,20000,,,-54.60804748535156,-0.6001365780830383,19.23906135559082,51.21534729003906,50.74139404296875,0.0003,0.0003,0.1
,,,,,20033,55.0,55,,,,,,,,
,,,,,20100,67.0,67,,,,,,,,
,,,,,20190,90.0,90,,,,,,,,
,,,,,20249,59.0,59,,,,,,,,
,,,,,20316,67.0,67,,,,,,,,
,,,,,20374,58.0,58,,,,,,,,
,,,,,20435,61.0,61,,,,,,,,
,,,,,20496,61.0,61,,,,,,,,
,,,,,20560,64.0,64,,,,,,,,
,,,,,20630,70.0,70,,,,,,,,
,,,,,20695,65.0,65,,,,,,,,
,,,,,20752,57.0,57,,,,,,,,
,,,,,20826,74.0,74,,,,,,,,
,,,,,21000,,,-56.65552520751953,-0.5726664066314697,4.102325916290283,53.77393341064453,53.5855712890625,0.0003,0.0003,0.1
,,,,,21826,1000.0,1000,,,,,,,,
,,,,,22000,,,-57.762142181396484,-0.702826201915741,30.21668815612793,55.965152740478516,55.406829833984375,0.0003,0.0003,0.1
,,,,,22826,1000.0,1000,,,,,,,,
,,,,,23000,,,-57.77956008911133,-1.040158748626709,44.047054290771484,54.837650299072266,54.3978271484375,0.0003,0.0003,0.1
,,,,,23826,1000.0,1000,,,,,,,,
,,,,,24000,,,-60.618568420410156,-0.8840932846069336,21.362674713134766,59.54877471923828,58.88249969482422,0.0003,0.0003,0.1
,,,,,24826,1000.0,1000,,,,,,,,
1000.0,0.0,1000.0,1000.0,1000.0,25000,,,-62.987117767333984,-0.949232280254364,9.981069564819336,61.13038635253906,60.881744384765625,0.0003,0.0003,0.1
,,,,,25826,1000.0,1000,,,,,,,,
,,,,,26000,,,-67.76507568359375,-0.6198168992996216,10.757793426513672,66.79593658447266,66.81673431396484,0.0003,0.0003,0.1
,,,,,26826,1000.0,1000,,,,,,,,
,,,,,27000,,,-71.11590576171875,-0.705689549446106,4.955979347229004,69.8338623046875,70.04643249511719,0.0003,0.0003,0.1
,,,,,27826,1000.0,1000,,,,,,,,
,,,,,28000,,,-72.77024841308594,-0.7036864757537842,7.721780776977539,71.31216430664062,71.25411224365234,0.0003,0.0003,0.1
,,,,,28826,1000.0,1000,,,,,,,,
,,,,,29000,,,-74.7884292602539,-0.5470943450927734,9.10601806640625,72.9058837890625,73.10983276367188,0.0003,0.0003,0.1
,,,,,29826,1000.0,1000,,,,,,,,
1000.0,0.0,1000.0,1000.0,1000.0,30000,,,-74.95781707763672,-0.676117479801178,7.645450115203857,72.2122573852539,72.19285583496094,0.0003,0.0003,0.1
,,,,,30826,1000.0,1000,,,,,,,,
,,,,,31000,,,-77.51583862304688,-0.7938368320465088,10.833908081054688,74.63867950439453,74.30712127685547,0.0003,0.0003,0.1
,,,,,31826,1000.0,1000,,,,,,,,
,,,,,31876,50.0,50,,,,,,,,
,,,,,32000,,,-81.70849609375,-1.2165969610214233,10.7574462890625,77.09723663330078,77.15875244140625,0.0003,0.0003,0.1
,,,,,32876,1000.0,1000,,,,,,,,
,,,,,33000,,,-84.5058364868164,-0.8934592008590698,5.9174418449401855,82.18791961669922,82.27178955078125,0.0003,0.0003,0.1
,,,,,33876,1000.0,1000,,,,,,,,
,,,,,34000,,,-84.445068359375,-1.09701406955719,7.712887763977051,82.8512191772461,82.57549285888672,0.0003,0.0003,0.1
,,,,,34876,1000.0,1000,,,,,,,,
1000.0,0.0,1000.0,1000.0,1000.0,35000,,,-87.91382598876953,-0.8740147352218628,13.235533714294434,85.28499603271484,85.32843017578125,0.0003,0.0003,0.1
,,,,,35876,1000.0,1000,,,,,,,,
,,,,,36000,,,-90.3349380493164,-1.0727437734603882,5.358453750610352,87.84541320800781,88.04191589355469,0.0003,0.0003,0.1
,,,,,36876,1000.0,1000,,,,,,,,
,,,,,37000,,,-94.12483215332031,-1.0005850791931152,2.874232053756714,92.69847869873047,92.62003326416016,0.0003,0.0003,0.1
,,,,,37876,1000.0,1000,,,,,,,,
,,,,,38000,,,-96.36663818359375,-0.9076754450798035,26.964216232299805,94.45315551757812,94.23859405517578,0.0003,0.0003,0.1
,,,,,38876,1000.0,1000,,,,,,,,
,,,,,38920,44.0,44,,,,,,,,
,,,,,38965,45.0,45,,,,,,,,
,,,,,39000,,,-98.16896057128906,-0.9055611491203308,9.910999298095703,95.72169494628906,95.99845123291016,0.0003,0.0003,0.1
,,,,,39965,1000.0,1000,,,,,,,,
337.2,433.90616,1000.0,51.0,337.2,40000,,,-100.0521240234375,-1.0731372833251953,27.791059494018555,97.69339752197266,97.9149169921875,0.0003,0.0003,0.1
,,,,,40965,1000.0,1000,,,,,,,,
,,,,,41000,,,-101.99169921875,-0.8689945936203003,14.730768203735352,97.06159210205078,97.60822296142578,0.0003,0.0003,0.1
,,,,,41965,1000.0,1000,,,,,,,,
,,,,,42000,,,-102.59449768066406,-1.0314106941223145,26.350540161132812,99.28134155273438,98.80069732666016,0.0003,0.0003,0.1
,,,,,42965,1000.0,1000,,,,,,,,
,,,,,43000,,,-105.58708190917969,-0.9475406408309937,45.47956466674805,102.89851379394531,102.24720001220703,0.0003,0.0003,0.1
,,,,,43965,1000.0,1000,,,,,,,,
,,,,,44000,,,-110.11009979248047,-0.8692545294761658,42.389305114746094,103.77369689941406,103.45729064941406,0.0003,0.0003,0.1
,,,,,44965,1000.0,1000,,,,,,,,
1000.0,0.0,1000.0,1000.0,1000.0,45000,,,-109.09901428222656,-1.208034873008728,62.363670349121094,107.64784240722656,107.07624816894531,0.0003,0.0003,0.1
,,,,,45965,1000.0,1000,,,,,,,,
,,,,,46000,,,-112.01579284667969,-0.8898793458938599,0.9808176755905151,111.01509094238281,111.23487854003906,0.0003,0.0003,0.1
,,,,,46965,1000.0,1000,,,,,,,,
,,,,,47000,,,-113.77421569824219,-0.9553504586219788,2.4417805671691895,112.64727783203125,112.65473937988281,0.0003,0.0003,0.1
,,,,,47965,1000.0,1000,,,,,,,,
,,,,,48000,,,-113.7613754272461,-0.9142934679985046,16.931066513061523,112.68844604492188,113.10395812988281,0.0003,0.0003,0.1
,,,,,48965,1000.0,1000,,,,,,,,
,,,,,49000,,,-114.00660705566406,-0.9244427680969238,4.134271621704102,111.89573669433594,111.8913345336914,0.0003,0.0003,0.1
,,,,,49965,1000.0,1000,,,,,,,,
