Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,13270,22.0,22,,,,,,
,,,,,13293,23.0,23,,,,,,
,,,,,13307,14.0,14,,,,,,
,,,,,13339,32.0,32,,,,,,
,,,,,13395,56.0,56,,,,,,
,,,,,13406,11.0,11,,,,,,
,,,,,13430,24.0,24,,,,,,
,,,,,13442,12.0,12,,,,,,
,,,,,13452,10.0,10,,,,,,
,,,,,13470,18.0,18,,,,,,
,,,,,13490,20.0,20,,,,,,
,,,,,13534,44.0,44,,,,,,
,,,,,13554,20.0,20,,,,,,
,,,,,13576,22.0,22,,,,,,
,,,,,13647,71.0,71,,,,,,
,,,,,13662,15.0,15,,,,,,
,,,,,13673,11.0,11,,,,,,
,,,,,13686,13.0,13,,,,,,
,,,,,13696,10.0,10,,,,,,
,,,,,13709,13.0,13,,,,,,
,,,,,13733,24.0,24,,,,,,
,,,,,13759,26.0,26,,,,,,
,,,,,13773,14.0,14,,,,,,
,,,,,13790,17.0,17,,,,,,
,,,,,13808,18.0,18,,,,,,
,,,,,13822,14.0,14,,,,,,
,,,,,13834,12.0,12,,,,,,
,,,,,13858,24.0,24,,,,,,
,,,,,13895,37.0,37,,,,,,
,,,,,13955,60.0,60,,,,,,
,,,,,13968,13.0,13,,,,,,
,,,,,14000,,,0.1373368501663208,10.584016799926758,10.559184074401855,1.9672151803970337,0.58,0.0005
,,,,,14033,65.0,65,,,,,,
,,,,,14073,40.0,40,,,,,,
,,,,,14092,19.0,19,,,,,,
,,,,,14108,16.0,16,,,,,,
,,,,,14144,36.0,36,,,,,,
,,,,,14174,30.0,30,,,,,,
,,,,,14192,18.0,18,,,,,,
,,,,,14226,34.0,34,,,,,,
,,,,,14244,18.0,18,,,,,,
,,,,,14256,12.0,12,,,,,,
,,,,,14279,23.0,23,,,,,,
,,,,,14291,12.0,12,,,,,,
,,,,,14312,21.0,21,,,,,,
,,,,,14332,20.0,20,,,,,,
,,,,,14344,12.0,12,,,,,,
,,,,,14377,33.0,33,,,,,,
,,,,,14406,29.0,29,,,,,,
,,,,,14446,40.0,40,,,,,,
,,,,,14462,16.0,16,,,,,,
,,,,,14476,14.0,14,,,,,,
,,,,,14488,12.0,12,,,,,,
,,,,,14540,52.0,52,,,,,,
,,,,,14556,16.0,16,,,,,,
,,,,,14572,16.0,16,,,,,,
,,,,,14587,15.0,15,,,,,,
,,,,,14632,45.0,45,,,,,,
,,,,,14656,24.0,24,,,,,,
,,,,,14670,14.0,14,,,,,,
,,,,,14702,32.0,32,,,,,,
,,,,,14714,12.0,12,,,,,,
,,,,,14725,11.0,11,,,,,,
,,,,,14738,13.0,13,,,,,,
,,,,,14755,17.0,17,,,,,,
,,,,,14768,13.0,13,,,,,,
,,,,,14779,11.0,11,,,,,,
,,,,,14798,19.0,19,,,,,,
,,,,,14833,35.0,35,,,,,,
,,,,,14848,15.0,15,,,,,,
,,,,,14868,20.0,20,,,,,,
,,,,,14898,30.0,30,,,,,,
,,,,,14925,27.0,27,,,,,,
,,,,,14998,73.0,73,,,,,,
97.9,12.879828,113.0,76.0,97.9,15000,,,0.1149982362985611,11.334664344787598,11.310290336608887,1.2792949676513672,0.55,0.0005
,,,,,15012,14.0,14,,,,,,
,,,,,15091,79.0,79,,,,,,
,,,,,15115,24.0,24,,,,,,
,,,,,15135,20.0,20,,,,,,
,,,,,15153,18.0,18,,,,,,
,,,,,15169,16.0,16,,,,,,
,,,,,15183,14.0,14,,,,,,
,,,,,15195,12.0,12,,,,,,
,,,,,15205,10.0,10,,,,,,
,,,,,15238,33.0,33,,,,,,
,,,,,15274,36.0,36,,,,,,
,,,,,15287,13.0,13,,,,,,
,,,,,15310,23.0,23,,,,,,
,,,,,15327,17.0,17,,,,,,
,,,,,15356,29.0,29,,,,,,
,,,,,15368,12.0,12,,,,,,
,,,,,15388,20.0,20,,,,,,
,,,,,15414,26.0,26,,,,,,
,,,,,15468,54.0,54,,,,,,
,,,,,15482,14.0,14,,,,,,
,,,,,15513,31.0,31,,,,,,
,,,,,15543,30.0,30,,,,,,
,,,,,15608,65.0,65,,,,,,
,,,,,15624,16.0,16,,,,,,
,,,,,15647,23.0,23,,,,,,
,,,,,15658,11.0,11,,,,,,
,,,,,15673,15.0,15,,,,,,
,,,,,15687,14.0,14,,,,,,
,,,,,15700,13.0,13,,,,,,
,,,,,15729,29.0,29,,,,,,
,,,,,15741,12.0,12,,,,,,
,,,,,15760,19.0,19,,,,,,
,,,,,15771,11.0,11,,,,,,
,,,,,15784,13.0,13,,,,,,
,,,,,15803,19.0,19,,,,,,
,,,,,15824,21.0,21,,,,,,
,,,,,15850,26.0,26,,,,,,
,,,,,15862,12.0,12,,,,,,
,,,,,15886,24.0,24,,,,,,
,,,,,15900,14.0,14,,,,,,
,,,,,15944,44.0,44,,,,,,
,,,,,15959,15.0,15,,,,,,
,,,,,15973,14.0,14,,,,,,
,,,,,15993,20.0,20,,,,,,
,,,,,16000,,,0.0205531008541584,12.51512336730957,12.538827896118164,1.2009446620941162,0.52,0.0005
,,,,,16028,35.0,35,,,,,,
,,,,,16059,31.0,31,,,,,,
,,,,,16075,16.0,16,,,,,,
,,,,,16091,16.0,16,,,,,,
,,,,,16110,19.0,19,,,,,,
,,,,,16151,41.0,41,,,,,,
,,,,,16165,14.0,14,,,,,,
,,,,,16184,19.0,19,,,,,,
,,,,,16212,28.0,28,,,,,,
,,,,,16225,13.0,13,,,,,,
,,,,,16264,39.0,39,,,,,,
,,,,,16278,14.0,14,,,,,,
,,,,,16290,12.0,12,,,,,,
,,,,,16309,19.0,19,,,,,,
,,,,,16362,53.0,53,,,,,,
,,,,,16378,16.0,16,,,,,,
,,,,,16403,25.0,25,,,,,,
,,,,,16417,14.0,14,,,,,,
,,,,,16446,29.0,29,,,,,,
,,,,,16464,18.0,18,,,,,,
,,,,,16480,16.0,16,,,,,,
,,,,,16498,18.0,18,,,,,,
,,,,,16525,27.0,27,,,,,,
,,,,,16545,20.0,20,,,,,,
,,,,,16561,16.0,16,,,,,,
,,,,,16581,20.0,20,,,,,,
,,,,,16602,21.0,21,,,,,,
,,,,,16618,16.0,16,,,,,,
,,,,,16635,17.0,17,,,,,,
,,,,,16656,21.0,21,,,,,,
,,,,,16676,20.0,20,,,,,,
,,,,,16696,20.0,20,,,,,,
,,,,,16714,18.0,18,,,,,,
,,,,,16748,34.0,34,,,,,,
,,,,,16798,50.0,50,,,,,,
,,,,,16829,31.0,31,,,,,,
,,,,,16853,24.0,24,,,,,,
,,,,,16880,27.0,27,,,,,,
,,,,,16921,41.0,41,,,,,,
,,,,,16935,14.0,14,,,,,,
,,,,,16950,15.0,15,,,,,,
,,,,,16981,31.0,31,,,,,,
,,,,,16993,12.0,12,,,,,,
,,,,,17000,,,0.02843962237238884,13.107166290283203,13.116850852966309,1.0531620979309082,0.49,0.0005
,,,,,17013,20.0,20,,,,,,
,,,,,17107,94.0,94,,,,,,
,,,,,17157,50.0,50,,,,,,
,,,,,17185,28.0,28,,,,,,
,,,,,17209,24.0,24,,,,,,
,,,,,17219,10.0,10,,,,,,
,,,,,17247,28.0,28,,,,,,
,,,,,17259,12.0,12,,,,,,
,,,,,17276,17.0,17,,,,,,
,,,,,17296,20.0,20,,,,,,
,,,,,17308,12.0,12,,,,,,
,,,,,17320,12.0,12,,,,,,
,,,,,17333,13.0,13,,,,,,
,,,,,17351,18.0,18,,,,,,
,,,,,17430,79.0,79,,,,,,
,,,,,17448,18.0,18,,,,,,
,,,,,17476,28.0,28,,,,,,
,,,,,17499,23.0,23,,,,,,
176.2,50.665176,322.0,139.0,176.2,17500,,,0.04082169756293297,13.919610023498535,13.968611717224121,2.330386161804199,0.475,0.0005
,,,,,17532,33.0,33,,,,,,
,,,,,17547,15.0,15,,,,,,
,,,,,17567,20.0,20,,,,,,
,,,,,17589,22.0,22,,,,,,
,,,,,17604,15.0,15,,,,,,
,,,,,17617,13.0,13,,,,,,
,,,,,17655,38.0,38,,,,,,
,,,,,17707,52.0,52,,,,,,
,,,,,17727,20.0,20,,,,,,
,,,,,17748,21.0,21,,,,,,
,,,,,17777,29.0,29,,,,,,
,,,,,17818,41.0,41,,,,,,
,,,,,17839,21.0,21,,,,,,
,,,,,17858,19.0,19,,,,,,
,,,,,17874,16.0,16,,,,,,
,,,,,17912,38.0,38,,,,,,
,,,,,17932,20.0,20,,,,,,
,,,,,17945,13.0,13,,,,,,
,,,,,17961,16.0,16,,,,,,
,,,,,17981,20.0,20,,,,,,
,,,,,18000,,,0.43536680936813354,13.742997169494629,13.720637321472168,3.587131977081299,0.45999999999999996,0.0005
,,,,,18006,25.0,25,,,,,,
,,,,,18019,13.0,13,,,,,,
,,,,,18044,25.0,25,,,,,,
,,,,,18090,46.0,46,,,,,,
,,,,,18129,39.0,39,,,,,,
,,,,,18168,39.0,39,,,,,,
,,,,,18180,12.0,12,,,,,,
,,,,,18195,15.0,15,,,,,,
,,,,,18206,11.0,11,,,,,,
,,,,,18270,64.0,64,,,,,,
,,,,,18351,81.0,81,,,,,,
,,,,,18374,23.0,23,,,,,,
,,,,,18394,20.0,20,,,,,,
,,,,,18439,45.0,45,,,,,,
,,,,,18459,20.0,20,,,,,,
,,,,,18471,12.0,12,,,,,,
,,,,,18495,24.0,24,,,,,,
,,,,,18516,21.0,21,,,,,,
,,,,,18530,14.0,14,,,,,,
,,,,,18591,61.0,61,,,,,,
,,,,,18665,74.0,74,,,,,,
,,,,,18684,19.0,19,,,,,,
,,,,,18704,20.0,20,,,,,,
,,,,,18718,14.0,14,,,,,,
,,,,,18768,50.0,50,,,,,,
,,,,,18795,27.0,27,,,,,,
,,,,,18827,32.0,32,,,,,,
,,,,,18859,32.0,32,,,,,,
,,,,,18881,22.0,22,,,,,,
,,,,,18899,18.0,18,,,,,,
,,,,,18925,26.0,26,,,,,,
,,,,,18940,15.0,15,,,,,,
,,,,,18950,10.0,10,,,,,,
,,,,,18969,19.0,19,,,,,,
,,,,,19000,,,0.019322529435157776,15.008635520935059,15.030170440673828,1.8031976222991943,0.43000000000000005,0.0005
,,,,,19012,43.0,43,,,,,,
,,,,,19031,19.0,19,,,,,,
,,,,,19047,16.0,16,,,,,,
,,,,,19098,51.0,51,,,,,,
,,,,,19109,11.0,11,,,,,,
,,,,,19131,22.0,22,,,,,,
,,,,,19154,23.0,23,,,,,,
,,,,,19182,28.0,28,,,,,,
,,,,,19194,12.0,12,,,,,,
,,,,,19214,20.0,20,,,,,,
,,,,,19228,14.0,14,,,,,,
,,,,,19252,24.0,24,,,,,,
,,,,,19294,42.0,42,,,,,,
,,,,,19317,23.0,23,,,,,,
,,,,,19330,13.0,13,,,,,,
,,,,,19355,25.0,25,,,,,,
,,,,,19373,18.0,18,,,,,,
,,,,,19405,32.0,32,,,,,,
,,,,,19433,28.0,28,,,,,,
,,,,,19483,50.0,50,,,,,,
,,,,,19514,31.0,31,,,,,,
,,,,,19569,55.0,55,,,,,,
,,,,,19619,50.0,50,,,,,,
,,,,,19627,8.0,8,,,,,,
,,,,,19680,53.0,53,,,,,,
,,,,,19698,18.0,18,,,,,,
,,,,,19737,39.0,39,,,,,,
,,,,,19757,20.0,20,,,,,,
,,,,,19808,51.0,51,,,,,,
,,,,,19858,50.0,50,,,,,,
,,,,,19900,42.0,42,,,,,,
,,,,,19924,24.0,24,,,,,,
,,,,,19957,33.0,33,,,,,,
,,,,,19969,12.0,12,,,,,,
,,,,,19991,22.0,22,,,,,,
253.0,48.174683,368.0,201.0,253.0,20000,,,0.029549600556492805,15.823429107666016,15.844225883483887,0.8206846117973328,0.4,0.0005
,,,,,20009,18.0,18,,,,,,
,,,,,20024,15.0,15,,,,,,
,,,,,20043,19.0,19,,,,,,
,,,,,20063,20.0,20,,,,,,
,,,,,20075,12.0,12,,,,,,
,,,,,20098,23.0,23,,,,,,
,,,,,20115,17.0,17,,,,,,
,,,,,20134,19.0,19,,,,,,
,,,,,20151,17.0,17,,,,,,
,,,,,20172,21.0,21,,,,,,
,,,,,20187,15.0,15,,,,,,
,,,,,20214,27.0,27,,,,,,
,,,,,20295,81.0,81,,,,,,
,,,,,20320,25.0,25,,,,,,
,,,,,20357,37.0,37,,,,,,
,,,,,20379,22.0,22,,,,,,
,,,,,20400,21.0,21,,,,,,
,,,,,20421,21.0,21,,,,,,
,,,,,20440,19.0,19,,,,,,
,,,,,20466,26.0,26,,,,,,
,,,,,20509,43.0,43,,,,,,
,,,,,20527,18.0,18,,,,,,
,,,,,20546,19.0,19,,,,,,
,,,,,20564,18.0,18,,,,,,
,,,,,20587,23.0,23,,,,,,
,,,,,20607,20.0,20,,,,,,
,,,,,20629,22.0,22,,,,,,
,,,,,20654,25.0,25,,,,,,
,,,,,20677,23.0,23,,,,,,
,,,,,20731,54.0,54,,,,,,
,,,,,20742,11.0,11,,,,,,
,,,,,20766,24.0,24,,,,,,
,,,,,20783,17.0,17,,,,,,
,,,,,20793,10.0,10,,,,,,
,,,,,20844,51.0,51,,,,,,
,,,,,20855,11.0,11,,,,,,
,,,,,20884,29.0,29,,,,,,
,,,,,20899,15.0,15,,,,,,
,,,,,20942,43.0,43,,,,,,
,,,,,20980,38.0,38,,,,,,
,,,,,21000,,,0.05020713806152344,15.46320915222168,15.506525993347168,2.9200637340545654,0.37,0.0005
,,,,,21055,75.0,75,,,,,,
,,,,,21083,28.0,28,,,,,,
,,,,,21094,11.0,11,,,,,,
,,,,,21132,38.0,38,,,,,,
,,,,,21236,104.0,104,,,,,,
,,,,,21255,19.0,19,,,,,,
,,,,,21269,14.0,14,,,,,,
,,,,,21286,17.0,17,,,,,,
,,,,,21304,18.0,18,,,,,,
,,,,,21321,17.0,17,,,,,,
,,,,,21346,25.0,25,,,,,,
,,,,,21361,15.0,15,,,,,,
,,,,,21409,48.0,48,,,,,,
,,,,,21429,20.0,20,,,,,,
,,,,,21473,44.0,44,,,,,,
,,,,,21484,11.0,11,,,,,,
,,,,,21519,35.0,35,,,,,,
,,,,,21533,14.0,14,,,,,,
,,,,,21549,16.0,16,,,,,,
,,,,,21570,21.0,21,,,,,,
,,,,,21598,28.0,28,,,,,,
,,,,,21650,52.0,52,,,,,,
,,,,,21664,14.0,14,,,,,,
,,,,,21714,50.0,50,,,,,,
,,,,,21728,14.0,14,,,,,,
,,,,,21752,24.0,24,,,,,,
,,,,,21763,11.0,11,,,,,,
,,,,,21788,25.0,25,,,,,,
,,,,,21808,20.0,20,,,,,,
,,,,,21838,30.0,30,,,,,,
,,,,,21852,14.0,14,,,,,,
,,,,,21871,19.0,19,,,,,,
,,,,,21919,48.0,48,,,,,,
,,,,,21954,35.0,35,,,,,,
,,,,,21993,39.0,39,,,,,,
,,,,,22000,,,0.1246156096458435,16.08216094970703,16.09393310546875,3.039841413497925,0.3400000000000001,0.0005
,,,,,22042,49.0,49,,,,,,
,,,,,22136,94.0,94,,,,,,
,,,,,22207,71.0,71,,,,,,
,,,,,22235,28.0,28,,,,,,
,,,,,22250,15.0,15,,,,,,
,,,,,22284,34.0,34,,,,,,
,,,,,22323,39.0,39,,,,,,
,,,,,22348,25.0,25,,,,,,
,,,,,22457,109.0,109,,,,,,
200.9,10.212247,212.0,185.0,200.9,22500,,,1.5617530345916748,17.235977172851562,17.16429328918457,12.477568626403809,0.32499999999999996,0.0005
,,,,,22565,108.0,108,,,,,,
,,,,,22596,31.0,31,,,,,,
,,,,,22700,104.0,104,,,,,,
,,,,,22747,47.0,47,,,,,,
,,,,,22823,76.0,76,,,,,,
,,,,,22843,20.0,20,,,,,,
,,,,,22874,31.0,31,,,,,,
,,,,,22946,72.0,72,,,,,,
,,,,,23000,,,0.5478772521018982,17.284107208251953,17.281435012817383,4.202533721923828,0.30999999999999994,0.0005
,,,,,23056,110.0,110,,,,,,
,,,,,23119,63.0,63,,,,,,
,,,,,23132,13.0,13,,,,,,
,,,,,23169,37.0,37,,,,,,
,,,,,23194,25.0,25,,,,,,
,,,,,23264,70.0,70,,,,,,
,,,,,23294,30.0,30,,,,,,
,,,,,23309,15.0,15,,,,,,
,,,,,23344,35.0,35,,,,,,
,,,,,23372,28.0,28,,,,,,
,,,,,23385,13.0,13,,,,,,
,,,,,23407,22.0,22,,,,,,
,,,,,23432,25.0,25,,,,,,
,,,,,23461,29.0,29,,,,,,
,,,,,23500,39.0,39,,,,,,
,,,,,23539,39.0,39,,,,,,
,,,,,23561,22.0,22,,,,,,
,,,,,23593,32.0,32,,,,,,
,,,,,23606,13.0,13,,,,,,
,,,,,23645,39.0,39,,,,,,
,,,,,23729,84.0,84,,,,,,
,,,,,23785,56.0,56,,,,,,
,,,,,23802,17.0,17,,,,,,
,,,,,23855,53.0,53,,,,,,
,,,,,23868,13.0,13,,,,,,
,,,,,23890,22.0,22,,,,,,
,,,,,23902,12.0,12,,,,,,
,,,,,23977,75.0,75,,,,,,
,,,,,23994,17.0,17,,,,,,
,,,,,24000,,,0.0367710143327713,18.321746826171875,18.321802139282227,1.2350797653198242,0.2799999999999999,0.0005
,,,,,24017,23.0,23,,,,,,
,,,,,24042,25.0,25,,,,,,
,,,,,24064,22.0,22,,,,,,
,,,,,24102,38.0,38,,,,,,
,,,,,24121,19.0,19,,,,,,
,,,,,24133,12.0,12,,,,,,
,,,,,24149,16.0,16,,,,,,
,,,,,24245,96.0,96,,,,,,
,,,,,24258,13.0,13,,,,,,
,,,,,24280,22.0,22,,,,,,
,,,,,24329,49.0,49,,,,,,
,,,,,24371,42.0,42,,,,,,
,,,,,24392,21.0,21,,,,,,
,,,,,24416,24.0,24,,,,,,
,,,,,24427,11.0,11,,,,,,
,,,,,24468,41.0,41,,,,,,
,,,,,24491,23.0,23,,,,,,
,,,,,24528,37.0,37,,,,,,
,,,,,24589,61.0,61,,,,,,
,,,,,24602,13.0,13,,,,,,
,,,,,24671,69.0,69,,,,,,
,,,,,24681,10.0,10,,,,,,
,,,,,24823,142.0,142,,,,,,
,,,,,24834,11.0,11,,,,,,
,,,,,24912,78.0,78,,,,,,
,,,,,24944,32.0,32,,,,,,
,,,,,24972,28.0,28,,,,,,
404.5,47.369293,476.0,344.0,404.5,25000,,,3.8449792861938477,18.638973236083984,18.35565757751465,14.95214557647705,0.25,0.0005
,,,,,25010,38.0,38,,,,,,
,,,,,25021,11.0,11,,,,,,
,,,,,25103,82.0,82,,,,,,
,,,,,25171,68.0,68,,,,,,
,,,,,25205,34.0,34,,,,,,
,,,,,25224,19.0,19,,,,,,
,,,,,25262,38.0,38,,,,,,
,,,,,25291,29.0,29,,,,,,
,,,,,25418,127.0,127,,,,,,
,,,,,25429,11.0,11,,,,,,
,,,,,25452,23.0,23,,,,,,
,,,,,25511,59.0,59,,,,,,
,,,,,25524,13.0,13,,,,,,
,,,,,25626,102.0,102,,,,,,
,,,,,25759,133.0,133,,,,,,
,,,,,25798,39.0,39,,,,,,
,,,,,25832,34.0,34,,,,,,
,,,,,25848,16.0,16,,,,,,
,,,,,25971,123.0,123,,,,,,
,,,,,25989,18.0,18,,,,,,
,,,,,26000,,,0.2672375738620758,19.179182052612305,19.232789993286133,9.915654182434082,0.21999999999999997,0.0005
,,,,,26001,12.0,12,,,,,,
,,,,,26045,44.0,44,,,,,,
,,,,,26094,49.0,49,,,,,,
,,,,,26106,12.0,12,,,,,,
,,,,,26116,10.0,10,,,,,,
,,,,,26152,36.0,36,,,,,,
,,,,,26300,148.0,148,,,,,,
,,,,,26404,104.0,104,,,,,,
,,,,,26420,16.0,16,,,,,,
,,,,,26480,60.0,60,,,,,,
,,,,,26526,46.0,46,,,,,,
,,,,,26689,163.0,163,,,,,,
,,,,,26736,47.0,47,,,,,,
,,,,,26809,73.0,73,,,,,,
,,,,,26823,14.0,14,,,,,,
,,,,,26954,131.0,131,,,,,,
,,,,,26974,20.0,20,,,,,,
,,,,,27000,,,0.20534974336624146,19.63300323486328,19.694320678710938,5.979258060455322,0.18999999999999995,0.0005
,,,,,27130,156.0,156,,,,,,
,,,,,27176,46.0,46,,,,,,
,,,,,27187,11.0,11,,,,,,
,,,,,27235,48.0,48,,,,,,
,,,,,27285,50.0,50,,,,,,
,,,,,27318,33.0,33,,,,,,
,,,,,27361,43.0,43,,,,,,
,,,,,27374,13.0,13,,,,,,
,,,,,27397,23.0,23,,,,,,
,,,,,27490,93.0,93,,,,,,
500.0,0.0,500.0,500.0,500.0,27500,,,0.1093408539891243,21.17490577697754,21.196563720703125,7.73251485824585,0.17500000000000004,0.0005
,,,,,27526,36.0,36,,,,,,
,,,,,27542,16.0,16,,,,,,
,,,,,27628,86.0,86,,,,,,
,,,,,27695,67.0,67,,,,,,
,,,,,27714,19.0,19,,,,,,
,,,,,27732,18.0,18,,,,,,
,,,,,27815,83.0,83,,,,,,
,,,,,28000,,,0.1761225461959839,20.54444122314453,20.479846954345703,5.968710899353027,0.15999999999999992,0.0005
,,,,,28078,263.0,263,,,,,,
,,,,,28262,184.0,184,,,,,,
,,,,,28272,10.0,10,,,,,,
,,,,,28370,98.0,98,,,,,,
,,,,,28446,76.0,76,,,,,,
,,,,,28456,10.0,10,,,,,,
,,,,,28472,16.0,16,,,,,,
,,,,,28486,14.0,14,,,,,,
,,,,,28538,52.0,52,,,,,,
,,,,,28579,41.0,41,,,,,,
,,,,,28760,181.0,181,,,,,,
,,,,,28932,172.0,172,,,,,,
,,,,,28954,22.0,22,,,,,,
,,,,,29000,,,0.019196154549717903,22.176448822021484,22.151535034179688,1.910537600517273,0.13,0.0005
,,,,,29272,318.0,318,,,,,,
,,,,,29320,48.0,48,,,,,,
,,,,,29398,78.0,78,,,,,,
,,,,,29499,101.0,101,,,,,,
,,,,,29638,139.0,139,,,,,,
,,,,,29805,167.0,167,,,,,,
,,,,,29954,149.0,149,,,,,,
,,,,,29969,15.0,15,,,,,,
500.0,0.0,500.0,500.0,500.0,30000,,,0.1628219336271286,23.201618194580078,23.198312759399414,2.3576467037200928,0.1,0.0005
,,,,,30047,78.0,78,,,,,,
,,,,,30121,74.0,74,,,,,,
,,,,,30355,234.0,234,,,,,,
,,,,,30418,63.0,63,,,,,,
,,,,,30482,64.0,64,,,,,,
,,,,,30700,218.0,218,,,,,,
,,,,,30772,72.0,72,,,,,,
,,,,,30944,172.0,172,,,,,,
,,,,,31000,,,0.7632347941398621,24.231719970703125,24.152524948120117,13.811197280883789,0.09733333333333334,0.0005
,,,,,31408,464.0,464,,,,,,
,,,,,31908,500.0,500,,,,,,
,,,,,31982,74.0,74,,,,,,
,,,,,32000,,,0.14877218008041382,24.615053176879883,24.638036727905273,3.860461473464966,0.09466666666666668,0.0005
,,,,,32208,226.0,226,,,,,,
468.5,48.467,500.0,387.0,468.5,32500,,,0.0726727694272995,24.18604278564453,24.170032501220703,1.4191951751708984,0.09333333333333334,0.0005
,,,,,32708,500.0,500,,,,,,
,,,,,32776,68.0,68,,,,,,
,,,,,32794,18.0,18,,,,,,
,,,,,32950,156.0,156,,,,,,
,,,,,33000,,,0.057939909398555756,23.542219161987305,23.534421920776367,5.647023677825928,0.092,0.0005
,,,,,33246,296.0,296,,,,,,
,,,,,33311,65.0,65,,,,,,
,,,,,33481,170.0,170,,,,,,
,,,,,33555,74.0,74,,,,,,
,,,,,33634,79.0,79,,,,,,
,,,,,33852,218.0,218,,,,,,
,,,,,33874,22.0,22,,,,,,
,,,,,34000,,,0.05131424218416214,25.24298095703125,25.229122161865234,3.7855069637298584,0.08933333333333333,0.0005
,,,,,34287,413.0,413,,,,,,
,,,,,34389,102.0,102,,,,,,
,,,,,34402,13.0,13,,,,,,
,,,,,34511,109.0,109,,,,,,
,,,,,34911,400.0,400,,,,,,
110.7,2.4103942,116.0,107.0,110.7,35000,,,0.038454942405223846,25.671268463134766,25.635169982910156,3.0924088954925537,0.08666666666666667,0.0005
,,,,,35002,91.0,91,,,,,,
,,,,,35079,77.0,77,,,,,,
,,,,,35195,116.0,116,,,,,,
,,,,,35324,129.0,129,,,,,,
,,,,,35477,153.0,153,,,,,,
,,,,,35513,36.0,36,,,,,,
,,,,,35720,207.0,207,,,,,,
,,,,,35760,40.0,40,,,,,,
,,,,,36000,,,1.643021821975708,27.2932186126709,27.16788101196289,24.540807723999023,0.084,0.0005
,,,,,36187,427.0,427,,,,,,
,,,,,36335,148.0,148,,,,,,
,,,,,36470,135.0,135,,,,,,
,,,,,36678,208.0,208,,,,,,
,,,,,36871,193.0,193,,,,,,
,,,,,37000,129.0,129,,,,,,
,,,,,37000,,,0.20494167506694794,27.284748077392578,27.25776481628418,11.051697731018066,0.08133333333333334,0.0005
,,,,,37169,169.0,169,,,,,,
,,,,,37345,176.0,176,,,,,,
422.6,116.85136,500.0,225.0,422.6,37500,,,0.6378211975097656,29.04044532775879,29.18990707397461,28.727981567382812,0.08,0.0005
,,,,,37753,408.0,408,,,,,,
,,,,,37917,164.0,164,,,,,,
,,,,,38000,,,0.20528297126293182,29.035329818725586,29.002710342407227,12.115614891052246,0.07866666666666668,0.0005
,,,,,38417,500.0,500,,,,,,
,,,,,38567,150.0,150,,,,,,
,,,,,38783,216.0,216,,,,,,
,,,,,38955,172.0,172,,,,,,
,,,,,39000,,,2.2764437198638916,29.494112014770508,29.423158645629883,37.61665344238281,0.07600000000000001,0.0005
,,,,,39455,500.0,500,,,,,,
,,,,,39955,500.0,500,,,,,,
262.5,4.4102154,271.0,256.0,262.5,40000,,,0.4940567910671234,29.80915069580078,29.94312286376953,18.948650360107422,0.07333333333333333,0.0005
,,,,,40311,356.0,356,,,,,,
,,,,,40567,256.0,256,,,,,,
,,,,,40824,257.0,257,,,,,,
,,,,,41000,,,0.16085240244865417,29.623504638671875,29.7042236328125,11.214629173278809,0.07066666666666667,0.0005
,,,,,41121,297.0,297,,,,,,
,,,,,41420,299.0,299,,,,,,
,,,,,41611,191.0,191,,,,,,
,,,,,41811,200.0,200,,,,,,
,,,,,42000,,,0.14282649755477905,32.03970718383789,32.066654205322266,18.51190948486328,0.068,0.0005
,,,,,42086,275.0,275,,,,,,
,,,,,42214,128.0,128,,,,,,
,,,,,42380,166.0,166,,,,,,
,,,,,42494,114.0,114,,,,,,
499.8,0.6,500.0,498.0,499.8,42500,,,9.515501022338867,32.67707061767578,32.464813232421875,30.180376052856445,0.06666666666666668,0.0005
,,,,,42673,179.0,179,,,,,,
,,,,,42809,136.0,136,,,,,,
,,,,,42963,154.0,154,,,,,,
,,,,,43000,,,0.10236439108848572,31.358299255371094,31.319660186767578,5.884461402893066,0.06533333333333333,0.0005
,,,,,43255,292.0,292,,,,,,
,,,,,43516,261.0,261,,,,,,
,,,,,43829,313.0,313,,,,,,
,,,,,44000,,,0.06290304660797119,32.404109954833984,32.474769592285156,1.122604250907898,0.06266666666666668,0.0005
,,,,,44098,269.0,269,,,,,,
,,,,,44199,101.0,101,,,,,,
,,,,,44295,96.0,96,,,,,,
,,,,,44400,105.0,105,,,,,,
,,,,,44498,98.0,98,,,,,,
,,,,,44613,115.0,115,,,,,,
,,,,,44715,102.0,102,,,,,,
,,,,,44823,108.0,108,,,,,,
,,,,,44927,104.0,104,,,,,,
101.6,4.340507,110.0,97.0,101.6,45000,,,0.18352483212947845,33.841922760009766,33.93574142456055,2.43807053565979,0.060000000000000005,0.0005
,,,,,45024,97.0,97,,,,,,
,,,,,45121,97.0,97,,,,,,
,,,,,45295,174.0,174,,,,,,
,,,,,45400,105.0,105,,,,,,
,,,,,45504,104.0,104,,,,,,
,,,,,45607,103.0,103,,,,,,
,,,,,45705,98.0,98,,,,,,
,,,,,45848,143.0,143,,,,,,
,,,,,45989,141.0,141,,,,,,
