Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,5682,-99.47112,91,,,,,,
,,,,,5743,-45.658176,61,,,,,,
,,,,,5826,-400.7219,83,,,,,,
,,,,,5899,-224.99258,73,,,,,,
,,,,,5968,-109.55538,69,,,,,,
,,,,,6094,-186.24857,126,,,,,,
,,,,,6187,-101.45968,93,,,,,,
,,,,,6275,-118.375916,88,,,,,,
,,,,,6336,-183.51727,61,,,,,,
,,,,,6404,-250.3741,68,,,,,,
,,,,,6489,-81.293335,85,,,,,,
,,,,,6570,-128.91437,81,,,,,,
,,,,,6671,-333.67798,101,,,,,,
,,,,,6754,-65.73447,83,,,,,,
,,,,,6833,-148.23315,79,,,,,,
,,,,,6906,-323.38763,73,,,,,,
,,,,,6971,-156.3971,65,,,,,,
,,,,,7040,-54.615192,69,,,,,,
,,,,,7153,-196.72275,113,,,,,,
,,,,,7235,-110.23579,82,,,,,,
,,,,,7370,-70.739296,135,,,,,,
,,,,,7459,-285.18793,89,,,,,,
,,,,,7540,-284.9544,81,,,,,,
,,,,,7656,-146.9357,116,,,,,,
,,,,,7735,-198.90616,79,,,,,,
,,,,,7810,-165.29506,75,,,,,,
,,,,,7888,-131.01183,78,,,,,,
,,,,,8004,-121.43675,116,,,,,,
,,,,,8072,-218.42459,68,,,,,,
,,,,,8139,-204.52628,67,,,,,,
,,,,,8204,-157.5181,65,,,,,,
,,,,,8281,-128.75555,77,,,,,,
,,,,,8422,-126.3575,141,,,,,,
,,,,,8544,3.565033,122,,,,,,
,,,,,8638,-361.72232,94,,,,,,
,,,,,8765,-186.64691,127,,,,,,
,,,,,8877,-338.8642,112,,,,,,
,,,,,8961,-112.66455,84,,,,,,
,,,,,9032,-350.0252,71,,,,,,
,,,,,9090,-100.95801,58,,,,,,
,,,,,9155,-81.59048,65,,,,,,
,,,,,9229,-43.28158,74,,,,,,
,,,,,9295,-81.60283,66,,,,,,
,,,,,9375,-347.94495,80,,,,,,
,,,,,9502,-76.82098,127,,,,,,
,,,,,9593,-214.1991,91,,,,,,
,,,,,9719,-428.95044,126,,,,,,
,,,,,9795,-124.077866,76,,,,,,
,,,,,9872,-202.03503,77,,,,,,
,,,,,9961,-88.484634,89,,,,,,
-592.0646,184.19815,-417.46204,-997.0393,92.7,10000,,,,,,,,
,,,,,10053,-123.69895,92,,,,,,
,,,,,10116,-84.986176,63,,,,,,
,,,,,10216,-476.069,100,,,,,,
,,,,,10315,-167.17966,99,,,,,,
,,,,,10398,-193.47032,83,,,,,,
,,,,,10472,-215.15717,74,,,,,,
,,,,,10571,-379.1547,99,,,,,,
,,,,,10683,-140.47195,112,,,,,,
,,,,,10793,-276.9212,110,,,,,,
,,,,,10869,-169.72372,76,,,,,,
,,,,,10947,-72.203094,78,,,,,,
,,,,,11029,-112.43343,82,,,,,,
,,,,,11146,-157.86981,117,,,,,,
,,,,,11229,-163.74007,83,,,,,,
,,,,,11351,-204.97156,122,,,,,,
,,,,,11428,-141.98999,77,,,,,,
,,,,,11567,-148.5892,139,,,,,,
,,,,,11631,-119.878395,64,,,,,,
,,,,,11731,-457.63312,100,,,,,,
,,,,,11818,-238.54938,87,,,,,,
,,,,,11920,-366.2897,102,,,,,,
,,,,,11989,-173.36978,69,,,,,,
,,,,,12069,-115.22423,80,,,,,,
,,,,,12160,-256.1404,91,,,,,,
,,,,,12252,-181.92377,92,,,,,,
,,,,,12360,-94.52369,108,,,,,,
,,,,,12519,-106.911896,159,,,,,,
,,,,,12597,-247.19228,78,,,,,,
,,,,,12706,-461.65176,109,,,,,,
,,,,,12769,-23.37262,63,,,,,,
,,,,,12897,-165.15028,128,,,,,,
,,,,,13006,-203.31235,109,,,,,,
,,,,,13101,-374.94104,95,,,,,,
,,,,,13174,-115.5961,73,,,,,,
,,,,,13241,-159.06393,67,,,,,,
,,,,,13351,-392.63278,110,,,,,,
,,,,,13413,-90.74814,62,,,,,,
,,,,,13507,-268.9832,94,,,,,,
,,,,,13584,-84.77759,77,,,,,,
,,,,,13668,-120.18096,84,,,,,,
,,,,,13734,-62.242325,66,,,,,,
,,,,,13839,-295.05872,105,,,,,,
,,,,,13942,-212.17795,103,,,,,,
,,,,,14064,-100.38092,122,,,,,,
,,,,,14168,-131.55997,104,,,,,,
,,,,,14262,-374.4682,94,,,,,,
,,,,,14366,-124.699905,104,,,,,,
,,,,,14438,-206.14813,72,,,,,,
,,,,,14513,-177.50026,75,,,,,,
,,,,,14588,-157.36281,75,,,,,,
,,,,,14705,-343.87408,117,,,,,,
,,,,,14814,-299.84485,109,,,,,,
,,,,,14902,-287.36304,88,,,,,,
,,,,,14984,-314.2882,82,,,,,,
,,,,,15084,-155.77579,100,,,,,,
,,,,,15190,-128.28537,106,,,,,,
,,,,,15324,-126.49417,134,,,,,,
,,,,,15410,-45.101715,86,,,,,,
,,,,,15479,-345.7587,69,,,,,,
,,,,,15589,-233.94708,110,,,,,,
,,,,,15667,-127.091835,78,,,,,,
,,,,,15745,-115.4447,78,,,,,,
,,,,,15835,-131.56204,90,,,,,,
,,,,,15921,-196.05206,86,,,,,,
,,,,,15987,-54.41848,66,,,,,,
,,,,,16101,-360.84772,114,,,,,,
,,,,,16194,-232.75882,93,,,,,,
,,,,,16272,-105.368484,78,,,,,,
,,,,,16396,-151.44157,124,,,,,,
,,,,,16455,-165.72522,59,,,,,,
,,,,,16540,-201.30031,85,,,,,,
,,,,,16649,-101.553085,109,,,,,,
,,,,,16717,-63.93702,68,,,,,,
,,,,,16827,-457.5782,110,,,,,,
,,,,,16920,-94.18862,93,,,,,,
,,,,,16993,-134.17035,73,,,,,,
,,,,,17069,-80.613174,76,,,,,,
,,,,,17135,-78.730316,66,,,,,,
,,,,,17237,-272.01062,102,,,,,,
,,,,,17328,-376.54004,91,,,,,,
,,,,,17415,-330.54218,87,,,,,,
,,,,,17496,-413.748,81,,,,,,
,,,,,17593,-191.87473,97,,,,,,
,,,,,17657,-143.84935,64,,,,,,
,,,,,17742,-140.23804,85,,,,,,
,,,,,17806,-121.14461,64,,,,,,
,,,,,17873,-101.80022,67,,,,,,
,,,,,17947,-103.12657,74,,,,,,
,,,,,18022,-132.74634,75,,,,,,
,,,,,18097,-134.90211,75,,,,,,
,,,,,18219,-270.43042,122,,,,,,
,,,,,18289,-122.315216,70,,,,,,
,,,,,18389,-247.66335,100,,,,,,
,,,,,18500,-100.10459,111,,,,,,
,,,,,18597,-201.25911,97,,,,,,
,,,,,18672,-213.88791,75,,,,,,
,,,,,18776,-361.1329,104,,,,,,
,,,,,18880,-131.85246,104,,,,,,
,,,,,18955,-189.96075,75,,,,,,
,,,,,19068,-310.03995,113,,,,,,
,,,,,19207,-247.82564,139,,,,,,
,,,,,19300,-142.69598,93,,,,,,
,,,,,19425,-231.01442,125,,,,,,
,,,,,19505,-119.64057,80,,,,,,
,,,,,19583,-287.678,78,,,,,,
,,,,,19716,-222.23099,133,,,,,,
,,,,,19818,-291.33606,102,,,,,,
,,,,,19880,-114.17764,62,,,,,,
,,,,,19969,-404.3092,89,,,,,,
-1148.6554,1023.92896,-406.52933,-3599.3052,145.9,20000,,,475.4532470703125,-0.03653183579444885,-5.362344264984131,33.67142105102539,0.88,0.001
,,,,,20064,-122.660194,95,,,,,,
,,,,,20175,-341.5373,111,,,,,,
,,,,,20258,-431.9936,83,,,,,,
,,,,,20343,-192.10013,85,,,,,,
,,,,,20443,-301.03094,100,,,,,,
,,,,,20565,-112.86876,122,,,,,,
,,,,,20686,-133.15791,121,,,,,,
,,,,,20807,-362.39954,121,,,,,,
,,,,,20871,-168.81557,64,,,,,,
,,,,,20929,-79.52251,58,,,,,,
,,,,,21000,,,41.921573638916016,-2.2683427333831787,-0.9050917625427246,31.203794479370117,0.874,0.001
,,,,,21010,-26.365501,81,,,,,,
,,,,,21126,-374.24384,116,,,,,,
,,,,,21207,-140.25607,81,,,,,,
,,,,,21297,-98.07381,90,,,,,,
,,,,,21417,-233.3432,120,,,,,,
,,,,,21513,-291.23688,96,,,,,,
,,,,,21581,-158.32896,68,,,,,,
,,,,,21657,-135.38503,76,,,,,,
,,,,,21755,-134.60953,98,,,,,,
,,,,,21835,-140.435,80,,,,,,
,,,,,21914,-117.67073,79,,,,,,
,,,,,22000,,,82.5902099609375,-2.7854604721069336,-3.9908668994903564,65.04010772705078,0.868,0.001
,,,,,22013,-339.2266,99,,,,,,
,,,,,22106,-120.86313,93,,,,,,
,,,,,22192,-204.62881,86,,,,,,
,,,,,22269,-105.19044,77,,,,,,
,,,,,22364,-303.34833,95,,,,,,
,,,,,22439,-305.0556,75,,,,,,
,,,,,22536,-16.282448,97,,,,,,
,,,,,22628,-48.174816,92,,,,,,
,,,,,22723,-198.19717,95,,,,,,
,,,,,22839,-301.101,116,,,,,,
,,,,,22907,-131.18869,68,,,,,,
,,,,,22989,-149.26851,82,,,,,,
,,,,,23000,,,260.34521484375,-2.2422726154327393,0.7263743877410889,132.20704650878906,0.862,0.001
,,,,,23073,-107.6229,84,,,,,,
,,,,,23162,-303.56802,89,,,,,,
,,,,,23277,-100.28969,115,,,,,,
,,,,,23376,-422.2706,99,,,,,,
,,,,,23448,-192.78992,72,,,,,,
,,,,,23576,-225.69681,128,,,,,,
,,,,,23686,-113.24473,110,,,,,,
,,,,,23797,-185.45152,111,,,,,,
,,,,,23863,-22.94345,66,,,,,,
,,,,,23973,-63.022423,110,,,,,,
,,,,,24000,,,159.45567321777344,-1.1315410137176514,-1.6537914276123047,110.91007232666016,0.856,0.001
,,,,,24082,-133.8967,109,,,,,,
,,,,,24170,-348.88513,88,,,,,,
,,,,,24305,-236.95859,135,,,,,,
,,,,,24411,-227.77432,106,,,,,,
,,,,,24497,-78.148636,86,,,,,,
,,,,,24618,-144.08205,121,,,,,,
,,,,,24739,-75.92671,121,,,,,,
,,,,,24830,-286.19254,91,,,,,,
,,,,,24898,-211.61514,68,,,,,,
,,,,,24961,-149.82089,63,,,,,,
,,,,,25000,,,6.461161136627197,-1.0561976432800293,-0.7822681665420532,32.81059646606445,0.85,0.001
,,,,,25019,-153.91919,58,,,,,,
,,,,,25108,-404.21875,89,,,,,,
,,,,,25188,-181.7542,80,,,,,,
,,,,,25252,-77.781876,64,,,,,,
,,,,,25336,-118.820786,84,,,,,,
,,,,,25470,-232.88705,134,,,,,,
,,,,,25536,-144.79213,66,,,,,,
,,,,,25647,-365.16904,111,,,,,,
,,,,,25774,-503.1794,127,,,,,,
,,,,,25873,-66.91986,99,,,,,,
,,,,,25980,-186.1304,107,,,,,,
,,,,,26000,,,4.198321342468262,-2.4104323387145996,-1.5333338975906372,57.017311096191406,0.844,0.001
,,,,,26101,-272.71808,121,,,,,,
,,,,,26165,-127.50597,64,,,,,,
,,,,,26261,-489.85434,96,,,,,,
,,,,,26383,-305.90613,122,,,,,,
,,,,,26467,-115.850266,84,,,,,,
,,,,,26532,-144.40007,65,,,,,,
,,,,,26612,-124.07469,80,,,,,,
,,,,,26715,-93.943825,103,,,,,,
,,,,,26807,-293.2339,92,,,,,,
,,,,,26895,-102.35216,88,,,,,,
,,,,,26973,-185.9703,78,,,,,,
,,,,,27000,,,7.29475212097168,-4.062228679656982,-3.4698328971862793,52.0601692199707,0.838,0.001
,,,,,27089,-431.32086,116,,,,,,
,,,,,27197,-333.58936,108,,,,,,
,,,,,27258,-132.55513,61,,,,,,
,,,,,27312,-81.76344,54,,,,,,
,,,,,27430,-75.74118,118,,,,,,
,,,,,27534,-234.7226,104,,,,,,
,,,,,27624,-165.96729,90,,,,,,
,,,,,27718,-233.17464,94,,,,,,
,,,,,27792,-216.76517,74,,,,,,
,,,,,27866,-117.10181,74,,,,,,
,,,,,27938,-211.59337,72,,,,,,
,,,,,28000,,,151.71810913085938,-4.658443927764893,-2.7505366802215576,178.111572265625,0.832,0.001
,,,,,28008,-106.49593,70,,,,,,
,,,,,28135,-102.582726,127,,,,,,
,,,,,28235,-123.61919,100,,,,,,
,,,,,28300,-90.25475,65,,,,,,
,,,,,28387,-182.84744,87,,,,,,
,,,,,28477,-397.2659,90,,,,,,
,,,,,28588,-132.77835,111,,,,,,
,,,,,28671,-123.4628,83,,,,,,
,,,,,28787,-529.3203,116,,,,,,
,,,,,28848,-89.86561,61,,,,,,
,,,,,28946,-66.52559,98,,,,,,
,,,,,29000,,,1.1134169101715088,0.6517758369445801,1.0106066465377808,25.80223274230957,0.8260000000000001,0.001
,,,,,29028,-149.94075,82,,,,,,
,,,,,29115,-89.50098,87,,,,,,
,,,,,29180,-93.98735,65,,,,,,
,,,,,29269,-315.5488,89,,,,,,
,,,,,29366,-334.41113,97,,,,,,
,,,,,29443,-109.09354,77,,,,,,
,,,,,29561,-391.6156,118,,,,,,
,,,,,29644,-113.150925,83,,,,,,
,,,,,29706,-60.50894,62,,,,,,
,,,,,29771,-212.2406,65,,,,,,
,,,,,29871,-290.65283,100,,,,,,
,,,,,29969,-101.29721,98,,,,,,
-331.32645,127.87151,-112.57031,-529.28766,486.5,30000,,,98.2247543334961,1.1934959888458252,2.8674182891845703,199.30349731445312,0.82,0.001
,,,,,30120,-140.65938,151,,,,,,
,,,,,30193,-57.08174,73,,,,,,
,,,,,30260,-76.91442,67,,,,,,
,,,,,30383,-81.91956,123,,,,,,
,,,,,30491,-190.91862,108,,,,,,
,,,,,30566,-69.79194,75,,,,,,
,,,,,30634,-57.519276,68,,,,,,
,,,,,30697,-124.82125,63,,,,,,
,,,,,30785,-22.44912,88,,,,,,
,,,,,30899,-351.48325,114,,,,,,
,,,,,30978,-114.97896,79,,,,,,
,,,,,31000,,,2.6197454929351807,-1.419140338897705,-1.3584976196289062,32.10340881347656,0.8140000000000001,0.001
,,,,,31083,-197.43747,105,,,,,,
,,,,,31192,-553.50684,109,,,,,,
,,,,,31279,-197.56723,87,,,,,,
,,,,,31387,-129.19006,108,,,,,,
,,,,,31467,-100.6679,80,,,,,,
,,,,,31578,-305.6809,111,,,,,,
,,,,,31641,-223.51587,63,,,,,,
,,,,,31701,-115.143814,60,,,,,,
,,,,,31781,-107.717186,80,,,,,,
,,,,,31851,-126.244354,70,,,,,,
,,,,,31979,-537.0892,128,,,,,,
,,,,,32000,,,2.064075469970703,-4.3702712059021,-4.455183982849121,23.074798583984375,0.808,0.001
,,,,,32104,31.35144,125,,,,,,
,,,,,32190,-79.71442,86,,,,,,
,,,,,32275,-336.51254,85,,,,,,
,,,,,32362,-148.96486,87,,,,,,
,,,,,32465,-147.89682,103,,,,,,
,,,,,32596,-246.44531,131,,,,,,
,,,,,32676,-366.42865,80,,,,,,
,,,,,32760,-311.86166,84,,,,,,
,,,,,32852,-189.84662,92,,,,,,
,,,,,32957,-134.34659,105,,,,,,
,,,,,33000,,,9.986949920654297,-4.999807357788086,-5.4642767906188965,63.276878356933594,0.802,0.001
,,,,,33028,-25.39022,71,,,,,,
,,,,,33124,-182.5281,96,,,,,,
,,,,,33237,-182.7706,113,,,,,,
,,,,,33335,-257.03644,98,,,,,,
,,,,,33401,-61.900528,66,,,,,,
,,,,,33534,-20.893097,133,,,,,,
,,,,,33641,-114.22086,107,,,,,,
,,,,,33757,-223.9238,116,,,,,,
,,,,,33849,-69.513855,92,,,,,,
,,,,,33941,-342.47888,92,,,,,,
,,,,,34000,,,1.9104069471359253,1.1303117275238037,1.5191529989242554,29.731355667114258,0.796,0.001
,,,,,34010,-119.30108,69,,,,,,
,,,,,34139,-14.703873,129,,,,,,
,,,,,34222,-129.02693,83,,,,,,
,,,,,34318,-342.5852,96,,,,,,
,,,,,34430,-302.5643,112,,,,,,
,,,,,34515,-337.9271,85,,,,,,
,,,,,34598,-107.89298,83,,,,,,
,,,,,34693,-437.0356,95,,,,,,
,,,,,34780,-91.547424,87,,,,,,
,,,,,34863,-221.29321,83,,,,,,
,,,,,34999,-98.08661,136,,,,,,
,,,,,35000,,,5.680161952972412,4.549559593200684,4.730542182922363,38.63322830200195,0.79,0.001
,,,,,35082,-128.7412,83,,,,,,
,,,,,35166,-232.75931,84,,,,,,
,,,,,35245,-7.5887833,79,,,,,,
,,,,,35355,-239.37523,110,,,,,,
,,,,,35433,-129.18315,78,,,,,,
,,,,,35546,-128.07407,113,,,,,,
,,,,,35618,-125.89143,72,,,,,,
,,,,,35722,-100.52767,104,,,,,,
,,,,,35793,-83.994804,71,,,,,,
,,,,,35894,-135.66862,101,,,,,,
,,,,,35977,-237.35332,83,,,,,,
,,,,,36000,,,4.238746643066406,-5.6042375564575195,-5.381861686706543,52.64753341674805,0.784,0.001
,,,,,36069,-113.00748,92,,,,,,
,,,,,36179,-358.41458,110,,,,,,
,,,,,36306,-166.04755,127,,,,,,
,,,,,36373,-232.72838,67,,,,,,
,,,,,36489,-248.45087,116,,,,,,
,,,,,36591,-273.677,102,,,,,,
,,,,,36693,-312.38367,102,,,,,,
,,,,,36760,-87.86047,67,,,,,,
,,,,,36894,-139.90428,134,,,,,,
,,,,,36965,-95.44231,71,,,,,,
,,,,,37000,,,8.224299430847168,-4.287431716918945,-3.635603427886963,50.29542541503906,0.778,0.001
,,,,,37071,-144.452,106,,,,,,
,,,,,37190,-88.83098,119,,,,,,
,,,,,37285,-85.10014,95,,,,,,
,,,,,37359,-87.16372,74,,,,,,
,,,,,37451,-127.79474,92,,,,,,
,,,,,37578,-95.5995,127,,,,,,
,,,,,37691,-155.78894,113,,,,,,
,,,,,37806,-263.22067,115,,,,,,
,,,,,37909,-474.3593,103,,,,,,
,,,,,38000,,,0.6216867566108704,1.3647595643997192,1.1597065925598145,17.410032272338867,0.772,0.001
,,,,,38021,-408.32355,112,,,,,,
,,,,,38087,-167.22105,66,,,,,,
,,,,,38150,-101.728035,63,,,,,,
,,,,,38246,-81.01085,96,,,,,,
,,,,,38318,-97.79552,72,,,,,,
,,,,,38385,-83.630035,67,,,,,,
,,,,,38445,-166.21556,60,,,,,,
,,,,,38536,-182.04816,91,,,,,,
,,,,,38638,-96.7272,102,,,,,,
,,,,,38729,-259.16113,91,,,,,,
,,,,,38837,-258.2892,108,,,,,,
,,,,,38935,-155.44019,98,,,,,,
,,,,,39000,,,6.324151039123535,-1.808668851852417,-1.3601500988006592,45.48836135864258,0.766,0.001
,,,,,39015,-296.90567,80,,,,,,
,,,,,39102,-7.4043427,87,,,,,,
,,,,,39196,-266.706,94,,,,,,
,,,,,39268,-96.328476,72,,,,,,
,,,,,39347,-343.9162,79,,,,,,
,,,,,39468,-393.25836,121,,,,,,
,,,,,39565,-289.95877,97,,,,,,
,,,,,39685,-81.12268,120,,,,,,
,,,,,39790,-182.48206,105,,,,,,
,,,,,39887,-112.24293,97,,,,,,
,,,,,39992,-247.54005,105,,,,,,
-212.23409,36.072353,-159.77844,-264.2566,543.2,40000,,,3.539952278137207,2.876147747039795,2.6484296321868896,43.45637893676758,0.76,0.001
,,,,,40109,-446.68958,117,,,,,,
,,,,,40218,-440.4454,109,,,,,,
,,,,,40293,-92.58865,75,,,,,,
,,,,,40388,-174.25478,95,,,,,,
,,,,,40471,-72.670395,83,,,,,,
,,,,,40551,-127.40376,80,,,,,,
,,,,,40617,-120.55546,66,,,,,,
,,,,,40681,-68.25101,64,,,,,,
,,,,,40746,-93.80893,65,,,,,,
,,,,,40848,-360.81964,102,,,,,,
,,,,,40934,-344.40826,86,,,,,,
,,,,,41000,,,1.997825026512146,7.375169277191162,7.021408557891846,29.69063377380371,0.754,0.001
,,,,,41035,-254.18472,101,,,,,,
,,,,,41104,-48.054077,69,,,,,,
,,,,,41213,-111.80714,109,,,,,,
,,,,,41305,-245.02055,92,,,,,,
,,,,,41380,-205.10324,75,,,,,,
,,,,,41472,-97.208916,92,,,,,,
,,,,,41539,-93.89508,67,,,,,,
,,,,,41630,8.267677,91,,,,,,
,,,,,41713,-240.54352,83,,,,,,
,,,,,41802,-161.84006,89,,,,,,
,,,,,41915,-141.805,113,,,,,,
,,,,,42000,,,1.8721493482589722,8.503968238830566,7.901196479797363,48.26572036743164,0.748,0.001
,,,,,42026,-231.62112,111,,,,,,
,,,,,42100,-218.5542,74,,,,,,
,,,,,42171,-85.76355,71,,,,,,
,,,,,42269,-299.5357,98,,,,,,
,,,,,42370,-412.6523,101,,,,,,
,,,,,42493,-201.58743,123,,,,,,
,,,,,42607,-313.12442,114,,,,,,
,,,,,42690,-263.75958,83,,,,,,
,,,,,42778,-378.30624,88,,,,,,
,,,,,42866,-108.15838,88,,,,,,
,,,,,42982,-474.52026,116,,,,,,
,,,,,43000,,,4.105293273925781,4.903458595275879,4.580520153045654,45.968021392822266,0.742,0.001
,,,,,43052,-113.52434,70,,,,,,
,,,,,43122,-111.8492,70,,,,,,
,,,,,43222,-162.70616,100,,,,,,
,,,,,43294,-170.53049,72,,,,,,
,,,,,43372,-96.89578,78,,,,,,
,,,,,43440,-74.79184,68,,,,,,
,,,,,43517,-85.229385,77,,,,,,
,,,,,43613,-104.59744,96,,,,,,
,,,,,43676,-42.952957,63,,,,,,
,,,,,43780,-171.82394,104,,,,,,
,,,,,43870,-74.130516,90,,,,,,
,,,,,43974,-72.02124,104,,,,,,
,,,,,44000,,,66.66792297363281,-2.4820401668548584,-1.643397569656372,178.75892639160156,0.736,0.001
,,,,,44068,-81.737366,94,,,,,,
,,,,,44171,-406.29938,103,,,,,,
,,,,,44277,-115.60422,106,,,,,,
,,,,,44369,-157.10078,92,,,,,,
,,,,,44473,-204.7868,104,,,,,,
,,,,,44588,-184.85303,115,,,,,,
,,,,,44681,-109.82711,93,,,,,,
,,,,,44818,-227.75842,137,,,,,,
,,,,,44900,-95.89055,82,,,,,,
,,,,,45000,,,3.601247549057007,4.050368785858154,3.943936824798584,31.93183708190918,0.73,0.001
,,,,,45021,-265.4616,121,,,,,,
,,,,,45145,-449.103,124,,,,,,
,,,,,45236,-387.12112,91,,,,,,
,,,,,45308,-128.65378,72,,,,,,
,,,,,45401,-109.4728,93,,,,,,
,,,,,45494,-36.4855,93,,,,,,
,,,,,45608,-474.94223,114,,,,,,
,,,,,45703,-336.2572,95,,,,,,
,,,,,45820,-207.39154,117,,,,,,
,,,,,45905,-116.683685,85,,,,,,
,,,,,45978,-138.29552,73,,,,,,
,,,,,46000,,,6.244617938995361,-8.459650993347168,-8.015336036682129,52.39488983154297,0.724,0.001
,,,,,46070,-71.54739,92,,,,,,
,,,,,46167,-222.155,97,,,,,,
,,,,,46248,-141.94026,81,,,,,,
,,,,,46370,-81.75402,122,,,,,,
,,,,,46490,-234.67902,120,,,,,,
,,,,,46633,-141.60048,143,,,,,,
,,,,,46725,-118.28434,92,,,,,,
,,,,,46793,-82.089386,68,,,,,,
,,,,,46886,-192.63145,93,,,,,,
,,,,,47000,,,129.69834899902344,-1.5522338151931763,-1.341398000717163,185.29710388183594,0.718,0.001
,,,,,47043,-439.12375,157,,,,,,
,,,,,47139,-103.3809,96,,,,,,
,,,,,47223,-96.18368,84,,,,,,
,,,,,47298,-88.52331,75,,,,,,
,,,,,47443,-407.61227,145,,,,,,
,,,,,47517,-154.2168,74,,,,,,
,,,,,47601,-86.25119,84,,,,,,
,,,,,47666,-123.91887,65,,,,,,
,,,,,47761,-104.84998,95,,,,,,
,,,,,47850,-152.83348,89,,,,,,
,,,,,47910,-79.55838,60,,,,,,
,,,,,47982,-130.42117,72,,,,,,
,,,,,48000,,,14.587453842163086,7.159101486206055,7.347457408905029,54.338050842285156,0.712,0.001
,,,,,48101,-307.22363,119,,,,,,
,,,,,48209,-88.238434,108,,,,,,
,,,,,48293,-111.43135,84,,,,,,
,,,,,48423,-157.54907,130,,,,,,
,,,,,48491,-115.05275,68,,,,,,
,,,,,48601,-109.9762,110,,,,,,
,,,,,48670,-120.71793,69,,,,,,
,,,,,48764,-138.97128,94,,,,,,
,,,,,48856,-269.60596,92,,,,,,
,,,,,48923,-85.621315,67,,,,,,
,,,,,48992,-83.3512,69,,,,,,
,,,,,49000,,,7.136800289154053,-1.0357286930084229,-1.7257051467895508,71.26628112792969,0.706,0.001
,,,,,49055,-64.97854,63,,,,,,
,,,,,49131,-87.55796,76,,,,,,
,,,,,49221,-158.49872,90,,,,,,
,,,,,49277,-158.10934,56,,,,,,
,,,,,49348,-141.66516,71,,,,,,
,,,,,49429,-151.23497,81,,,,,,
,,,,,49548,-186.44315,119,,,,,,
,,,,,49626,-221.25165,78,,,,,,
,,,,,49685,-81.69889,59,,,,,,
,,,,,49751,-150.62009,66,,,,,,
,,,,,49827,-103.98231,76,,,,,,
,,,,,49961,-345.67267,134,,,,,,
-95.466194,126.123825,201.21927,-274.19684,233.5,50000,,,27.447961807250977,5.827750205993652,5.328234672546387,139.0518798828125,0.7,0.001
,,,,,50106,-178.06696,145,,,,,,
,,,,,50210,-122.05699,104,,,,,,
,,,,,50276,-100.604645,66,,,,,,
