Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,5527,-298.1174,96,,,,,,
,,,,,5605,-392.98523,78,,,,,,
,,,,,5730,-250.85724,125,,,,,,
,,,,,5794,-98.37486,64,,,,,,
,,,,,5934,-100.0735,140,,,,,,
,,,,,6049,-550.846,115,,,,,,
,,,,,6134,-271.35223,85,,,,,,
,,,,,6276,-172.58804,142,,,,,,
,,,,,6349,-242.15663,73,,,,,,
,,,,,6406,-109.52748,57,,,,,,
,,,,,6560,-149.8898,154,,,,,,
,,,,,6630,-81.9194,70,,,,,,
,,,,,6725,-364.71448,95,,,,,,
,,,,,6808,-202.26909,83,,,,,,
,,,,,6865,-86.95943,57,,,,,,
,,,,,6971,-116.56807,106,,,,,,
,,,,,7040,-79.40523,69,,,,,,
,,,,,7157,-146.58167,117,,,,,,
,,,,,7215,-75.89899,58,,,,,,
,,,,,7314,-94.82048,99,,,,,,
,,,,,7409,-383.84937,95,,,,,,
,,,,,7482,-192.14636,73,,,,,,
,,,,,7609,-87.99411,127,,,,,,
,,,,,7701,-294.7071,92,,,,,,
,,,,,7778,-280.0183,77,,,,,,
,,,,,7863,-182.59354,85,,,,,,
,,,,,7977,-120.30667,114,,,,,,
,,,,,8091,-187.17426,114,,,,,,
,,,,,8167,-347.95004,76,,,,,,
,,,,,8290,-88.773415,123,,,,,,
,,,,,8352,-58.962654,62,,,,,,
,,,,,8481,-238.55804,129,,,,,,
,,,,,8568,14.144676,87,,,,,,
,,,,,8687,-144.86295,119,,,,,,
,,,,,8792,-341.5127,105,,,,,,
,,,,,8903,-281.91763,111,,,,,,
,,,,,9026,-250.24414,123,,,,,,
,,,,,9107,-9.690102,81,,,,,,
,,,,,9175,-86.62373,68,,,,,,
,,,,,9238,-104.09118,63,,,,,,
,,,,,9318,-162.51898,80,,,,,,
,,,,,9403,-247.38834,85,,,,,,
,,,,,9484,-98.40993,81,,,,,,
,,,,,9587,-95.872246,103,,,,,,
,,,,,9702,-308.40527,115,,,,,,
,,,,,9809,-104.080765,107,,,,,,
,,,,,9896,-116.07788,87,,,,,,
,,,,,9990,-12.953209,94,,,,,,
-963.0597,412.5276,-579.0735,-1732.1483,133.7,10000,,,,,,,,
,,,,,10059,-237.48071,69,,,,,,
,,,,,10143,-248.56308,84,,,,,,
,,,,,10243,-126.83675,100,,,,,,
,,,,,10303,-119.910774,60,,,,,,
,,,,,10402,-278.86334,99,,,,,,
,,,,,10518,-353.1156,116,,,,,,
,,,,,10624,-211.5534,106,,,,,,
,,,,,10709,-0.5568695,85,,,,,,
,,,,,10817,-214.77032,108,,,,,,
,,,,,10886,-87.60148,69,,,,,,
,,,,,10976,-151.03094,90,,,,,,
,,,,,11059,-113.56988,83,,,,,,
,,,,,11159,-112.151085,100,,,,,,
,,,,,11322,-343.15927,163,,,,,,
,,,,,11449,-238.91972,127,,,,,,
,,,,,11559,-123.08254,110,,,,,,
,,,,,11613,-117.43905,54,,,,,,
,,,,,11690,-153.26082,77,,,,,,
,,,,,11804,-358.78198,114,,,,,,
,,,,,11880,-96.898834,76,,,,,,
,,,,,11946,-122.49489,66,,,,,,
,,,,,12039,-101.83245,93,,,,,,
,,,,,12155,-301.20468,116,,,,,,
,,,,,12249,-309.1756,94,,,,,,
,,,,,12338,-83.66339,89,,,,,,
,,,,,12421,-226.80032,83,,,,,,
,,,,,12493,-101.874245,72,,,,,,
,,,,,12591,-454.26965,98,,,,,,
,,,,,12665,-112.10889,74,,,,,,
,,,,,12760,-109.4971,95,,,,,,
,,,,,12864,-271.01398,104,,,,,,
,,,,,12948,-49.65042,84,,,,,,
,,,,,13065,-224.29895,117,,,,,,
,,,,,13149,-255.86815,84,,,,,,
,,,,,13207,-85.356,58,,,,,,
,,,,,13302,-198.89983,95,,,,,,
,,,,,13382,-129.34923,80,,,,,,
,,,,,13500,-93.163666,118,,,,,,
,,,,,13578,-77.27585,78,,,,,,
,,,,,13654,-139.5292,76,,,,,,
,,,,,13790,-100.04081,136,,,,,,
,,,,,13864,-126.53397,74,,,,,,
,,,,,13945,-101.97672,81,,,,,,
,,,,,14052,-273.04657,107,,,,,,
,,,,,14136,-149.77576,84,,,,,,
,,,,,14205,-124.63144,69,,,,,,
,,,,,14306,-154.53882,101,,,,,,
,,,,,14368,-156.62306,62,,,,,,
,,,,,14443,-122.37326,75,,,,,,
,,,,,14564,-122.5145,121,,,,,,
,,,,,14635,-107.36763,71,,,,,,
,,,,,14710,-138.83725,75,,,,,,
,,,,,14781,-98.635605,71,,,,,,
,,,,,14890,-102.590034,109,,,,,,
,,,,,15006,-198.15567,116,,,,,,
,,,,,15092,-143.81151,86,,,,,,
,,,,,15198,-96.752464,106,,,,,,
,,,,,15339,-5.2910767,141,,,,,,
,,,,,15449,-243.0943,110,,,,,,
,,,,,15577,-316.53406,128,,,,,,
,,,,,15665,-132.73268,88,,,,,,
,,,,,15786,-232.03134,121,,,,,,
,,,,,15855,-2.735611,69,,,,,,
,,,,,15916,-72.59568,61,,,,,,
,,,,,16015,-173.99527,99,,,,,,
,,,,,16110,-300.868,95,,,,,,
,,,,,16209,-145.13828,99,,,,,,
,,,,,16332,-481.713,123,,,,,,
,,,,,16407,-388.41998,75,,,,,,
,,,,,16477,-96.789764,70,,,,,,
,,,,,16537,-116.335075,60,,,,,,
,,,,,16649,-396.1592,112,,,,,,
,,,,,16748,-328.79227,99,,,,,,
,,,,,16888,-253.57655,140,,,,,,
,,,,,17019,-313.34564,131,,,,,,
,,,,,17082,-80.69852,63,,,,,,
,,,,,17193,-441.2711,111,,,,,,
,,,,,17262,-120.65264,69,,,,,,
,,,,,17347,-158.11911,85,,,,,,
,,,,,17434,-221.94962,87,,,,,,
,,,,,17544,-242.86475,110,,,,,,
,,,,,17604,-117.695404,60,,,,,,
,,,,,17681,-208.56902,77,,,,,,
,,,,,17773,-203.35378,92,,,,,,
,,,,,17850,-239.5278,77,,,,,,
,,,,,17952,-120.40964,102,,,,,,
,,,,,18025,-85.93852,73,,,,,,
,,,,,18132,-427.135,107,,,,,,
,,,,,18202,-97.85723,70,,,,,,
,,,,,18318,-158.55545,116,,,,,,
,,,,,18399,-212.79071,81,,,,,,
,,,,,18511,-120.93108,112,,,,,,
,,,,,18579,-117.26479,68,,,,,,
,,,,,18673,-226.3457,94,,,,,,
,,,,,18795,-322.7851,122,,,,,,
,,,,,18874,-105.11609,79,,,,,,
,,,,,18934,-92.189255,60,,,,,,
,,,,,19009,-95.56122,75,,,,,,
,,,,,19093,-122.49261,84,,,,,,
,,,,,19196,-247.07704,103,,,,,,
,,,,,19281,-240.12247,85,,,,,,
,,,,,19365,-102.39271,84,,,,,,
,,,,,19458,-114.88169,93,,,,,,
,,,,,19530,-69.01661,72,,,,,,
,,,,,19590,-70.30945,60,,,,,,
,,,,,19660,-180.23672,70,,,,,,
,,,,,19759,-203.23605,99,,,,,,
,,,,,19825,-75.664795,66,,,,,,
,,,,,19945,-378.35458,120,,,,,,
-823.43176,234.78297,-436.5334,-1153.0673,98.6,20000,,,317.5091857910156,-0.04877948388457298,-3.684600591659546,31.249929428100586,0.88,0.001
,,,,,20024,-135.08624,79,,,,,,
,,,,,20152,-79.52999,128,,,,,,
,,,,,20219,-91.37236,67,,,,,,
,,,,,20303,-138.71846,84,,,,,,
,,,,,20370,-73.91028,67,,,,,,
,,,,,20436,-120.1788,66,,,,,,
,,,,,20516,-141.33408,80,,,,,,
,,,,,20632,23.843391,116,,,,,,
,,,,,20741,-86.47868,109,,,,,,
,,,,,20812,-62.29155,71,,,,,,
,,,,,20908,-134.63072,96,,,,,,
,,,,,21000,,,11.088204383850098,-1.4116947650909424,-1.2086424827575684,13.636703491210938,0.874,0.001
,,,,,21006,-117.46649,98,,,,,,
,,,,,21098,-356.34265,92,,,,,,
,,,,,21191,-486.84125,93,,,,,,
,,,,,21263,-88.48959,72,,,,,,
,,,,,21343,-119.899956,80,,,,,,
,,,,,21450,-395.4272,107,,,,,,
,,,,,21538,-375.21387,88,,,,,,
,,,,,21596,-77.11171,58,,,,,,
,,,,,21680,-233.55548,84,,,,,,
,,,,,21766,-118.63821,86,,,,,,
,,,,,21843,-343.70654,77,,,,,,
,,,,,21943,-285.5713,100,,,,,,
,,,,,22000,,,202.23431396484375,-4.274355888366699,-0.9845621585845947,90.88856506347656,0.868,0.001
,,,,,22092,-131.09492,149,,,,,,
,,,,,22188,-359.92722,96,,,,,,
,,,,,22271,-287.82434,83,,,,,,
,,,,,22376,-336.27136,105,,,,,,
,,,,,22476,-442.22482,100,,,,,,
,,,,,22570,-80.49723,94,,,,,,
,,,,,22653,-99.73575,83,,,,,,
,,,,,22746,-132.301,93,,,,,,
,,,,,22850,-226.78838,104,,,,,,
,,,,,22931,-154.02844,81,,,,,,
,,,,,23000,,,26.002239227294922,-2.5402605533599854,-2.1288909912109375,40.46437072753906,0.862,0.001
,,,,,23037,-158.62344,106,,,,,,
,,,,,23104,-296.30865,67,,,,,,
,,,,,23213,-231.2222,109,,,,,,
,,,,,23288,17.419014,75,,,,,,
,,,,,23409,-413.8902,121,,,,,,
,,,,,23519,-176.37178,110,,,,,,
,,,,,23581,-69.85976,62,,,,,,
,,,,,23655,-245.81189,74,,,,,,
,,,,,23743,-147.57289,88,,,,,,
,,,,,23839,-124.809654,96,,,,,,
,,,,,23958,-134.00114,119,,,,,,
,,,,,24000,,,3.235323905944824,-0.0015788525342941284,0.15675890445709229,18.708274841308594,0.856,0.001
,,,,,24039,-104.51227,81,,,,,,
,,,,,24142,-248.28784,103,,,,,,
,,,,,24232,-337.6444,90,,,,,,
,,,,,24341,-156.98442,109,,,,,,
,,,,,24435,-248.2043,94,,,,,,
,,,,,24511,-76.656166,76,,,,,,
,,,,,24579,-135.73196,68,,,,,,
,,,,,24646,-134.28352,67,,,,,,
,,,,,24753,-132.32846,107,,,,,,
,,,,,24868,-332.88324,115,,,,,,
,,,,,24942,-144.84528,74,,,,,,
,,,,,25000,,,111.31822204589844,-6.585070610046387,-8.007181167602539,188.08084106445312,0.85,0.001
,,,,,25049,-330.05225,107,,,,,,
,,,,,25153,-290.63184,104,,,,,,
,,,,,25230,-107.41275,77,,,,,,
,,,,,25302,-130.33615,72,,,,,,
,,,,,25389,-154.5073,87,,,,,,
,,,,,25453,-77.539,64,,,,,,
,,,,,25568,-206.2908,115,,,,,,
,,,,,25667,-306.44537,99,,,,,,
,,,,,25742,-81.102585,75,,,,,,
,,,,,25830,-300.9454,88,,,,,,
,,,,,25919,-109.807655,89,,,,,,
,,,,,26000,,,12.327183723449707,-1.4815928936004639,-1.6065168380737305,42.31435012817383,0.844,0.001
,,,,,26009,-258.77988,90,,,,,,
,,,,,26108,-172.92801,99,,,,,,
,,,,,26175,-223.42123,67,,,,,,
,,,,,26300,-270.0675,125,,,,,,
,,,,,26436,-250.22728,136,,,,,,
,,,,,26505,-130.79778,69,,,,,,
,,,,,26587,-183.46036,82,,,,,,
,,,,,26686,-205.55219,99,,,,,,
,,,,,26767,-193.59503,81,,,,,,
,,,,,26865,-196.6915,98,,,,,,
,,,,,26960,-443.07074,95,,,,,,
,,,,,27000,,,16.674985885620117,-8.184292793273926,-7.946570873260498,64.83210754394531,0.838,0.001
,,,,,27025,-44.046677,65,,,,,,
,,,,,27098,-69.89317,73,,,,,,
,,,,,27213,-310.19397,115,,,,,,
,,,,,27288,-146.91988,75,,,,,,
,,,,,27372,-126.28995,84,,,,,,
,,,,,27498,-108.87064,126,,,,,,
,,,,,27591,-131.75946,93,,,,,,
,,,,,27705,-148.28464,114,,,,,,
,,,,,27820,-400.0898,115,,,,,,
,,,,,27901,-207.27515,81,,,,,,
,,,,,27981,21.431679,80,,,,,,
,,,,,28000,,,13.348480224609375,-4.6116509437561035,-4.4064788818359375,48.38395690917969,0.832,0.001
,,,,,28054,-179.31458,73,,,,,,
,,,,,28158,-141.96078,104,,,,,,
,,,,,28231,-242.57034,73,,,,,,
,,,,,28298,-81.00791,67,,,,,,
,,,,,28387,-11.129837,89,,,,,,
,,,,,28474,-110.16841,87,,,,,,
,,,,,28549,18.87371,75,,,,,,
,,,,,28659,-340.59875,110,,,,,,
,,,,,28762,-434.9445,103,,,,,,
,,,,,28850,-344.6102,88,,,,,,
,,,,,28952,-221.23427,102,,,,,,
,,,,,29000,,,60.03091812133789,-1.898705005645752,-2.0978939533233643,75.37364959716797,0.8260000000000001,0.001
,,,,,29062,-370.5268,110,,,,,,
,,,,,29165,-232.13524,103,,,,,,
,,,,,29260,-121.97276,95,,,,,,
,,,,,29366,-296.72156,106,,,,,,
,,,,,29440,-203.15858,74,,,,,,
,,,,,29508,-116.27475,68,,,,,,
,,,,,29591,-226.99243,83,,,,,,
,,,,,29659,-50.166637,68,,,,,,
,,,,,29726,-88.18926,67,,,,,,
,,,,,29842,-123.224106,116,,,,,,
,,,,,29962,-410.03757,120,,,,,,
-357.33606,79.26431,-270.2729,-508.5481,577.6,30000,,,3.477006196975708,-3.521716594696045,-3.3267385959625244,16.907386779785156,0.82,0.001
,,,,,30056,-273.70715,94,,,,,,
,,,,,30163,-81.27496,107,,,,,,
,,,,,30232,-79.49477,69,,,,,,
,,,,,30372,-104.457535,140,,,,,,
,,,,,30476,-274.6933,104,,,,,,
,,,,,30547,-93.2272,71,,,,,,
,,,,,30658,-370.4432,111,,,,,,
,,,,,30753,-466.42325,95,,,,,,
,,,,,30871,-225.34418,118,,,,,,
,,,,,30955,-110.68451,84,,,,,,
,,,,,31000,,,6.133306980133057,-2.221773386001587,-3.0657286643981934,57.308101654052734,0.8140000000000001,0.001
,,,,,31032,-66.847565,77,,,,,,
,,,,,31127,21.393692,95,,,,,,
,,,,,31208,-115.34562,81,,,,,,
,,,,,31308,-410.12344,100,,,,,,
,,,,,31437,-125.58136,129,,,,,,
,,,,,31556,-53.71162,119,,,,,,
,,,,,31658,-272.8903,102,,,,,,
,,,,,31760,-363.05283,102,,,,,,
,,,,,31818,-93.28711,58,,,,,,
,,,,,31908,-156.25673,90,,,,,,
,,,,,32000,,,271.0484619140625,-0.7787023782730103,1.4750449657440186,323.3168029785156,0.808,0.001
,,,,,32009,-121.38522,101,,,,,,
,,,,,32082,-132.06503,73,,,,,,
,,,,,32195,-73.22624,113,,,,,,
,,,,,32285,-377.25854,90,,,,,,
,,,,,32373,-152.8352,88,,,,,,
,,,,,32463,-191.73526,90,,,,,,
,,,,,32562,-278.66696,99,,,,,,
,,,,,32652,-65.973404,90,,,,,,
,,,,,32722,-122.55513,70,,,,,,
,,,,,32827,-99.64408,105,,,,,,
,,,,,32924,-215.98177,97,,,,,,
,,,,,33000,,,3.699951648712158,-1.30853271484375,-2.116792917251587,70.76468658447266,0.802,0.001
,,,,,33008,-147.59465,84,,,,,,
,,,,,33110,-170.67838,102,,,,,,
,,,,,33233,-361.9811,123,,,,,,
,,,,,33309,-67.76869,76,,,,,,
,,,,,33403,-453.04483,94,,,,,,
,,,,,33474,-214.74927,71,,,,,,
,,,,,33538,-251.59146,64,,,,,,
,,,,,33649,-137.36649,111,,,,,,
,,,,,33776,-355.1706,127,,,,,,
,,,,,33849,-69.85042,73,,,,,,
,,,,,33930,-278.33136,81,,,,,,
,,,,,33994,-82.697395,64,,,,,,
,,,,,34000,,,14.113455772399902,2.369701385498047,1.3707345724105835,106.49726104736328,0.796,0.001
,,,,,34096,-125.484985,102,,,,,,
,,,,,34175,-134.6076,79,,,,,,
,,,,,34236,-267.2768,61,,,,,,
,,,,,34356,-95.8653,120,,,,,,
,,,,,34453,-92.78226,97,,,,,,
,,,,,34531,-113.93369,78,,,,,,
,,,,,34630,-172.47362,99,,,,,,
,,,,,34729,-96.57211,99,,,,,,
,,,,,34797,-148.84598,68,,,,,,
,,,,,34920,-593.0994,123,,,,,,
,,,,,35000,,,5.21915864944458,2.2106406688690186,2.6165037155151367,40.830162048339844,0.79,0.001
,,,,,35006,-330.6504,86,,,,,,
,,,,,35090,-413.68848,84,,,,,,
,,,,,35177,-411.03183,87,,,,,,
,,,,,35253,-127.991394,76,,,,,,
,,,,,35351,-190.50745,98,,,,,,
,,,,,35420,-68.56383,69,,,,,,
,,,,,35514,-313.6941,94,,,,,,
,,,,,35589,-91.44973,75,,,,,,
,,,,,35721,-102.00419,132,,,,,,
,,,,,35823,-116.08344,102,,,,,,
,,,,,35896,-118.586105,73,,,,,,
,,,,,36000,,,260.9471740722656,3.363062858581543,4.706938743591309,323.483154296875,0.784,0.001
,,,,,36014,-191.16718,118,,,,,,
,,,,,36113,-76.05592,99,,,,,,
,,,,,36195,-77.10292,82,,,,,,
,,,,,36286,-214.17975,91,,,,,,
,,,,,36409,-215.42288,123,,,,,,
,,,,,36511,-128.99948,102,,,,,,
,,,,,36593,-88.62208,82,,,,,,
,,,,,36676,-129.52646,83,,,,,,
,,,,,36782,-268.079,106,,,,,,
,,,,,36909,-422.63223,127,,,,,,
,,,,,36992,-153.2323,83,,,,,,
,,,,,37000,,,10.40162467956543,2.05936861038208,1.484716773033142,44.44451904296875,0.778,0.001
,,,,,37118,-318.20648,126,,,,,,
,,,,,37203,-112.473694,85,,,,,,
,,,,,37333,-299.8103,130,,,,,,
,,,,,37420,-390.70178,87,,,,,,
,,,,,37489,-285.39838,69,,,,,,
,,,,,37596,-227.72192,107,,,,,,
,,,,,37658,-80.65998,62,,,,,,
,,,,,37744,-169.57666,86,,,,,,
,,,,,37850,-130.52338,106,,,,,,
,,,,,37950,-298.7237,100,,,,,,
,,,,,38000,,,22.204483032226562,0.013458818197250366,-0.6012787818908691,113.68885803222656,0.772,0.001
,,,,,38020,-97.93987,70,,,,,,
,,,,,38132,-516.33124,112,,,,,,
,,,,,38213,30.661758,81,,,,,,
,,,,,38274,-141.64319,61,,,,,,
,,,,,38361,-248.59299,87,,,,,,
,,,,,38464,-85.65999,103,,,,,,
,,,,,38577,-217.0212,113,,,,,,
,,,,,38652,-91.77987,75,,,,,,
,,,,,38750,-158.13504,98,,,,,,
,,,,,38853,-200.95114,103,,,,,,
,,,,,38941,-224.16081,88,,,,,,
,,,,,39000,,,6.6378021240234375,3.681234359741211,3.266655445098877,44.059776306152344,0.766,0.001
,,,,,39072,-323.1,131,,,,,,
,,,,,39133,-250.49503,61,,,,,,
,,,,,39240,-176.65182,107,,,,,,
,,,,,39299,-130.19572,59,,,,,,
,,,,,39383,-140.58571,84,,,,,,
,,,,,39472,-350.50818,89,,,,,,
,,,,,39569,-142.35641,97,,,,,,
,,,,,39661,-85.51809,92,,,,,,
,,,,,39757,-263.02405,96,,,,,,
,,,,,39858,-322.93866,101,,,,,,
,,,,,39922,-101.03515,64,,,,,,
,,,,,39988,-81.65761,66,,,,,,
-116.62685,37.444447,-41.327465,-161.59543,332.5,40000,,,154.41885375976562,-2.8450350761413574,-1.9500631093978882,449.2453308105469,0.76,0.001
,,,,,40081,-185.52167,93,,,,,,
,,,,,40184,-269.3518,103,,,,,,
,,,,,40278,-154.78778,94,,,,,,
,,,,,40344,-232.27682,66,,,,,,
,,,,,40447,-110.37358,103,,,,,,
,,,,,40541,-128.02443,94,,,,,,
,,,,,40622,-99.61633,81,,,,,,
,,,,,40702,-239.95949,80,,,,,,
,,,,,40806,-278.73465,104,,,,,,
,,,,,40895,-241.34763,89,,,,,,
,,,,,41000,,,2.647646427154541,6.496678352355957,6.32343864440918,38.24053192138672,0.754,0.001
,,,,,41020,-637.0541,125,,,,,,
,,,,,41113,-122.90612,93,,,,,,
,,,,,41219,-107.54086,106,,,,,,
,,,,,41283,-60.19091,64,,,,,,
,,,,,41375,-439.14194,92,,,,,,
,,,,,41445,-224.03337,70,,,,,,
,,,,,41540,-397.26895,95,,,,,,
,,,,,41673,-201.52689,133,,,,,,
,,,,,41778,-293.34332,105,,,,,,
,,,,,41856,-87.94168,78,,,,,,
,,,,,41940,-240.19893,84,,,,,,
,,,,,42000,,,4.356293201446533,8.29368782043457,7.869589805603027,53.749080657958984,0.748,0.001
,,,,,42003,-100.43605,63,,,,,,
,,,,,42118,-344.71198,115,,,,,,
,,,,,42255,-57.041958,137,,,,,,
,,,,,42355,-150.3473,100,,,,,,
,,,,,42441,-84.54084,86,,,,,,
,,,,,42572,-79.22586,131,,,,,,
,,,,,42643,-152.07773,71,,,,,,
,,,,,42710,-92.51315,67,,,,,,
,,,,,42804,-352.01233,94,,,,,,
,,,,,42919,-145.77855,115,,,,,,
,,,,,42982,-45.60257,63,,,,,,
,,,,,43000,,,12.672718048095703,17.41795539855957,15.942052841186523,143.7330780029297,0.742,0.001
,,,,,43072,-114.97523,90,,,,,,
,,,,,43144,-123.14918,72,,,,,,
,,,,,43247,-381.6263,103,,,,,,
,,,,,43312,-110.2405,65,,,,,,
,,,,,43399,-115.72202,87,,,,,,
,,,,,43462,-153.01224,63,,,,,,
,,,,,43591,-440.49295,129,,,,,,
,,,,,43710,-162.48651,119,,,,,,
,,,,,43826,-123.396545,116,,,,,,
,,,,,43946,-323.88092,120,,,,,,
,,,,,44000,,,4.17918586730957,5.917102813720703,5.597252368927002,47.38218688964844,0.736,0.001
,,,,,44056,-262.16013,110,,,,,,
,,,,,44136,-96.72055,80,,,,,,
,,,,,44236,-219.40738,100,,,,,,
,,,,,44334,-131.81728,98,,,,,,
,,,,,44408,-204.97131,74,,,,,,
,,,,,44528,-201.43517,120,,,,,,
,,,,,44642,-102.92635,114,,,,,,
,,,,,44724,-139.48453,82,,,,,,
,,,,,44783,-68.20363,59,,,,,,
,,,,,44890,-363.9758,107,,,,,,
,,,,,44996,-108.45705,106,,,,,,
,,,,,45000,,,6.527331829071045,7.3591156005859375,7.899446487426758,50.50301742553711,0.73,0.001
,,,,,45066,-66.09118,70,,,,,,
,,,,,45176,-246.0699,110,,,,,,
,,,,,45320,40.993057,144,,,,,,
,,,,,45398,-112.84079,78,,,,,,
,,,,,45477,-102.5398,79,,,,,,
,,,,,45595,-41.455986,118,,,,,,
,,,,,45695,-110.80918,100,,,,,,
,,,,,45803,-420.50586,108,,,,,,
,,,,,45924,-114.764786,121,,,,,,
,,,,,46000,,,7.953342437744141,-0.4365677833557129,-0.25804686546325684,77.21027374267578,0.724,0.001
,,,,,46016,-237.4858,92,,,,,,
,,,,,46137,-213.73195,121,,,,,,
,,,,,46232,-138.2608,95,,,,,,
,,,,,46299,-102.17017,67,,,,,,
,,,,,46407,-103.98766,108,,,,,,
,,,,,46496,-66.01164,89,,,,,,
,,,,,46561,-48.63025,65,,,,,,
,,,,,46648,-88.10678,87,,,,,,
,,,,,46721,-220.33536,73,,,,,,
,,,,,46843,-160.57355,122,,,,,,
,,,,,46963,-134.67401,120,,,,,,
,,,,,47000,,,6.412380695343018,1.0521132946014404,1.263009786605835,65.09235382080078,0.718,0.001
,,,,,47100,-348.51404,137,,,,,,
,,,,,47227,-294.5819,127,,,,,,
,,,,,47345,-74.25319,118,,,,,,
,,,,,47421,-151.51855,76,,,,,,
,,,,,47515,-343.26022,94,,,,,,
,,,,,47595,-113.55297,80,,,,,,
,,,,,47711,-283.40244,116,,,,,,
,,,,,47815,-256.60397,104,,,,,,
,,,,,47932,-116.48683,117,,,,,,
,,,,,48000,,,9.485861778259277,10.599637031555176,10.377767562866211,60.53324508666992,0.712,0.001
,,,,,48044,-219.78033,112,,,,,,
,,,,,48112,-61.77957,68,,,,,,
,,,,,48190,-73.02447,78,,,,,,
,,,,,48254,-43.326202,64,,,,,,
,,,,,48329,-97.38511,75,,,,,,
,,,,,48412,-87.29694,83,,,,,,
,,,,,48486,-80.29753,74,,,,,,
,,,,,48551,-129.74484,65,,,,,,
,,,,,48625,-98.093636,74,,,,,,
,,,,,48706,1.9407959,81,,,,,,
,,,,,48810,-111.808105,104,,,,,,
,,,,,48946,-5.00708,136,,,,,,
,,,,,49000,,,20.190807342529297,5.991048812866211,6.351245403289795,130.52610778808594,0.706,0.001
,,,,,49052,-207.81567,106,,,,,,
,,,,,49195,-134.56363,143,,,,,,
,,,,,49316,-222.21648,121,,,,,,
,,,,,49374,-97.62258,58,,,,,,
,,,,,49452,-89.765335,78,,,,,,
,,,,,49542,-113.87959,90,,,,,,
,,,,,49630,-111.95797,88,,,,,,
,,,,,49696,-94.14471,66,,,,,,
,,,,,49815,-96.934715,119,,,,,,
,,,,,49910,-95.02127,95,,,,,,
-155.21754,55.65085,-72.68463,-223.12512,254.2,50000,,,7.158116817474365,-0.1654013991355896,-0.6816352605819702,97.53562927246094,0.7,0.001
,,,,,50022,-139.26505,112,,,,,,
,,,,,50142,-61.82852,120,,,,,,
,,,,,50221,-75.862625,79,,,,,,
,,,,,50289,-258.97903,68,,,,,,
,,,,,50419,-78.34544,130,,,,,,
