Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,alpha,alpha_loss,actor_lr,critic_lr,temperature
,,,,,32999,1510.8438,1000,,,,,,,,,,
,,,,,33000,,,-50.16011428833008,-5.354489326477051,0.5373988747596741,49.36030578613281,49.427249908447266,0.016737043857574463,-2.472963333129883,0.0003,0.0003,0.01673690788447857
,,,,,33999,1146.0947,1000,,,,,,,,,,
,,,,,34000,,,-54.628997802734375,-6.2924723625183105,0.5192208886146545,53.67033004760742,53.698638916015625,0.017208043485879898,-0.043499626219272614,0.0003,0.0003,0.017208460718393326
,,,,,34999,469.81152,1000,,,,,,,,,,
1476.7545,348.27075,1884.1829,696.6756,1000.0,35000,,,-57.848026275634766,-5.636752605438232,0.5334351062774658,57.02314758300781,56.98585510253906,0.016889899969100952,-1.729832410812378,0.0003,0.0003,0.01688859611749649
,,,,,35999,1697.5408,1000,,,,,,,,,,
,,,,,36000,,,-61.484718322753906,-5.927363872528076,0.5919364094734192,60.545936584472656,60.559814453125,0.01649078167974949,-0.20808103680610657,0.0003,0.0003,0.01649073325097561
,,,,,36999,1949.9929,1000,,,,,,,,,,
,,,,,37000,,,-66.8430404663086,-6.084410190582275,0.6525850296020508,65.8577651977539,65.70220184326172,0.017040424048900604,-0.2627847194671631,0.0003,0.0003,0.01704130880534649
,,,,,37999,2186.981,1000,,,,,,,,,,
,,,,,38000,,,-71.183837890625,-5.885414123535156,0.5411720871925354,70.29888153076172,70.48348999023438,0.018045950680971146,-0.37559133768081665,0.0003,0.0003,0.01804707944393158
,,,,,38999,2312.6147,1000,,,,,,,,,,
,,,,,39000,,,-76.9780044555664,-6.473514556884766,0.6919957399368286,75.96317291259766,75.73407745361328,0.019254695624113083,1.2174869775772095,0.0003,0.0003,0.019255798310041428
,,,,,39999,2355.735,1000,,,,,,,,,,
2453.5774,22.972984,2484.7505,2424.061,1000.0,40000,,,-77.96581268310547,-5.896352291107178,0.6327490210533142,76.85968017578125,77.06695556640625,0.02026861533522606,-0.5118926167488098,0.0003,0.0003,0.020269842818379402
,,,,,40999,2470.4968,1000,,,,,,,,,,
,,,,,41000,,,-82.05512237548828,-5.895065784454346,0.47010108828544617,81.18359375,81.22626495361328,0.021593088284134865,0.4117553234100342,0.0003,0.0003,0.02159484475851059
,,,,,41999,2567.0435,1000,,,,,,,,,,
,,,,,42000,,,-89.63434600830078,-5.904090404510498,0.575721025466919,88.6628189086914,88.63638305664062,0.023051481693983078,0.7266185283660889,0.0003,0.0003,0.023052586242556572
,,,,,42999,2616.9036,1000,,,,,,,,,,
,,,,,43000,,,-91.53433990478516,-6.172510147094727,0.7249723672866821,90.5340576171875,90.36195373535156,0.024747097864747047,0.5679030418395996,0.0003,0.0003,0.02475014142692089
,,,,,43999,2601.0012,1000,,,,,,,,,,
,,,,,44000,,,-99.69902038574219,-6.511408805847168,0.8470610976219177,98.44554138183594,98.55327606201172,0.027681028470396996,2.0832982063293457,0.0003,0.0003,0.027683984488248825
,,,,,44999,2660.856,1000,,,,,,,,,,
2632.6626,27.055565,2701.3613,2607.7124,1000.0,45000,,,-106.30136108398438,-6.483401298522949,1.2161900997161865,104.51097869873047,104.54451751708984,0.0313606858253479,1.5166746377944946,0.0003,0.0003,0.031363826245069504
,,,,,45999,2738.509,1000,,,,,,,,,,
,,,,,46000,,,-114.76139831542969,-6.175544261932373,1.235694169998169,113.00343322753906,113.01631164550781,0.03428908810019493,0.447326123714447,0.0003,0.0003,0.03429084271192551
,,,,,46999,2748.3242,1000,,,,,,,,,,
,,,,,47000,,,-122.2332763671875,-6.162459373474121,0.9917905330657959,120.82884979248047,120.77246856689453,0.036079127341508865,-0.9509223103523254,0.0003,0.0003,0.03607883304357529
,,,,,47999,2782.2744,1000,,,,,,,,,,
,,,,,48000,,,-128.7938690185547,-5.916194915771484,0.7598143219947815,127.42178344726562,127.44039154052734,0.0361328162252903,-1.2867765426635742,0.0003,0.0003,0.03613260015845299
,,,,,48999,2905.6982,1000,,,,,,,,,,
,,,,,49000,,,-134.78536987304688,-6.029214859008789,0.927937388420105,133.34010314941406,133.3902587890625,0.03573261946439743,0.18067461252212524,0.0003,0.0003,0.035731974989175797
,,,,,49999,2961.5452,1000,,,,,,,,,,
3007.6116,37.709988,3057.488,2956.3762,1000.0,50000,,,-139.2330322265625,-6.127108573913574,0.6630030870437622,137.5353240966797,137.51913452148438,0.035716839134693146,0.5958161950111389,0.0003,0.0003,0.03571661561727524
,,,,,50999,3079.3352,1000,,,,,,,,,,
,,,,,51000,,,-145.29774475097656,-6.098424911499023,0.845276415348053,143.62677001953125,143.62850952148438,0.03615017980337143,0.13928338885307312,0.0003,0.0003,0.03614918887615204
,,,,,51999,2671.4307,1000,,,,,,,,,,
,,,,,52000,,,-153.0098114013672,-5.934934139251709,0.9366968870162964,151.67173767089844,151.58639526367188,0.03630688041448593,1.2063013315200806,0.0003,0.0003,0.03630712255835533
,,,,,52999,3175.1692,1000,,,,,,,,,,
,,,,,53000,,,-158.56417846679688,-6.15893030166626,0.8123167753219604,157.34213256835938,157.38632202148438,0.03462466597557068,-0.1892472505569458,0.0003,0.0003,0.03462282568216324
,,,,,53999,3161.3513,1000,,,,,,,,,,
,,,,,54000,,,-161.45033264160156,-5.8004069328308105,0.8844718933105469,160.05006408691406,160.20486450195312,0.03260943293571472,-0.1175069734454155,0.0003,0.0003,0.032607950270175934
,,,,,54999,3231.3494,1000,,,,,,,,,,
2511.0537,1052.9843,3206.4438,233.58879,1000.0,55000,,,-164.75323486328125,-6.127421855926514,1.0701961517333984,163.139892578125,163.1792449951172,0.0320851169526577,0.9728068113327026,0.0003,0.0003,0.03208627179265022
,,,,,55999,1339.3021,1000,,,,,,,,,,
,,,,,56000,,,-166.24105834960938,-5.619361400604248,1.099354863166809,164.93170166015625,164.8369598388672,0.03232847526669502,-0.40115171670913696,0.0003,0.0003,0.03232540935277939
,,,,,56999,3311.9346,1000,,,,,,,,,,
,,,,,57000,,,-173.55458068847656,-6.02130651473999,0.776208221912384,172.0800018310547,172.13543701171875,0.029752666130661964,-0.06426344811916351,0.0003,0.0003,0.02975110523402691
,,,,,57999,3194.574,1000,,,,,,,,,,
,,,,,58000,,,-179.94053649902344,-5.967685699462891,1.3148705959320068,178.66099548339844,178.78163146972656,0.029595576226711273,-0.00048616528511047363,0.0003,0.0003,0.029596824198961258
,,,,,58999,3309.54,1000,,,,,,,,,,
,,,,,59000,,,-183.82179260253906,-6.122098445892334,0.8755961060523987,182.44276428222656,182.38661193847656,0.03084743022918701,0.13953997194766998,0.0003,0.0003,0.03085058555006981
,,,,,59999,3383.3113,1000,,,,,,,,,,
3180.7673,71.34036,3291.9773,3036.2615,1000.0,60000,,,-188.68247985839844,-6.115902423858643,0.8632528781890869,187.04747009277344,187.04298400878906,0.03325681388378143,0.2300281822681427,0.0003,0.0003,0.033257871866226196
,,,,,60999,3021.5483,1000,,,,,,,,,,
,,,,,61000,,,-187.85433959960938,-5.866268157958984,1.193631649017334,186.27333068847656,186.52618408203125,0.03419923037290573,0.8259574174880981,0.0003,0.0003,0.034201283007860184
,,,,,61999,1829.9305,1000,,,,,,,,,,
,,,,,62000,,,-194.39178466796875,-6.0931620597839355,1.3674639463424683,192.90582275390625,192.9083251953125,0.03466919809579849,0.11023032665252686,0.0003,0.0003,0.03466949611902237
,,,,,62999,2259.327,1000,,,,,,,,,,
,,,,,63000,,,-201.91563415527344,-5.606358528137207,1.9824546575546265,200.4803009033203,200.54945373535156,0.0325675867497921,-0.8712218403816223,0.0003,0.0003,0.03256506472826004
,,,,,63999,3136.3184,1000,,,,,,,,,,
,,,,,64000,,,-202.240478515625,-5.955235958099365,1.4095970392227173,201.1244659423828,201.0331573486328,0.03026614524424076,0.2923799455165863,0.0003,0.0003,0.03026384487748146
,,,,,64999,3405.925,1000,,,,,,,,,,
3017.4128,1034.9877,3448.5544,-83.10229,1000.0,65000,,,-206.81727600097656,-5.689445495605469,1.428218126296997,205.62008666992188,205.59701538085938,0.029886281117796898,-1.531952977180481,0.0003,0.0003,0.02988535538315773
,,,,,65999,3401.071,1000,,,,,,,,,,
,,,,,66000,,,-211.4793701171875,-5.760352611541748,1.1877145767211914,210.12051391601562,210.06723022460938,0.030163556337356567,-1.0041491985321045,0.0003,0.0003,0.030163126066327095
,,,,,66999,3324.2769,1000,,,,,,,,,,
,,,,,67000,,,-217.94256591796875,-6.242480278015137,1.1609410047531128,216.46112060546875,216.43478393554688,0.031840983778238297,1.17820405960083,0.0003,0.0003,0.03184386342763901
,,,,,67999,3394.5303,1000,,,,,,,,,,
,,,,,68000,,,-220.64186096191406,-6.248214244842529,1.1009869575500488,219.19808959960938,219.21133422851562,0.0343327522277832,0.5995763540267944,0.0003,0.0003,0.034335389733314514
,,,,,68999,2322.9436,1000,,,,,,,,,,
,,,,,69000,,,-228.32760620117188,-6.37247896194458,1.486093282699585,226.7998504638672,226.8976287841797,0.035873644053936005,1.0838196277618408,0.0003,0.0003,0.03587636724114418
,,,,,69999,3417.1042,1000,,,,,,,,,,
3634.213,40.308712,3701.4329,3586.5947,1000.0,70000,,,-228.97938537597656,-6.10886287689209,1.0806056261062622,227.57275390625,227.5271453857422,0.035605933517217636,0.583850622177124,0.0003,0.0003,0.035604480654001236
,,,,,70999,3582.101,1000,,,,,,,,,,
,,,,,71000,,,-231.34515380859375,-6.191718101501465,1.2278498411178589,229.94027709960938,229.951416015625,0.034831974655389786,-0.7462772130966187,0.0003,0.0003,0.0348307304084301
,,,,,71999,3580.9517,1000,,,,,,,,,,
,,,,,72000,,,-239.44224548339844,-5.90671443939209,1.130092740058899,238.02377319335938,238.08273315429688,0.03521856665611267,0.4139288067817688,0.0003,0.0003,0.035219162702560425
,,,,,72999,3611.1475,1000,,,,,,,,,,
,,,,,73000,,,-242.54312133789062,-6.262335777282715,1.2847453355789185,241.30892944335938,241.26609802246094,0.03587184101343155,1.110669732093811,0.0003,0.0003,0.03587453439831734
,,,,,73999,3714.2422,1000,,,,,,,,,,
,,,,,74000,,,-245.95993041992188,-5.932285308837891,1.276160478591919,244.56939697265625,244.63534545898438,0.03706462308764458,-0.10359887778759003,0.0003,0.0003,0.037065982818603516
