Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,12195,-99.974655,101,,,,,,
,,,,,12313,-355.44727,118,,,,,,
,,,,,12410,-315.56024,97,,,,,,
,,,,,12545,-229.44049,135,,,,,,
,,,,,12651,-174.75049,106,,,,,,
,,,,,12731,-154.26108,80,,,,,,
,,,,,12887,-115.3392,156,,,,,,
,,,,,12970,-188.33609,83,,,,,,
,,,,,13037,-232.41284,67,,,,,,
,,,,,13105,-99.70735,68,,,,,,
,,,,,13216,-119.61276,111,,,,,,
,,,,,13308,-388.94598,92,,,,,,
,,,,,13402,-102.313736,94,,,,,,
,,,,,13489,-61.16005,87,,,,,,
,,,,,13557,-86.30157,68,,,,,,
,,,,,13638,-124.740135,81,,,,,,
,,,,,13711,-145.45798,73,,,,,,
,,,,,13825,-108.208664,114,,,,,,
,,,,,13918,-91.26117,93,,,,,,
,,,,,14031,-335.4037,113,,,,,,
,,,,,14132,-169.43034,101,,,,,,
,,,,,14243,-185.64449,111,,,,,,
,,,,,14333,-84.305466,90,,,,,,
,,,,,14413,-148.39615,80,,,,,,
,,,,,14538,-262.3324,125,,,,,,
,,,,,14598,-57.03811,60,,,,,,
,,,,,14699,-121.27031,101,,,,,,
,,,,,14779,-280.38837,80,,,,,,
,,,,,14887,-118.936356,108,,,,,,
,,,,,14953,-105.391464,66,,,,,,
,,,,,15071,-243.18428,118,,,,,,
,,,,,15149,-156.56155,78,,,,,,
,,,,,15240,-368.58545,91,,,,,,
,,,,,15315,-136.82077,75,,,,,,
,,,,,15411,-89.692276,96,,,,,,
,,,,,15516,-257.17285,105,,,,,,
,,,,,15643,-116.15799,127,,,,,,
,,,,,15754,-211.24239,111,,,,,,
,,,,,15830,-327.62167,76,,,,,,
,,,,,15891,-80.34319,61,,,,,,
,,,,,15956,-103.135635,65,,,,,,
,,,,,16027,-121.798836,71,,,,,,
,,,,,16112,-128.17368,85,,,,,,
,,,,,16188,-104.51631,76,,,,,,
,,,,,16299,-260.11307,111,,,,,,
,,,,,16412,-293.23962,113,,,,,,
,,,,,16501,-105.9081,89,,,,,,
,,,,,16603,-352.64203,102,,,,,,
,,,,,16718,-210.6299,115,,,,,,
,,,,,16797,-68.21037,79,,,,,,
,,,,,16863,-188.23917,66,,,,,,
,,,,,16962,-110.39196,99,,,,,,
,,,,,17046,-118.53006,84,,,,,,
,,,,,17120,-119.7026,74,,,,,,
,,,,,17199,-76.86186,79,,,,,,
,,,,,17285,-226.54582,86,,,,,,
,,,,,17350,-142.54431,65,,,,,,
,,,,,17454,-218.7047,104,,,,,,
,,,,,17540,-366.5252,86,,,,,,
,,,,,17639,-260.44183,99,,,,,,
,,,,,17768,-226.24332,129,,,,,,
,,,,,17850,-85.08085,82,,,,,,
,,,,,17939,-108.87971,89,,,,,,
,,,,,18026,-326.04758,87,,,,,,
,,,,,18142,-275.1608,116,,,,,,
,,,,,18213,-59.66508,71,,,,,,
,,,,,18270,-100.682335,57,,,,,,
,,,,,18365,-98.359344,95,,,,,,
,,,,,18454,-228.32466,89,,,,,,
,,,,,18572,-213.0094,118,,,,,,
,,,,,18664,-423.2912,92,,,,,,
,,,,,18758,-139.17671,94,,,,,,
,,,,,18891,-107.43581,133,,,,,,
,,,,,19002,-177.4378,111,,,,,,
,,,,,19079,-155.22026,77,,,,,,
,,,,,19205,-137.12494,126,,,,,,
,,,,,19302,-130.65677,97,,,,,,
,,,,,19444,-96.377106,142,,,,,,
,,,,,19548,-270.66064,104,,,,,,
,,,,,19653,-445.13528,105,,,,,,
,,,,,19741,-58.074104,88,,,,,,
,,,,,19826,-111.07463,85,,,,,,
,,,,,19884,-99.12821,58,,,,,,
,,,,,19982,-333.98965,98,,,,,,
-758.1955,148.03741,-532.9171,-960.21,123.0,20000,,,158.6275177001953,-0.06817388534545898,-2.4504623413085938,17.070785522460938,0.88,0.001
,,,,,20085,-323.8355,103,,,,,,
,,,,,20183,-271.91357,98,,,,,,
,,,,,20268,-341.7638,85,,,,,,
,,,,,20328,-76.497665,60,,,,,,
,,,,,20417,-219.0329,89,,,,,,
,,,,,20537,-72.66498,120,,,,,,
,,,,,20599,-87.34515,62,,,,,,
,,,,,20708,-260.73553,109,,,,,,
,,,,,20792,-145.0519,84,,,,,,
,,,,,20902,-291.11508,110,,,,,,
,,,,,20992,-227.25583,90,,,,,,
,,,,,21000,,,76.34864044189453,-2.643049478530884,-2.319887638092041,44.00114440917969,0.874,0.001
,,,,,21055,-202.72676,63,,,,,,
,,,,,21131,-33.8705,76,,,,,,
,,,,,21225,-85.3145,94,,,,,,
,,,,,21328,-110.19995,103,,,,,,
,,,,,21435,-333.44354,107,,,,,,
,,,,,21539,-227.13382,104,,,,,,
,,,,,21639,-162.52362,100,,,,,,
,,,,,21747,-297.5393,108,,,,,,
,,,,,21870,-412.40884,123,,,,,,
,,,,,21980,-203.04553,110,,,,,,
,,,,,22000,,,150.85755920410156,-5.329545497894287,-4.479281902313232,92.7082290649414,0.868,0.001
,,,,,22088,-319.2931,108,,,,,,
,,,,,22157,-82.094154,69,,,,,,
,,,,,22237,-122.88541,80,,,,,,
,,,,,22305,-108.35091,68,,,,,,
,,,,,22380,-194.00581,75,,,,,,
,,,,,22482,2.375885,102,,,,,,
,,,,,22576,-110.83745,94,,,,,,
,,,,,22661,-112.023224,85,,,,,,
,,,,,22749,-309.57794,88,,,,,,
,,,,,23000,,,117.4548110961914,-2.5888054370880127,-4.526214122772217,130.4040985107422,0.862,0.001
,,,,,23749,77.84322,1000,,,,,,
,,,,,23841,-138.34691,92,,,,,,
,,,,,23953,-196.36134,112,,,,,,
,,,,,24000,,,3.125426769256592,-4.5821146965026855,-4.392124652862549,21.468303680419922,0.856,0.001
,,,,,24035,-91.01337,82,,,,,,
,,,,,24158,-330.5348,123,,,,,,
,,,,,24224,-308.803,66,,,,,,
,,,,,24294,-94.01051,70,,,,,,
,,,,,24391,-233.72491,97,,,,,,
,,,,,24452,-103.992355,61,,,,,,
,,,,,24545,-425.29056,93,,,,,,
,,,,,24630,-128.56299,85,,,,,,
,,,,,24703,-249.23087,73,,,,,,
,,,,,24836,-543.1988,133,,,,,,
,,,,,24904,-162.50533,68,,,,,,
,,,,,25000,,,10.9168119430542,-3.4173877239227295,-4.082000732421875,37.79352951049805,0.85,0.001
,,,,,25027,-104.82185,123,,,,,,
,,,,,25092,-286.37326,65,,,,,,
,,,,,25159,-204.49597,67,,,,,,
,,,,,25259,-110.87471,100,,,,,,
,,,,,25321,-111.64674,62,,,,,,
,,,,,25391,-132.56462,70,,,,,,
,,,,,25487,-341.43488,96,,,,,,
,,,,,25567,-125.60762,80,,,,,,
,,,,,25629,-121.48998,62,,,,,,
,,,,,25694,-124.07558,65,,,,,,
,,,,,25811,-109.48727,117,,,,,,
,,,,,25887,-55.03501,76,,,,,,
,,,,,25987,-318.66006,100,,,,,,
,,,,,26000,,,16.59454345703125,-6.396786212921143,-5.9724555015563965,47.787357330322266,0.844,0.001
,,,,,26102,-149.35611,115,,,,,,
,,,,,26189,-110.02903,87,,,,,,
,,,,,26290,-378.2494,101,,,,,,
,,,,,26357,-49.241,67,,,,,,
,,,,,26456,-378.1544,99,,,,,,
,,,,,26530,-254.44118,74,,,,,,
,,,,,26617,-136.9439,87,,,,,,
,,,,,26730,-267.6165,113,,,,,,
,,,,,26869,-101.1332,139,,,,,,
,,,,,26948,-428.19278,79,,,,,,
,,,,,27000,,,2.1934380531311035,-3.6829466819763184,-3.51855206489563,32.92724609375,0.838,0.001
,,,,,27007,-156.25598,59,,,,,,
,,,,,27093,-138.26468,86,,,,,,
,,,,,27158,-147.95673,65,,,,,,
,,,,,27226,-212.80673,68,,,,,,
,,,,,27336,-145.99991,110,,,,,,
,,,,,27407,-93.139496,71,,,,,,
,,,,,27506,-343.52115,99,,,,,,
,,,,,27580,-198.34164,74,,,,,,
,,,,,27673,-328.98462,93,,,,,,
,,,,,27775,-138.5319,102,,,,,,
,,,,,27909,-319.57144,134,,,,,,
,,,,,27992,-119.54664,83,,,,,,
,,,,,28000,,,1.3680799007415771,-4.143025875091553,-4.171919345855713,10.697144508361816,0.832,0.001
,,,,,28088,-109.20996,96,,,,,,
,,,,,28182,-341.20178,94,,,,,,
,,,,,28281,-126.59291,99,,,,,,
,,,,,28349,-117.216675,68,,,,,,
,,,,,28419,-78.99687,70,,,,,,
,,,,,28544,-376.9618,125,,,,,,
,,,,,28658,-114.30589,114,,,,,,
,,,,,28721,-102.624405,63,,,,,,
,,,,,28790,-177.33646,69,,,,,,
,,,,,28897,-148.12814,107,,,,,,
,,,,,28975,-124.46856,78,,,,,,
,,,,,29000,,,13.203903198242188,-4.483596324920654,-4.858858108520508,71.36720275878906,0.8260000000000001,0.001
,,,,,29090,-61.0372,115,,,,,,
,,,,,29170,39.860916,80,,,,,,
,,,,,29266,-154.52448,96,,,,,,
,,,,,29330,-88.1337,64,,,,,,
,,,,,29394,-137.55356,64,,,,,,
,,,,,29457,-104.33523,63,,,,,,
,,,,,29548,-104.681305,91,,,,,,
,,,,,29643,-428.72748,95,,,,,,
,,,,,29720,-137.6362,77,,,,,,
,,,,,29808,-106.06214,88,,,,,,
,,,,,29903,-340.12564,95,,,,,,
-1109.7158,351.62448,-76.82399,-1321.0431,644.3,30000,,,1.4743142127990723,-6.489340782165527,-6.637688636779785,16.43687629699707,0.82,0.001
,,,,,30021,-212.0409,118,,,,,,
,,,,,30087,-179.13545,66,,,,,,
,,,,,30223,-149.42975,136,,,,,,
,,,,,30314,-269.20544,91,,,,,,
,,,,,30418,-302.6626,104,,,,,,
,,,,,30519,-255.83488,101,,,,,,
,,,,,30609,-272.72455,90,,,,,,
,,,,,30711,-99.11397,102,,,,,,
,,,,,30799,-135.83069,88,,,,,,
,,,,,30878,-207.51419,79,,,,,,
,,,,,30991,-108.054504,113,,,,,,
,,,,,31000,,,8.99020767211914,-1.8421437740325928,-1.4952548742294312,50.343727111816406,0.8140000000000001,0.001
,,,,,31070,-129.94508,79,,,,,,
,,,,,31134,-75.25924,64,,,,,,
,,,,,31230,-159.23203,96,,,,,,
,,,,,31302,-71.97708,72,,,,,,
,,,,,31366,-93.008865,64,,,,,,
,,,,,31451,-133.79303,85,,,,,,
,,,,,31519,-108.86171,68,,,,,,
,,,,,31658,-388.69092,139,,,,,,
,,,,,31729,-108.91574,71,,,,,,
,,,,,31818,-117.67661,89,,,,,,
,,,,,31918,-176.23688,100,,,,,,
,,,,,31991,-340.7644,73,,,,,,
,,,,,32000,,,2.882399320602417,-4.914384841918945,-5.592906475067139,45.470306396484375,0.808,0.001
,,,,,32104,-277.71457,113,,,,,,
,,,,,32176,-72.68147,72,,,,,,
,,,,,32307,-57.010582,131,,,,,,
,,,,,32379,-190.98343,72,,,,,,
,,,,,32485,-460.57895,106,,,,,,
,,,,,32608,-286.677,123,,,,,,
,,,,,32686,-350.51843,78,,,,,,
,,,,,32761,-244.7452,75,,,,,,
,,,,,32846,-412.18414,85,,,,,,
,,,,,32925,-169.40686,79,,,,,,
,,,,,32995,-76.73202,70,,,,,,
,,,,,33000,,,2.373824119567871,-3.8973636627197266,-3.6169443130493164,36.03522872924805,0.802,0.001
,,,,,33064,-54.271996,69,,,,,,
,,,,,33138,-104.96059,74,,,,,,
,,,,,33256,20.676765,118,,,,,,
,,,,,33339,-126.63218,83,,,,,,
,,,,,33411,-115.57539,72,,,,,,
,,,,,33522,-390.83258,111,,,,,,
,,,,,33647,-198.92242,125,,,,,,
,,,,,33730,-99.490524,83,,,,,,
,,,,,33792,-104.07875,62,,,,,,
,,,,,33853,-77.83435,61,,,,,,
,,,,,33942,-83.25267,89,,,,,,
,,,,,34000,,,1.6084603071212769,-3.2367501258850098,-3.2798571586608887,19.645811080932617,0.796,0.001
,,,,,34046,-159.91415,104,,,,,,
,,,,,34152,-182.81868,106,,,,,,
,,,,,34219,-78.69483,67,,,,,,
,,,,,34306,-194.43994,87,,,,,,
,,,,,34372,-185.59715,66,,,,,,
,,,,,34467,-102.572655,95,,,,,,
,,,,,34568,-333.75482,101,,,,,,
,,,,,34652,-109.473854,84,,,,,,
,,,,,34741,-344.9547,89,,,,,,
,,,,,34817,-257.88263,76,,,,,,
,,,,,34950,-152.95206,133,,,,,,
,,,,,35000,,,5.440489292144775,-4.189797401428223,-4.101227760314941,39.421077728271484,0.79,0.001
,,,,,35042,-162.1998,92,,,,,,
,,,,,35153,-130.09354,111,,,,,,
,,,,,35255,-159.55753,102,,,,,,
,,,,,35374,-134.96083,119,,,,,,
,,,,,35502,-232.33998,128,,,,,,
,,,,,35572,-90.301575,70,,,,,,
,,,,,35691,-56.712326,119,,,,,,
,,,,,35752,-173.68062,61,,,,,,
,,,,,35831,-90.592285,79,,,,,,
,,,,,35929,-218.73398,98,,,,,,
,,,,,36000,,,123.40166473388672,-1.2301900386810303,0.5831351280212402,162.20973205566406,0.784,0.001
,,,,,36032,-77.69992,103,,,,,,
,,,,,36108,-91.104126,76,,,,,,
,,,,,36224,-184.91707,116,,,,,,
,,,,,36294,-153.20242,70,,,,,,
,,,,,36377,-263.58987,83,,,,,,
,,,,,36488,-497.2572,111,,,,,,
,,,,,36577,-122.92384,89,,,,,,
,,,,,36663,-172.27156,86,,,,,,
,,,,,36739,-94.308044,76,,,,,,
,,,,,36816,-101.46924,77,,,,,,
,,,,,36882,-108.19524,66,,,,,,
,,,,,36954,-138.45218,72,,,,,,
,,,,,37000,,,4.941089630126953,-4.947447776794434,-4.74278450012207,38.752471923828125,0.778,0.001
,,,,,37046,-289.1538,92,,,,,,
,,,,,37113,-309.48163,67,,,,,,
,,,,,37189,-146.95164,76,,,,,,
,,,,,37278,-383.19128,89,,,,,,
,,,,,37360,-231.84967,82,,,,,,
,,,,,37440,-227.95624,80,,,,,,
,,,,,37524,-103.02846,84,,,,,,
,,,,,37606,-277.84982,82,,,,,,
,,,,,37671,-120.38576,65,,,,,,
,,,,,37775,-222.32748,104,,,,,,
,,,,,37845,-46.712883,70,,,,,,
,,,,,37978,-121.01502,133,,,,,,
,,,,,38000,,,7.285305023193359,-2.5055131912231445,-2.3943350315093994,46.396854400634766,0.772,0.001
,,,,,38072,-271.76642,94,,,,,,
,,,,,38185,-17.230133,113,,,,,,
,,,,,38291,-241.78659,106,,,,,,
,,,,,38376,-124.292114,85,,,,,,
,,,,,38450,-247.35925,74,,,,,,
,,,,,38516,-161.47047,66,,,,,,
,,,,,38628,-311.22668,112,,,,,,
,,,,,38725,-70.42139,97,,,,,,
,,,,,38846,-551.27747,121,,,,,,
,,,,,38908,-115.24779,62,,,,,,
,,,,,39000,,,1.115038275718689,-0.03539466857910156,0.28516077995300293,21.904983520507812,0.766,0.001
,,,,,39028,-206.2709,120,,,,,,
,,,,,39106,-126.64697,78,,,,,,
,,,,,39215,-116.750565,109,,,,,,
,,,,,39273,-212.17136,58,,,,,,
,,,,,39385,-471.8579,112,,,,,,
,,,,,39499,-118.189804,114,,,,,,
,,,,,39587,-149.59442,88,,,,,,
,,,,,39671,-113.40673,84,,,,,,
,,,,,39760,-166.47775,89,,,,,,
,,,,,39876,-99.9853,116,,,,,,
,,,,,39956,-127.19173,80,,,,,,
-373.81256,169.14838,-89.88249,-508.66196,465.3,40000,,,29.43146324157715,-5.6947855949401855,-6.960244655609131,135.9049835205078,0.76,0.001
,,,,,40054,-389.841,98,,,,,,
,,,,,40168,-604.7809,114,,,,,,
,,,,,40299,-92.834015,131,,,,,,
,,,,,40403,-356.5387,104,,,,,,
,,,,,40521,-103.33326,118,,,,,,
,,,,,40659,-236.92625,138,,,,,,
,,,,,40771,-71.99739,112,,,,,,
,,,,,40880,-169.27945,109,,,,,,
,,,,,41000,,,40.3497314453125,-4.835387229919434,-4.233043670654297,116.82500457763672,0.754,0.001
,,,,,41011,-378.56152,131,,,,,,
,,,,,41103,-183.27602,92,,,,,,
,,,,,41169,-175.9714,66,,,,,,
,,,,,41235,-84.14765,66,,,,,,
,,,,,41311,-86.85894,76,,,,,,
,,,,,41399,-382.73892,88,,,,,,
,,,,,41478,-89.37776,79,,,,,,
,,,,,41604,-246.71533,126,,,,,,
,,,,,41696,-401.83295,92,,,,,,
,,,,,41793,-236.56348,97,,,,,,
,,,,,41890,-66.46318,97,,,,,,
,,,,,41971,-253.96059,81,,,,,,
,,,,,42000,,,31.431640625,-6.643779754638672,-7.212556838989258,69.63372802734375,0.748,0.001
,,,,,42082,-254.06674,111,,,,,,
,,,,,42200,-134.42969,118,,,,,,
,,,,,42280,-273.35468,80,,,,,,
,,,,,42366,-334.1223,86,,,,,,
,,,,,42439,-145.46135,73,,,,,,
,,,,,42538,-291.60394,99,,,,,,
,,,,,42645,-191.87634,107,,,,,,
,,,,,42749,-219.39224,104,,,,,,
,,,,,42841,12.185051,92,,,,,,
,,,,,42960,-5.8329773,119,,,,,,
,,,,,43000,,,10.152525901794434,6.903995513916016,6.901255130767822,46.10505294799805,0.742,0.001
,,,,,43046,-120.04054,86,,,,,,
,,,,,43143,-98.30686,97,,,,,,
,,,,,43213,-234.20753,70,,,,,,
,,,,,43325,-115.57255,112,,,,,,
,,,,,43436,-226.96208,111,,,,,,
,,,,,43525,-315.11996,89,,,,,,
,,,,,43592,-109.33291,67,,,,,,
,,,,,43696,-134.91333,104,,,,,,
,,,,,43787,-127.29225,91,,,,,,
,,,,,43908,-247.2676,121,,,,,,
,,,,,44000,,,72.5589828491211,-1.6166620254516602,-1.1195423603057861,155.62094116210938,0.736,0.001
,,,,,44016,-159.631,108,,,,,,
,,,,,44107,-94.40633,91,,,,,,
,,,,,44191,-13.735313,84,,,,,,
,,,,,44275,-120.81846,84,,,,,,
,,,,,44353,-112.48427,78,,,,,,
,,,,,44415,-127.36934,62,,,,,,
,,,,,44491,-82.95729,76,,,,,,
,,,,,44591,-97.32338,100,,,,,,
,,,,,44661,-68.148636,70,,,,,,
,,,,,44770,-108.65706,109,,,,,,
,,,,,44862,-150.25267,92,,,,,,
,,,,,44960,-243.57217,98,,,,,,
,,,,,45000,,,23.602672576904297,-2.517930030822754,-3.2904467582702637,91.28510284423828,0.73,0.001
,,,,,45088,-458.8624,128,,,,,,
,,,,,45152,-79.4942,64,,,,,,
,,,,,45236,-122.805176,84,,,,,,
,,,,,45321,-347.05988,85,,,,,,
,,,,,45390,-41.453636,69,,,,,,
,,,,,45458,-72.094025,68,,,,,,
,,,,,45540,-125.78331,82,,,,,,
,,,,,45613,-124.11003,73,,,,,,
,,,,,45704,-148.06383,91,,,,,,
,,,,,45813,-440.68097,109,,,,,,
,,,,,45910,-211.74152,97,,,,,,
,,,,,46000,,,12.420787811279297,6.975069522857666,7.117748260498047,60.595760345458984,0.724,0.001
,,,,,46033,-144.20966,123,,,,,,
,,,,,46112,-57.310898,79,,,,,,
,,,,,46219,-155.00342,107,,,,,,
,,,,,46295,-67.16878,76,,,,,,
,,,,,46369,45.90236,74,,,,,,
,,,,,46494,-340.91888,125,,,,,,
,,,,,46561,-58.907036,67,,,,,,
,,,,,46680,-364.64185,119,,,,,,
,,,,,46764,-116.94231,84,,,,,,
,,,,,46867,-123.17207,103,,,,,,
,,,,,46998,-147.62082,131,,,,,,
,,,,,47000,,,16.048303604125977,-3.5728278160095215,-3.0179190635681152,64.6877212524414,0.718,0.001
,,,,,47131,-440.43887,133,,,,,,
,,,,,47200,-120.83325,69,,,,,,
,,,,,47302,-118.08496,102,,,,,,
,,,,,47399,-333.01642,97,,,,,,
,,,,,47518,-186.53719,119,,,,,,
,,,,,47593,-149.01721,75,,,,,,
,,,,,47702,-97.87551,109,,,,,,
,,,,,47829,-129.82971,127,,,,,,
,,,,,47910,-205.25269,81,,,,,,
,,,,,48000,,,26.759235382080078,0.8954756259918213,1.8567171096801758,94.31350708007812,0.712,0.001
,,,,,48003,-297.2672,93,,,,,,
,,,,,48120,-255.92432,117,,,,,,
,,,,,48216,-153.23923,96,,,,,,
,,,,,48287,-145.90338,71,,,,,,
,,,,,48384,-122.16693,97,,,,,,
,,,,,48478,-144.91412,94,,,,,,
,,,,,48587,-83.57329,109,,,,,,
,,,,,48672,-124.77302,85,,,,,,
,,,,,48747,-96.80202,75,,,,,,
,,,,,48818,-121.18654,71,,,,,,
,,,,,48898,-295.5708,80,,,,,,
,,,,,48985,-102.59521,87,,,,,,
,,,,,49000,,,4.665902614593506,-1.6061475276947021,-1.816644549369812,45.176143646240234,0.706,0.001
,,,,,49107,-72.08316,122,,,,,,
,,,,,49174,-182.47256,67,,,,,,
,,,,,49266,-51.954636,92,,,,,,
,,,,,49328,-71.53668,62,,,,,,
,,,,,49428,-126.390305,100,,,,,,
,,,,,49498,-89.08273,70,,,,,,
,,,,,49567,-117.02084,69,,,,,,
,,,,,49677,-245.25926,110,,,,,,
,,,,,49757,-106.80385,80,,,,,,
,,,,,49886,-121.305084,129,,,,,,
,,,,,49987,-120.01933,101,,,,,,
-192.31659,132.41821,13.75489,-518.0824,335.1,50000,,,2.930147886276245,-1.3439300060272217,-1.3866679668426514,32.22905349731445,0.7,0.001
,,,,,50131,-161.7266,144,,,,,,
,,,,,50252,-180.43747,121,,,,,,
,,,,,50319,-167.67816,67,,,,,,
,,,,,50449,-155.53323,130,,,,,,
,,,,,50537,-112.21575,88,,,,,,
,,,,,50636,-141.90233,99,,,,,,
,,,,,50703,-65.54523,67,,,,,,
,,,,,50788,-75.75798,85,,,,,,
,,,,,50878,-104.71023,90,,,,,,
,,,,,50944,-133.21017,66,,,,,,
