Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,25796,-86.61795,67,,,,,,
,,,,,25922,-240.40254,126,,,,,,
,,,,,26000,,,64.99900817871094,-5.859976768493652,-4.67139196395874,95.17862701416016,0.844,0.001
,,,,,26026,-389.9098,104,,,,,,
,,,,,26091,-63.429115,65,,,,,,
,,,,,26160,-181.48227,69,,,,,,
,,,,,26309,-372.96478,149,,,,,,
,,,,,26386,-120.88834,77,,,,,,
,,,,,26448,-188.445,62,,,,,,
,,,,,26544,-392.7905,96,,,,,,
,,,,,26642,-118.95487,98,,,,,,
,,,,,26722,-121.00545,80,,,,,,
,,,,,26829,-262.38223,107,,,,,,
,,,,,26936,-16.021423,107,,,,,,
,,,,,27000,,,204.4775848388672,-3.3065271377563477,-2.0401344299316406,117.2566909790039,0.838,0.001
,,,,,27046,-159.30524,110,,,,,,
,,,,,27120,-101.44675,74,,,,,,
,,,,,27209,-182.34784,89,,,,,,
,,,,,27277,-105.81485,68,,,,,,
,,,,,27366,-133.2684,89,,,,,,
,,,,,27478,-22.983185,112,,,,,,
,,,,,27596,-149.1992,118,,,,,,
,,,,,27693,-236.09856,97,,,,,,
,,,,,27794,-263.96805,101,,,,,,
,,,,,27889,-109.15221,95,,,,,,
,,,,,28000,,,11.780951499938965,-5.766729831695557,-6.019603729248047,35.67975997924805,0.832,0.001
,,,,,28007,-340.27087,118,,,,,,
,,,,,28092,-80.53162,85,,,,,,
,,,,,28166,-163.2839,74,,,,,,
,,,,,28280,-129.38031,114,,,,,,
,,,,,28355,-160.87407,75,,,,,,
,,,,,28437,-320.98752,82,,,,,,
,,,,,28513,-244.92825,76,,,,,,
,,,,,28596,-156.14438,83,,,,,,
,,,,,28695,-323.08432,99,,,,,,
,,,,,28812,-228.98509,117,,,,,,
,,,,,28919,-299.08685,107,,,,,,
,,,,,28984,-146.1453,65,,,,,,
,,,,,29000,,,10.528692245483398,-10.508628845214844,-9.737814903259277,48.223636627197266,0.8260000000000001,0.001
,,,,,29062,-137.11043,78,,,,,,
,,,,,29135,-93.312775,73,,,,,,
,,,,,29227,-149.46541,92,,,,,,
,,,,,29335,-150.7942,108,,,,,,
,,,,,29424,-129.77217,89,,,,,,
,,,,,29535,-428.9997,111,,,,,,
,,,,,29661,-350.36945,126,,,,,,
,,,,,29768,-118.80974,107,,,,,,
,,,,,29859,-278.6419,91,,,,,,
,,,,,29940,-80.8771,81,,,,,,
-231.66154,49.413666,-161.50908,-300.27612,533.3,30000,,,4.45048713684082,-4.796077251434326,-4.561784744262695,46.747074127197266,0.82,0.001
,,,,,30020,-124.04212,80,,,,,,
,,,,,30122,-106.97941,102,,,,,,
,,,,,30240,-122.592415,118,,,,,,
,,,,,30315,-153.56183,75,,,,,,
,,,,,30434,-154.99168,119,,,,,,
,,,,,30489,-153.89761,55,,,,,,
,,,,,30567,-115.77605,78,,,,,,
,,,,,30659,-297.15506,92,,,,,,
,,,,,30742,-347.7937,83,,,,,,
,,,,,30858,-164.66458,116,,,,,,
,,,,,30940,-202.32587,82,,,,,,
,,,,,31000,,,10.510149955749512,-9.203014373779297,-9.08794116973877,66.59351348876953,0.8140000000000001,0.001
,,,,,31078,-338.7278,138,,,,,,
,,,,,31152,-413.62973,74,,,,,,
,,,,,31222,-193.06082,70,,,,,,
,,,,,31304,-136.39957,82,,,,,,
,,,,,31400,-133.67091,96,,,,,,
,,,,,31487,-293.643,87,,,,,,
,,,,,31582,-227.3978,95,,,,,,
,,,,,31680,-153.68735,98,,,,,,
,,,,,31760,-113.7229,80,,,,,,
,,,,,31819,-72.01455,59,,,,,,
,,,,,31934,-263.9069,115,,,,,,
,,,,,32000,,,9.731395721435547,-4.757623672485352,-5.431570053100586,64.06285858154297,0.808,0.001
,,,,,32012,-101.45872,78,,,,,,
,,,,,32078,-69.243195,66,,,,,,
,,,,,32189,-214.04596,111,,,,,,
,,,,,32308,-369.24924,119,,,,,,
,,,,,32403,-334.93845,95,,,,,,
,,,,,32472,-144.83612,69,,,,,,
,,,,,32573,-358.59137,101,,,,,,
,,,,,32638,-153.72772,65,,,,,,
,,,,,32737,-452.16406,99,,,,,,
,,,,,32819,-137.2555,82,,,,,,
,,,,,32937,-117.57423,118,,,,,,
,,,,,33000,,,1.5765210390090942,-4.219042778015137,-3.578350067138672,43.136627197265625,0.802,0.001
,,,,,33004,-66.341644,67,,,,,,
,,,,,33146,-197.15045,142,,,,,,
,,,,,33268,-232.70609,122,,,,,,
,,,,,33334,-106.67447,66,,,,,,
,,,,,33448,-288.56754,114,,,,,,
,,,,,33523,-75.39211,75,,,,,,
,,,,,33597,-217.36319,74,,,,,,
,,,,,33691,-102.20585,94,,,,,,
,,,,,33752,-99.323235,61,,,,,,
,,,,,33864,-129.73825,112,,,,,,
,,,,,33956,-367.8667,92,,,,,,
,,,,,34000,,,5.310591697692871,0.00547480583190918,-0.11336112022399902,28.863842010498047,0.796,0.001
,,,,,34020,-152.08951,64,,,,,,
,,,,,34123,-187.9367,103,,,,,,
,,,,,34214,-231.32048,91,,,,,,
,,,,,34315,-164.95364,101,,,,,,
,,,,,34426,-239.41751,111,,,,,,
,,,,,34507,-67.4651,81,,,,,,
,,,,,34585,-212.89294,78,,,,,,
,,,,,34685,-291.74396,100,,,,,,
,,,,,34772,-108.2229,87,,,,,,
,,,,,34896,-93.391266,124,,,,,,
,,,,,34963,-82.609604,67,,,,,,
,,,,,35000,,,32.60550308227539,-2.3602869510650635,-2.0885376930236816,50.672550201416016,0.79,0.001
,,,,,35029,-79.31644,66,,,,,,
,,,,,35165,-306.42236,136,,,,,,
,,,,,35273,-403.8084,108,,,,,,
,,,,,35371,-146.93056,98,,,,,,
,,,,,35451,-89.800514,80,,,,,,
,,,,,35578,-222.59586,127,,,,,,
,,,,,35647,-94.574814,69,,,,,,
,,,,,35735,-110.16054,88,,,,,,
,,,,,35839,-253.64494,104,,,,,,
,,,,,35914,-133.69434,75,,,,,,
,,,,,36000,,,3.2687594890594482,-5.113883972167969,-5.143929481506348,27.42699432373047,0.784,0.001
,,,,,36034,-81.517105,120,,,,,,
,,,,,36196,-237.06654,162,,,,,,
,,,,,36309,-144.61859,113,,,,,,
,,,,,36376,-246.92151,67,,,,,,
,,,,,36456,-436.14084,80,,,,,,
,,,,,36571,-75.859566,115,,,,,,
,,,,,36653,-215.4967,82,,,,,,
,,,,,36729,-88.749954,76,,,,,,
,,,,,36835,-153.33867,106,,,,,,
,,,,,36948,-288.77783,113,,,,,,
,,,,,37000,,,19.647228240966797,-8.423444747924805,-7.933925151824951,55.69443893432617,0.778,0.001
,,,,,37030,-226.63097,82,,,,,,
,,,,,37120,-118.90559,90,,,,,,
,,,,,37245,-211.08943,125,,,,,,
,,,,,37316,-107.18644,71,,,,,,
,,,,,37422,-560.71466,106,,,,,,
,,,,,37524,-227.62375,102,,,,,,
,,,,,37616,-361.47812,92,,,,,,
,,,,,37715,-363.9968,99,,,,,,
,,,,,37802,-149.43822,87,,,,,,
,,,,,37905,-298.7116,103,,,,,,
,,,,,37981,-155.08994,76,,,,,,
,,,,,38000,,,3.7428202629089355,1.6896543502807617,1.9640247821807861,33.41252136230469,0.772,0.001
,,,,,38077,-345.2812,96,,,,,,
,,,,,38227,-108.992935,150,,,,,,
,,,,,38290,-145.33868,63,,,,,,
,,,,,38396,-253.13562,106,,,,,,
,,,,,38521,-430.93085,125,,,,,,
,,,,,38590,-194.43266,69,,,,,,
,,,,,38675,-102.169846,85,,,,,,
,,,,,38781,-410.09436,106,,,,,,
,,,,,38864,-112.72252,83,,,,,,
,,,,,38932,-261.17102,68,,,,,,
,,,,,39000,,,12.846363067626953,0.6672847270965576,1.1649163961410522,63.479427337646484,0.766,0.001
,,,,,39004,-73.56979,72,,,,,,
,,,,,39070,-216.16727,66,,,,,,
,,,,,39171,-145.663,101,,,,,,
,,,,,39240,-136.20988,69,,,,,,
,,,,,39326,-135.02524,86,,,,,,
,,,,,39446,-158.54703,120,,,,,,
,,,,,39544,-193.29236,98,,,,,,
,,,,,39637,-127.67179,93,,,,,,
,,,,,39716,-62.43695,79,,,,,,
,,,,,39793,-3.51799,77,,,,,,
,,,,,39911,-166.66464,118,,,,,,
,,,,,39980,-99.60294,69,,,,,,
-249.97104,71.560135,-126.38393,-330.28638,734.6,40000,,,2.4083681106567383,2.663863182067871,2.8795762062072754,23.41032600402832,0.76,0.001
,,,,,40085,-116.635086,105,,,,,,
,,,,,40156,-120.2501,71,,,,,,
,,,,,40226,-85.25292,70,,,,,,
,,,,,40314,-117.917595,88,,,,,,
,,,,,40388,-265.40823,74,,,,,,
,,,,,40464,-231.597,76,,,,,,
,,,,,40537,-229.53471,73,,,,,,
,,,,,40629,-280.38678,92,,,,,,
,,,,,40718,-271.03857,89,,,,,,
,,,,,40812,-318.04712,94,,,,,,
,,,,,40909,-199.70207,97,,,,,,
,,,,,40986,-338.2329,77,,,,,,
,,,,,41000,,,7.407165050506592,-8.459959030151367,-8.183830261230469,48.50617599487305,0.754,0.001
,,,,,41076,-383.41443,90,,,,,,
,,,,,41184,-438.08377,108,,,,,,
,,,,,41266,-118.58066,82,,,,,,
,,,,,41387,-457.49072,121,,,,,,
,,,,,41508,-264.62198,121,,,,,,
,,,,,41620,-190.52353,112,,,,,,
,,,,,41682,-105.3796,62,,,,,,
,,,,,41801,-322.7738,119,,,,,,
,,,,,41883,-80.200226,82,,,,,,
,,,,,41982,-106.42215,99,,,,,,
,,,,,42000,,,1.035025715827942,1.6843953132629395,1.636033296585083,15.60421085357666,0.748,0.001
,,,,,42084,-264.78683,102,,,,,,
,,,,,42151,-48.98925,67,,,,,,
,,,,,42235,-103.69934,84,,,,,,
,,,,,42356,-146.65538,121,,,,,,
,,,,,42447,-47.9366,91,,,,,,
,,,,,42568,-290.35355,121,,,,,,
,,,,,42652,-105.85469,84,,,,,,
,,,,,42745,-119.83262,93,,,,,,
,,,,,42844,-147.96098,99,,,,,,
,,,,,42966,-145.91824,122,,,,,,
,,,,,43000,,,12.214306831359863,-0.4349585175514221,-0.45711424946784973,79.70634460449219,0.742,0.001
,,,,,43028,-70.835304,62,,,,,,
,,,,,43094,-161.99893,66,,,,,,
,,,,,43165,-104.12265,71,,,,,,
,,,,,43244,-107.99483,79,,,,,,
,,,,,43357,-2.2772446,113,,,,,,
,,,,,43480,-170.78683,123,,,,,,
,,,,,43568,-213.15521,88,,,,,,
,,,,,43636,-79.90634,68,,,,,,
,,,,,43747,-71.44137,111,,,,,,
,,,,,43825,-159.58354,78,,,,,,
,,,,,43907,-345.75323,82,,,,,,
,,,,,43999,-328.97363,92,,,,,,
,,,,,44000,,,39.73137664794922,4.556446552276611,4.1875810623168945,122.34169006347656,0.736,0.001
,,,,,44134,-154.45406,135,,,,,,
,,,,,44201,-49.10099,67,,,,,,
,,,,,44270,-63.429882,69,,,,,,
,,,,,44334,-117.29411,64,,,,,,
,,,,,44411,-299.8108,77,,,,,,
,,,,,44502,-108.593796,91,,,,,,
,,,,,44595,-222.94699,93,,,,,,
,,,,,44713,-67.83337,118,,,,,,
,,,,,44813,-96.13792,100,,,,,,
,,,,,44890,-259.40063,77,,,,,,
,,,,,44984,-136.61136,94,,,,,,
,,,,,45000,,,4.1698408126831055,8.831930160522461,8.843853950500488,31.61494255065918,0.73,0.001
,,,,,45098,-412.6273,114,,,,,,
,,,,,45173,-93.74239,75,,,,,,
,,,,,45280,-189.37927,107,,,,,,
,,,,,45356,-112.01698,76,,,,,,
,,,,,45494,-93.93743,138,,,,,,
,,,,,45615,-138.6802,121,,,,,,
,,,,,45714,-72.21501,99,,,,,,
,,,,,45809,-417.94684,95,,,,,,
,,,,,45928,-206.49591,119,,,,,,
,,,,,46000,,,10.246193885803223,-4.549399375915527,-5.079197406768799,63.326351165771484,0.724,0.001
,,,,,46006,-76.82367,78,,,,,,
,,,,,46115,-95.16187,109,,,,,,
,,,,,46184,-98.50701,69,,,,,,
,,,,,46285,-139.15292,101,,,,,,
,,,,,46382,-152.5878,97,,,,,,
,,,,,46469,-354.54752,87,,,,,,
,,,,,46563,-111.65068,94,,,,,,
,,,,,46660,-123.20093,97,,,,,,
,,,,,46778,-64.384476,118,,,,,,
,,,,,46861,-106.9785,83,,,,,,
,,,,,46983,-63.74179,122,,,,,,
,,,,,47000,,,3.247427463531494,9.251025199890137,9.262490272521973,28.157085418701172,0.718,0.001
,,,,,47112,-228.23407,129,,,,,,
,,,,,47210,-112.00471,98,,,,,,
,,,,,47309,-251.84933,99,,,,,,
,,,,,47412,-362.27997,103,,,,,,
,,,,,47487,-104.63975,75,,,,,,
,,,,,47584,-124.51213,97,,,,,,
,,,,,47652,-81.23447,68,,,,,,
,,,,,47744,6.630295,92,,,,,,
,,,,,47832,-105.13421,88,,,,,,
,,,,,47914,-111.95807,82,,,,,,
,,,,,47996,-383.2876,82,,,,,,
,,,,,48000,,,13.078035354614258,4.786041259765625,4.734710216522217,57.141944885253906,0.712,0.001
,,,,,48075,-228.18636,79,,,,,,
,,,,,48179,-163.36273,104,,,,,,
,,,,,48307,-197.94145,128,,,,,,
,,,,,48422,-257.82574,115,,,,,,
,,,,,48543,-174.35403,121,,,,,,
,,,,,48625,-104.97035,82,,,,,,
,,,,,48712,-133.79872,87,,,,,,
,,,,,48786,-89.181915,74,,,,,,
,,,,,48889,-155.80385,103,,,,,,
,,,,,48985,-67.180984,96,,,,,,
,,,,,49000,,,61.23488998413086,-10.642029762268066,-12.569231033325195,202.0442352294922,0.706,0.001
,,,,,49079,-125.180405,94,,,,,,
,,,,,49179,-152.50961,100,,,,,,
,,,,,49267,-155.07072,88,,,,,,
,,,,,49368,-149.44537,101,,,,,,
,,,,,49463,-113.182755,95,,,,,,
,,,,,49539,-156.9273,76,,,,,,
,,,,,49649,-96.04617,110,,,,,,
,,,,,49743,-121.764496,94,,,,,,
,,,,,49841,-234.29478,98,,,,,,
,,,,,49956,-109.67226,115,,,,,,
-152.92264,58.68965,-82.4442,-269.50885,253.5,50000,,,8.418584823608398,10.550186157226562,11.113945007324219,46.74811553955078,0.7,0.001
,,,,,50079,-108.4361,123,,,,,,
,,,,,50201,-142.75902,122,,,,,,
,,,,,50312,-187.31317,111,,,,,,
,,,,,50426,-112.593834,114,,,,,,
,,,,,50519,-85.99055,93,,,,,,
,,,,,50606,-146.11023,87,,,,,,
,,,,,50738,-107.00168,132,,,,,,
,,,,,50844,-97.67373,106,,,,,,
