Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,7537,13.545564,17,,,,,,,,
,,,,,7549,10.687703,12,,,,,,,,
,,,,,7583,19.291273,34,,,,,,,,
,,,,,7603,19.847048,20,,,,,,,,
,,,,,7619,12.764689,16,,,,,,,,
,,,,,7634,11.724714,15,,,,,,,,
,,,,,7643,7.65831,9,,,,,,,,
,,,,,7667,22.276495,24,,,,,,,,
,,,,,7681,14.761244,14,,,,,,,,
,,,,,7711,35.441525,30,,,,,,,,
,,,,,7729,13.216425,18,,,,,,,,
,,,,,7743,12.562408,14,,,,,,,,
,,,,,7787,71.21479,44,,,,,,,,
,,,,,7805,13.631162,18,,,,,,,,
,,,,,7835,29.454393,30,,,,,,,,
,,,,,7853,14.975355,18,,,,,,,,
,,,,,7865,9.982172,12,,,,,,,,
,,,,,7904,23.314768,39,,,,,,,,
,,,,,7947,48.30764,43,,,,,,,,
,,,,,7972,31.628866,25,,,,,,,,
,,,,,7985,9.752892,13,,,,,,,,
,,,,,7999,11.961204,14,,,,,,,,
,,,,,8038,46.93406,39,,,,,,,,
,,,,,8052,13.660022,14,,,,,,,,
,,,,,8075,14.536009,23,,,,,,,,
,,,,,8093,21.392523,18,,,,,,,,
,,,,,8112,18.135542,19,,,,,,,,
,,,,,8133,20.167654,21,,,,,,,,
,,,,,8148,13.601922,15,,,,,,,,
,,,,,8156,5.0688033,8,,,,,,,,
,,,,,8181,11.984661,25,,,,,,,,
,,,,,8193,8.961698,12,,,,,,,,
,,,,,8204,10.249582,11,,,,,,,,
,,,,,8236,14.318955,32,,,,,,,,
,,,,,8262,29.32167,26,,,,,,,,
,,,,,8277,14.937976,15,,,,,,,,
,,,,,8295,18.567205,18,,,,,,,,
,,,,,8311,8.836886,16,,,,,,,,
,,,,,8324,10.491039,13,,,,,,,,
,,,,,8334,8.453904,10,,,,,,,,
,,,,,8348,13.377331,14,,,,,,,,
,,,,,8359,8.624022,11,,,,,,,,
,,,,,8376,8.114278,17,,,,,,,,
,,,,,8407,24.457554,31,,,,,,,,
,,,,,8424,11.347171,17,,,,,,,,
,,,,,8436,9.793509,12,,,,,,,,
,,,,,8457,19.04461,21,,,,,,,,
,,,,,8508,48.31639,51,,,,,,,,
,,,,,8561,51.47381,53,,,,,,,,
,,,,,8582,17.91966,21,,,,,,,,
,,,,,8597,7.718663,15,,,,,,,,
,,,,,8610,12.370001,13,,,,,,,,
,,,,,8651,63.84762,41,,,,,,,,
,,,,,8662,8.571142,11,,,,,,,,
,,,,,8679,14.028932,17,,,,,,,,
,,,,,8696,16.417603,17,,,,,,,,
,,,,,8710,10.636672,14,,,,,,,,
,,,,,8736,8.594392,26,,,,,,,,
,,,,,8759,10.047716,23,,,,,,,,
,,,,,8787,29.641844,28,,,,,,,,
,,,,,8809,15.5343075,22,,,,,,,,
,,,,,8830,15.781449,21,,,,,,,,
,,,,,8866,50.82241,36,,,,,,,,
,,,,,8884,15.956135,18,,,,,,,,
,,,,,8895,8.56207,11,,,,,,,,
,,,,,8915,22.282396,20,,,,,,,,
,,,,,8931,16.282547,16,,,,,,,,
,,,,,8966,39.00086,35,,,,,,,,
,,,,,8993,13.92009,27,,,,,,,,
,,,,,9011,12.865133,18,,,,,,,,
,,,,,9028,15.460768,17,,,,,,,,
,,,,,9047,19.043083,19,,,,,,,,
,,,,,9106,73.16363,59,,,,,,,,
,,,,,9168,61.79206,62,,,,,,,,
,,,,,9234,86.10009,66,,,,,,,,
,,,,,9250,15.226927,16,,,,,,,,
,,,,,9269,20.254387,19,,,,,,,,
,,,,,9287,12.995393,18,,,,,,,,
,,,,,9307,15.042686,20,,,,,,,,
,,,,,9318,8.384552,11,,,,,,,,
,,,,,9337,20.981998,19,,,,,,,,
,,,,,9370,43.757526,33,,,,,,,,
,,,,,9386,13.762054,16,,,,,,,,
,,,,,9396,8.324265,10,,,,,,,,
,,,,,9415,20.929657,19,,,,,,,,
,,,,,9428,10.893231,13,,,,,,,,
,,,,,9444,15.161927,16,,,,,,,,
,,,,,9464,13.994048,20,,,,,,,,
,,,,,9500,28.235456,36,,,,,,,,
,,,,,9517,18.16535,17,,,,,,,,
,,,,,9535,18.797535,18,,,,,,,,
,,,,,9566,38.122177,31,,,,,,,,
,,,,,9582,17.53093,16,,,,,,,,
,,,,,9631,83.33518,49,,,,,,,,
,,,,,9665,13.430685,34,,,,,,,,
,,,,,9688,21.28692,23,,,,,,,,
,,,,,9724,43.585316,36,,,,,,,,
,,,,,9751,25.407963,27,,,,,,,,
,,,,,9771,11.467993,20,,,,,,,,
,,,,,9793,25.353565,22,,,,,,,,
,,,,,9805,8.970724,12,,,,,,,,
,,,,,9824,21.687952,19,,,,,,,,
,,,,,9842,11.990465,18,,,,,,,,
,,,,,9875,18.338352,33,,,,,,,,
,,,,,9891,15.8846445,16,,,,,,,,
,,,,,9913,19.418213,22,,,,,,,,
,,,,,9926,9.540043,13,,,,,,,,
,,,,,9942,16.449001,16,,,,,,,,
,,,,,9973,43.622448,31,,,,,,,,
,,,,,9990,9.613768,17,,,,,,,,
21.670925,16.076124,67.68905,8.557933,26.1,10000,,,-0.4662640392780304,1.9883131980895996,1.3097467422485352,0.09792700409889221,1.1641108989715576,0.0003,0.0003,0.1
,,,,,10014,20.478079,24,,,,,,,,
,,,,,10028,8.986095,14,,,,,,,,
,,,,,10041,11.830952,13,,,,,,,,
,,,,,10058,19.158558,17,,,,,,,,
,,,,,10109,90.94753,51,,,,,,,,
,,,,,10205,192.27573,96,,,,,,,,
,,,,,10255,86.2177,50,,,,,,,,
,,,,,10301,78.36641,46,,,,,,,,
,,,,,10359,98.63366,58,,,,,,,,
,,,,,10402,73.357155,43,,,,,,,,
,,,,,10447,78.46955,45,,,,,,,,
,,,,,10491,74.62337,44,,,,,,,,
,,,,,10533,71.23355,42,,,,,,,,
,,,,,10572,64.03064,39,,,,,,,,
,,,,,10612,65.944305,40,,,,,,,,
,,,,,10653,69.07162,41,,,,,,,,
,,,,,10698,76.410225,45,,,,,,,,
,,,,,10740,70.17269,42,,,,,,,,
,,,,,10776,59.100784,36,,,,,,,,
,,,,,10813,60.512424,37,,,,,,,,
,,,,,10859,79.217186,46,,,,,,,,
,,,,,10894,58.134827,35,,,,,,,,
,,,,,10937,73.22746,43,,,,,,,,
,,,,,10980,72.002426,43,,,,,,,,
,,,,,11000,,,-7.078657150268555,-0.4049127697944641,1.089078426361084,6.409953594207764,6.317477226257324,0.0003,0.0003,0.1
,,,,,11028,83.271904,48,,,,,,,,
,,,,,11066,63.241787,38,,,,,,,,
,,,,,11111,76.89399,45,,,,,,,,
,,,,,11193,177.71758,82,,,,,,,,
,,,,,11264,146.13841,71,,,,,,,,
,,,,,11364,231.67271,100,,,,,,,,
,,,,,11445,173.04366,81,,,,,,,,
,,,,,11532,192.40166,87,,,,,,,,
,,,,,11606,153.87163,74,,,,,,,,
,,,,,11692,189.99608,86,,,,,,,,
,,,,,11784,203.06454,92,,,,,,,,
,,,,,11874,201.85907,90,,,,,,,,
,,,,,11962,194.65294,88,,,,,,,,
,,,,,12000,,,-15.097990989685059,-1.3975765705108643,2.0583224296569824,13.971376419067383,13.765252113342285,0.0003,0.0003,0.1
,,,,,12056,201.96786,94,,,,,,,,
,,,,,12150,209.27014,94,,,,,,,,
,,,,,12240,198.80606,90,,,,,,,,
,,,,,12339,216.79749,99,,,,,,,,
,,,,,12436,224.25754,97,,,,,,,,
,,,,,12532,191.8346,96,,,,,,,,
,,,,,12624,204.45686,92,,,,,,,,
,,,,,12721,205.64937,97,,,,,,,,
,,,,,12819,214.26265,98,,,,,,,,
,,,,,12912,190.65753,93,,,,,,,,
,,,,,13000,,,-24.78316879272461,-1.2939099073410034,4.601731777191162,23.144481658935547,23.226743698120117,0.0003,0.0003,0.1
,,,,,13004,195.61726,92,,,,,,,,
,,,,,13095,199.52556,91,,,,,,,,
,,,,,13187,199.07178,92,,,,,,,,
,,,,,13275,176.09035,88,,,,,,,,
,,,,,13358,174.09549,83,,,,,,,,
,,,,,13447,186.84065,89,,,,,,,,
,,,,,13534,186.49176,87,,,,,,,,
,,,,,13622,195.47179,88,,,,,,,,
,,,,,13709,178.63577,87,,,,,,,,
,,,,,13796,172.9834,87,,,,,,,,
,,,,,13881,183.56091,85,,,,,,,,
,,,,,13966,177.05486,85,,,,,,,,
,,,,,14000,,,-34.291385650634766,-1.6333351135253906,7.801905632019043,32.038360595703125,32.518836975097656,0.0003,0.0003,0.1
,,,,,14050,176.71356,84,,,,,,,,
,,,,,14134,174.34134,84,,,,,,,,
,,,,,14220,175.41963,86,,,,,,,,
,,,,,14316,197.49756,96,,,,,,,,
,,,,,14418,217.86948,102,,,,,,,,
,,,,,14513,185.99551,95,,,,,,,,
,,,,,14602,184.18042,89,,,,,,,,
,,,,,14706,200.01602,104,,,,,,,,
,,,,,14801,190.45734,95,,,,,,,,
,,,,,14891,184.58554,90,,,,,,,,
,,,,,14978,192.67027,87,,,,,,,,
186.3048,3.3218327,191.9253,180.2771,90.9,15000,,,-44.08424377441406,-1.9759528636932373,3.42208194732666,41.85820770263672,42.38301086425781,0.0003,0.0003,0.1
,,,,,15064,178.65872,86,,,,,,,,
