Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,alpha,alpha_loss,actor_lr,critic_lr,temperature
5898.04,146.35008,6036.2393,5489.9727,1000.0,255000,,,-495.2434387207031,-6.189894199371338,1.7570903301239014,494.1199951171875,493.9001159667969,0.09246576577425003,0.43948549032211304,0.0003,0.0003,0.09246855974197388
,,,,,255999,5892.418,1000,,,,,,,,,,
,,,,,256000,,,-504.35687255859375,-6.390549182891846,1.3738412857055664,503.19476318359375,503.4319152832031,0.09213650226593018,0.4156385660171509,0.0003,0.0003,0.09213951230049133
,,,,,256999,5940.713,1000,,,,,,,,,,
,,,,,257000,,,-495.5964660644531,-6.4045796394348145,1.726413369178772,494.5458679199219,494.24664306640625,0.09297458082437515,0.1493288278579712,0.0003,0.0003,0.09297433495521545
,,,,,257999,5866.6924,1000,,,,,,,,,,
,,,,,258000,,,-503.68402099609375,-6.185740947723389,1.6108622550964355,502.3118591308594,502.41351318359375,0.09347064048051834,0.7887910604476929,0.0003,0.0003,0.09346948564052582
,,,,,258999,5913.331,1000,,,,,,,,,,
,,,,,259000,,,-500.5141906738281,-6.330837249755859,1.7799142599105835,499.5531005859375,499.3551330566406,0.09356269985437393,0.9835801720619202,0.0003,0.0003,0.09356444329023361
,,,,,259999,5584.982,1000,,,,,,,,,,
5804.477,318.02823,6015.339,4870.7695,1000.0,260000,,,-501.70770263671875,-5.77009391784668,1.8443684577941895,500.47784423828125,500.3352355957031,0.0945461317896843,-0.2378423511981964,0.0003,0.0003,0.0945497378706932
,,,,,260999,5894.9805,1000,,,,,,,,,,
,,,,,261000,,,-504.1468200683594,-5.708054542541504,1.6346642971038818,503.17535400390625,503.43365478515625,0.09572990238666534,-0.735804557800293,0.0003,0.0003,0.09573446959257126
,,,,,261999,5978.364,1000,,,,,,,,,,
,,,,,262000,,,-498.5715026855469,-6.00030517578125,2.0587382316589355,496.97344970703125,497.0628662109375,0.09639310091733932,0.7629982233047485,0.0003,0.0003,0.09639353305101395
,,,,,262999,5963.63,1000,,,,,,,,,,
,,,,,263000,,,-508.8865966796875,-6.31595516204834,2.2420296669006348,507.98016357421875,507.6466064453125,0.09763257950544357,0.3432188332080841,0.0003,0.0003,0.09763281047344208
,,,,,263999,6016.7886,1000,,,,,,,,,,
,,,,,264000,,,-508.0770568847656,-6.007404327392578,1.6970577239990234,507.1951599121094,506.9938659667969,0.09761400520801544,-0.7401582598686218,0.0003,0.0003,0.09761323779821396
,,,,,264999,6004.662,1000,,,,,,,,,,
6016.8823,69.30105,6162.0425,5906.364,1000.0,265000,,,-507.9014587402344,-5.604402542114258,1.3509128093719482,507.0592041015625,507.29901123046875,0.09742400050163269,-0.6431578993797302,0.0003,0.0003,0.09742063283920288
,,,,,265999,6025.0107,1000,,,,,,,,,,
,,,,,266000,,,-503.31756591796875,-6.109475612640381,1.6915661096572876,501.7064514160156,501.6524963378906,0.09759312868118286,0.28750622272491455,0.0003,0.0003,0.0975971594452858
,,,,,266999,5969.5493,1000,,,,,,,,,,
,,,,,267000,,,-510.9232482910156,-5.857319355010986,1.8762037754058838,509.765380859375,509.9035949707031,0.09777749329805374,-0.23192742466926575,0.0003,0.0003,0.09777936339378357
,,,,,267999,5922.028,1000,,,,,,,,,,
,,,,,268000,,,-503.4764709472656,-6.083613395690918,1.9386787414550781,502.09588623046875,502.06256103515625,0.09878506511449814,0.55048006772995,0.0003,0.0003,0.09878530353307724
,,,,,268999,6029.117,1000,,,,,,,,,,
,,,,,269000,,,-516.4762573242188,-5.583860874176025,1.8485242128372192,515.155029296875,514.990478515625,0.09961692988872528,-0.4458322525024414,0.0003,0.0003,0.09960968047380447
,,,,,269999,6021.5044,1000,,,,,,,,,,
5857.8433,314.66107,6059.495,4934.812,1000.0,270000,,,-515.6400756835938,-5.640988826751709,2.027798891067505,514.6134033203125,514.5819091796875,0.10031422227621078,-0.5338096022605896,0.0003,0.0003,0.10031307488679886
,,,,,270999,6032.9053,1000,,,,,,,,,,
,,,,,271000,,,-515.7484741210938,-6.410131454467773,2.6337690353393555,514.8594360351562,514.268798828125,0.1002705842256546,0.36711710691452026,0.0003,0.0003,0.10027211904525757
,,,,,271999,6047.929,1000,,,,,,,,,,
,,,,,272000,,,-515.08740234375,-5.79537296295166,1.9343584775924683,514.1858520507812,513.875244140625,0.09991098940372467,-0.339802086353302,0.0003,0.0003,0.09990958124399185
,,,,,272999,6044.516,1000,,,,,,,,,,
,,,,,273000,,,-511.35076904296875,-5.757842540740967,2.1475841999053955,509.9444885253906,510.26812744140625,0.10028043389320374,-0.5010586380958557,0.0003,0.0003,0.10028211027383804
,,,,,273999,6018.779,1000,,,,,,,,,,
,,,,,274000,,,-515.8161010742188,-6.484131813049316,1.8654580116271973,514.720458984375,514.7949829101562,0.10057470202445984,0.8876121044158936,0.0003,0.0003,0.10057815909385681
,,,,,274999,5950.7725,1000,,,,,,,,,,
5982.5146,416.34116,6180.922,4738.479,1000.0,275000,,,-521.895263671875,-6.119194984436035,2.349297046661377,520.4228515625,520.3446044921875,0.1009419858455658,0.7105653882026672,0.0003,0.0003,0.10094290226697922
,,,,,275999,6161.2334,1000,,,,,,,,,,
,,,,,276000,,,-516.169189453125,-5.893063545227051,2.0518617630004883,515.1011352539062,514.8395385742188,0.10031513124704361,0.2768206000328064,0.0003,0.0003,0.10031372308731079
,,,,,276999,6193.195,1000,,,,,,,,,,
,,,,,277000,,,-521.6640625,-6.231330394744873,1.7977122068405151,520.2013549804688,520.2704467773438,0.10140024125576019,0.051202282309532166,0.0003,0.0003,0.10140533745288849
,,,,,277999,6193.023,1000,,,,,,,,,,
,,,,,278000,,,-524.7503662109375,-6.015440940856934,2.001260995864868,523.4627075195312,523.4600830078125,0.10201278328895569,0.25336742401123047,0.0003,0.0003,0.1020156741142273
,,,,,278999,5162.9067,1000,,,,,,,,,,
,,,,,279000,,,-523.491455078125,-6.421935558319092,2.1648995876312256,522.3304443359375,522.1653442382812,0.10262513905763626,0.5459430813789368,0.0003,0.0003,0.10262932628393173
,,,,,279999,6102.5356,1000,,,,,,,,,,
5861.6836,668.7603,6266.359,3973.6572,1000.0,280000,,,-520.513427734375,-5.979053497314453,2.014976739883423,518.7259521484375,519.0173950195312,0.10361102223396301,-0.035234235227108,0.0003,0.0003,0.10360944271087646
,,,,,280999,6157.985,1000,,,,,,,,,,
,,,,,281000,,,-528.730712890625,-5.857076168060303,2.115865707397461,527.61328125,527.546630859375,0.10325741767883301,-0.6536442041397095,0.0003,0.0003,0.1032559871673584
,,,,,281999,4024.7556,1000,,,,,,,,,,
,,,,,282000,,,-528.049072265625,-5.997760772705078,2.348052501678467,526.7119140625,526.852783203125,0.10166792571544647,-0.20052814483642578,0.0003,0.0003,0.10166523605585098
,,,,,282999,6158.727,1000,,,,,,,,,,
,,,,,283000,,,-526.4408569335938,-6.1058855056762695,2.1834254264831543,525.0170288085938,525.17236328125,0.10126984864473343,0.3749394118785858,0.0003,0.0003,0.1012682318687439
,,,,,283999,6217.9985,1000,,,,,,,,,,
,,,,,284000,,,-524.2846069335938,-6.268157482147217,2.2849016189575195,523.34326171875,523.380126953125,0.09997453540563583,0.4503784775733948,0.0003,0.0003,0.09997189044952393
,,,,,284999,6077.2476,1000,,,,,,,,,,
5941.7793,385.50006,6242.6113,4893.661,1000.0,285000,,,-532.7493286132812,-6.277868270874023,1.7360491752624512,531.6004638671875,531.5575561523438,0.09808265417814255,1.075925350189209,0.0003,0.0003,0.09808754175901413
,,,,,285999,6078.8516,1000,,,,,,,,,,
,,,,,286000,,,-529.3478393554688,-6.129759311676025,2.21547794342041,528.2194213867188,528.2388916015625,0.09869024157524109,0.7118996381759644,0.0003,0.0003,0.09869127720594406
,,,,,286999,6137.361,1000,,,,,,,,,,
,,,,,287000,,,-525.4793090820312,-5.935975074768066,2.9571845531463623,524.3920288085938,524.1597290039062,0.09854843467473984,-0.11908620595932007,0.0003,0.0003,0.09854674339294434
,,,,,287999,6045.39,1000,,,,,,,,,,
,,,,,288000,,,-529.173095703125,-6.723341464996338,2.888709783554077,527.8845825195312,527.7396240234375,0.09851780533790588,1.016831874847412,0.0003,0.0003,0.09852147102355957
,,,,,288999,6171.4214,1000,,,,,,,,,,
,,,,,289000,,,-533.3983764648438,-5.381927013397217,2.4074161052703857,532.0147705078125,532.16650390625,0.09880775213241577,-0.7934142351150513,0.0003,0.0003,0.09879861027002335
,,,,,289999,6094.3267,1000,,,,,,,,,,
6192.904,59.105015,6293.847,6099.5093,1000.0,290000,,,-532.0712280273438,-5.951024532318115,2.0923428535461426,530.6277465820312,530.7550048828125,0.09956266731023788,0.2313341200351715,0.0003,0.0003,0.09956430643796921
,,,,,290999,6216.07,1000,,,,,,,,,,
,,,,,291000,,,-530.6610107421875,-5.724643230438232,4.872225761413574,529.4815673828125,529.3846435546875,0.1011759415268898,-0.02240927517414093,0.0003,0.0003,0.10117847472429276
,,,,,291999,6178.373,1000,,,,,,,,,,
,,,,,292000,,,-536.8673095703125,-6.1255598068237305,1.8678627014160156,535.4249877929688,535.3095092773438,0.10131826996803284,0.09639821946620941,0.0003,0.0003,0.10131971538066864
,,,,,292999,5893.037,1000,,,,,,,,,,
,,,,,293000,,,-537.8546142578125,-5.5216875076293945,2.4798007011413574,536.1829833984375,536.1118774414062,0.10219467431306839,-1.1347306966781616,0.0003,0.0003,0.1021910011768341
,,,,,293999,6231.97,1000,,,,,,,,,,
,,,,,294000,,,-532.1153564453125,-5.982492923736572,3.074347734451294,530.9312744140625,530.8221435546875,0.10205552726984024,0.23144793510437012,0.0003,0.0003,0.1020597591996193
,,,,,294999,6257.7085,1000,,,,,,,,,,
6182.902,89.060646,6343.305,6056.433,1000.0,295000,,,-535.8114624023438,-6.167945384979248,3.010800361633301,534.7045288085938,534.5211791992188,0.10268213599920273,-0.015466004610061646,0.0003,0.0003,0.10268370807170868
,,,,,295999,6234.8223,1000,,,,,,,,,,
,,,,,296000,,,-545.9317626953125,-5.946451187133789,2.0086636543273926,544.2060546875,544.4364624023438,0.10330038517713547,0.20932476222515106,0.0003,0.0003,0.10329777002334595
,,,,,296999,6023.4023,1000,,,,,,,,,,
,,,,,297000,,,-544.408935546875,-5.995486259460449,2.128267765045166,543.4041137695312,543.2483520507812,0.10422611236572266,-0.27732351422309875,0.0003,0.0003,0.10422477126121521
,,,,,297999,6266.806,1000,,,,,,,,,,
,,,,,298000,,,-537.9973754882812,-6.319345474243164,2.6679744720458984,536.5136108398438,536.2579345703125,0.10411889851093292,0.30457761883735657,0.0003,0.0003,0.1041201576590538
,,,,,298999,6257.6904,1000,,,,,,,,,,
,,,,,299000,,,-545.3917846679688,-6.309751033782959,3.0991013050079346,544.0704345703125,543.89501953125,0.10369458049535751,0.19870629906654358,0.0003,0.0003,0.1036943793296814
,,,,,299999,6207.8,1000,,,,,,,,,,
6203.581,73.39725,6313.586,6024.437,1000.0,300000,,,-539.1865844726562,-6.127121925354004,2.8616719245910645,538.1154174804688,538.0279541015625,0.10410410165786743,0.746705174446106,0.0003,0.0003,0.1041080504655838
,,,,,300999,6175.529,1000,,,,,,,,,,
,,,,,301000,,,-538.4369506835938,-5.636770725250244,3.711000442504883,537.2544555664062,537.556640625,0.10471894592046738,-1.1968140602111816,0.0003,0.0003,0.10471951961517334
,,,,,301999,6245.6978,1000,,,,,,,,,,
,,,,,302000,,,-542.96630859375,-6.177204608917236,1.768432855606079,541.5925903320312,541.5679321289062,0.10658223181962967,0.09119870513677597,0.0003,0.0003,0.10658421367406845
,,,,,302999,6225.9644,1000,,,,,,,,,,
,,,,,303000,,,-552.595458984375,-6.403787612915039,2.2863762378692627,551.3989868164062,551.5714111328125,0.10595450550317764,0.11648131161928177,0.0003,0.0003,0.10595177114009857
,,,,,303999,6159.488,1000,,,,,,,,,,
,,,,,304000,,,-548.5829467773438,-6.259096145629883,2.4904961585998535,547.2135620117188,547.5321655273438,0.10547064244747162,0.6276262998580933,0.0003,0.0003,0.1054709404706955
,,,,,304999,6297.6426,1000,,,,,,,,,,
6180.1123,55.950676,6244.6875,6038.931,1000.0,305000,,,-549.7625122070312,-5.906552314758301,2.185115337371826,548.8595581054688,548.4749755859375,0.10537173599004745,-0.44584423303604126,0.0003,0.0003,0.10537193715572357
,,,,,305999,6268.984,1000,,,,,,,,,,
,,,,,306000,,,-553.2679443359375,-5.615229606628418,2.2020959854125977,551.709228515625,552.0033569335938,0.10587175190448761,-0.4470407962799072,0.0003,0.0003,0.1058698371052742
,,,,,306999,6184.0713,1000,,,,,,,,,,
,,,,,307000,,,-546.3811645507812,-5.856141090393066,2.2359373569488525,545.117431640625,545.1286010742188,0.10516443103551865,0.2932334840297699,0.0003,0.0003,0.1051616445183754
,,,,,307999,5949.938,1000,,,,,,,,,,
,,,,,308000,,,-552.263427734375,-5.98371696472168,2.344623565673828,550.8353271484375,551.0989379882812,0.1055174246430397,-0.26952967047691345,0.0003,0.0003,0.10551737248897552
,,,,,308999,6321.896,1000,,,,,,,,,,
,,,,,309000,,,-563.15625,-5.932407855987549,2.568788766860962,561.7890014648438,561.6973266601562,0.10449117422103882,0.2616501748561859,0.0003,0.0003,0.10449134558439255
,,,,,309999,6234.018,1000,,,,,,,,,,
6250.957,174.10165,6423.569,5909.39,1000.0,310000,,,-556.6228637695312,-6.203698635101318,1.9068729877471924,555.7255859375,555.7279663085938,0.10496476292610168,0.2273544818162918,0.0003,0.0003,0.10496438294649124
,,,,,310999,6268.2617,1000,,,,,,,,,,
,,,,,311000,,,-553.8970947265625,-5.599942207336426,2.615952730178833,552.8341064453125,552.7293090820312,0.10562469810247421,-0.9172737002372742,0.0003,0.0003,0.10562849789857864
,,,,,311999,6182.6187,1000,,,,,,,,,,
,,,,,312000,,,-550.4586181640625,-6.299352169036865,3.402970314025879,548.997314453125,549.3319702148438,0.10547760874032974,0.2695327699184418,0.0003,0.0003,0.10547825694084167
,,,,,312999,6359.298,1000,,,,,,,,,,
,,,,,313000,,,-558.8472900390625,-5.531726837158203,2.350196123123169,557.0274658203125,557.5577392578125,0.10635854303836823,-1.0657116174697876,0.0003,0.0003,0.10636293143033981
,,,,,313999,6276.665,1000,,,,,,,,,,
,,,,,314000,,,-556.2144165039062,-5.754626274108887,2.0467891693115234,554.8674926757812,554.6989135742188,0.1057995855808258,-0.4101616144180298,0.0003,0.0003,0.10579519718885422
,,,,,314999,6406.6714,1000,,,,,,,,,,
6265.054,227.59808,6405.5376,5595.4565,1000.0,315000,,,-557.38671875,-5.9121928215026855,2.462615966796875,556.2987060546875,555.750732421875,0.1054045781493187,-0.36892324686050415,0.0003,0.0003,0.10540512949228287
,,,,,315999,6362.439,1000,,,,,,,,,,
,,,,,316000,,,-557.9173583984375,-5.917195796966553,3.8497886657714844,556.32861328125,556.7903442382812,0.10561046749353409,-0.8077600002288818,0.0003,0.0003,0.10560578852891922
,,,,,316999,6377.682,1000,,,,,,,,,,
,,,,,317000,,,-558.3112182617188,-6.187345504760742,4.537809371948242,557.52685546875,557.0542602539062,0.10567124933004379,-0.06694486737251282,0.0003,0.0003,0.10567157715559006
,,,,,317999,6355.9614,1000,,,,,,,,,,
,,,,,318000,,,-561.4639892578125,-6.069936752319336,2.3900647163391113,559.9644775390625,559.883056640625,0.1046396791934967,0.5621300935745239,0.0003,0.0003,0.10463935881853104
,,,,,318999,6481.4136,1000,,,,,,,,,,
,,,,,319000,,,-564.177001953125,-5.565742492675781,2.067357301712036,562.7349853515625,562.9007568359375,0.10432782024145126,-1.2381196022033691,0.0003,0.0003,0.10432028770446777
,,,,,319999,5576.6426,1000,,,,,,,,,,
6141.088,276.6485,6363.9175,5357.4165,1000.0,320000,,,-564.3961791992188,-5.786538124084473,2.369466781616211,563.4840087890625,563.537353515625,0.10379514843225479,-0.01895260438323021,0.0003,0.0003,0.10379396378993988
,,,,,320999,6334.2925,1000,,,,,,,,,,
,,,,,321000,,,-564.5956420898438,-6.29514217376709,2.698148727416992,563.4424438476562,563.0918579101562,0.1037081778049469,0.45024871826171875,0.0003,0.0003,0.10371258109807968
,,,,,321999,6461.782,1000,,,,,,,,,,
,,,,,322000,,,-572.0722045898438,-5.756730079650879,1.7422397136688232,571.0741577148438,571.0342407226562,0.10391435027122498,-0.3607637286186218,0.0003,0.0003,0.1039128378033638
,,,,,322999,6249.4604,1000,,,,,,,,,,
,,,,,323000,,,-558.567138671875,-5.480689525604248,2.6743950843811035,556.9967041015625,556.7675170898438,0.10230576992034912,-0.9842486381530762,0.0003,0.0003,0.10229983925819397
,,,,,323999,6425.6235,1000,,,,,,,,,,
,,,,,324000,,,-570.295166015625,-6.0503740310668945,3.029864549636841,569.3504638671875,569.2439575195312,0.10179455578327179,-0.03044356405735016,0.0003,0.0003,0.10179135203361511
,,,,,324999,6397.677,1000,,,,,,,,,,
6435.452,66.37553,6551.6973,6295.272,1000.0,325000,,,-566.79638671875,-5.853518486022949,1.971993327140808,565.3145751953125,565.4118041992188,0.10282712429761887,-0.1593102216720581,0.0003,0.0003,0.10283124446868896
,,,,,325999,6445.1655,1000,,,,,,,,,,
,,,,,326000,,,-568.1433715820312,-6.206676959991455,2.138963460922241,566.7202758789062,566.8475952148438,0.10343975573778152,-0.03634142875671387,0.0003,0.0003,0.10344288498163223
,,,,,326999,6432.7314,1000,,,,,,,,,,
,,,,,327000,,,-566.7864379882812,-6.367605209350586,2.128742218017578,565.73193359375,565.9978637695312,0.10361851006746292,0.10701929032802582,0.0003,0.0003,0.10361962020397186
,,,,,327999,6447.733,1000,,,,,,,,,,
,,,,,328000,,,-576.4884643554688,-5.633169174194336,1.631793737411499,574.8756103515625,574.9249267578125,0.10501056909561157,-0.941789984703064,0.0003,0.0003,0.105008564889431
,,,,,328999,6052.032,1000,,,,,,,,,,
,,,,,329000,,,-572.9064331054688,-6.054988384246826,2.2684731483459473,571.740478515625,571.7125244140625,0.10569629073143005,-0.17827185988426208,0.0003,0.0003,0.10569349676370621
,,,,,329999,6410.308,1000,,,,,,,,,,
6450.4985,44.132324,6514.095,6364.7637,1000.0,330000,,,-572.492431640625,-5.6291399002075195,2.6765191555023193,571.43603515625,571.387451171875,0.10539517551660538,0.21379370987415314,0.0003,0.0003,0.10539701581001282
,,,,,330999,5539.071,1000,,,,,,,,,,
,,,,,331000,,,-576.1981201171875,-5.820301532745361,2.1639909744262695,574.901123046875,575.0453491210938,0.10481318831443787,-0.39696332812309265,0.0003,0.0003,0.10480726510286331
,,,,,331999,6505.7417,1000,,,,,,,,,,
,,,,,332000,,,-571.11328125,-5.956221580505371,2.3476431369781494,570.039306640625,569.9994506835938,0.10528241097927094,-0.5558103919029236,0.0003,0.0003,0.10527965426445007
,,,,,332999,6523.155,1000,,,,,,,,,,
,,,,,333000,,,-576.8762817382812,-5.91495418548584,2.4279212951660156,575.8848266601562,576.1068115234375,0.10547179728746414,-0.4255009889602661,0.0003,0.0003,0.10546623915433884
,,,,,333999,6530.554,1000,,,,,,,,,,
,,,,,334000,,,-570.6390380859375,-5.9247331619262695,2.0964884757995605,569.189697265625,569.0986938476562,0.10392708331346512,0.15449562668800354,0.0003,0.0003,0.10392708331346512
,,,,,334999,6481.3433,1000,,,,,,,,,,
6457.9956,44.82824,6509.129,6340.025,1000.0,335000,,,-577.5681762695312,-5.844534873962402,2.1650190353393555,576.6815795898438,576.7526245117188,0.10432595759630203,-0.33160021901130676,0.0003,0.0003,0.10432827472686768
,,,,,335999,6521.797,1000,,,,,,,,,,
,,,,,336000,,,-577.311279296875,-5.98471736907959,1.9032342433929443,575.8358764648438,575.8248291015625,0.1042945459485054,0.11153854429721832,0.0003,0.0003,0.10429292917251587
,,,,,336999,6443.153,1000,,,,,,,,,,
,,,,,337000,,,-577.1622314453125,-5.708407402038574,2.211273431777954,575.62939453125,575.4337768554688,0.10462670773267746,0.3969792425632477,0.0003,0.0003,0.10463132709264755
,,,,,337999,6446.9067,1000,,,,,,,,,,
,,,,,338000,,,-575.7882690429688,-6.046220779418945,2.202186107635498,574.711181640625,574.6473999023438,0.10427888482809067,0.08687975257635117,0.0003,0.0003,0.10428206622600555
,,,,,338999,6510.3545,1000,,,,,,,,,,
,,,,,339000,,,-572.7072143554688,-6.141134262084961,2.2428040504455566,571.2020874023438,571.5350341796875,0.10377723723649979,0.36432895064353943,0.0003,0.0003,0.10377735644578934
,,,,,339999,6505.726,1000,,,,,,,,,,
6244.287,473.5397,6479.5703,4831.195,1000.0,340000,,,-578.3563842773438,-5.747131824493408,2.8595104217529297,577.1195678710938,576.60595703125,0.1044088676571846,0.24227005243301392,0.0003,0.0003,0.10441048443317413
,,,,,340999,6524.5713,1000,,,,,,,,,,
,,,,,341000,,,-580.6878051757812,-5.768823623657227,2.4292166233062744,578.9480590820312,578.946533203125,0.10501401871442795,-0.46191146969795227,0.0003,0.0003,0.10501274466514587
,,,,,341999,6577.8477,1000,,,,,,,,,,
,,,,,342000,,,-582.1321411132812,-6.544119358062744,1.999727725982666,580.706298828125,580.4768676757812,0.10340984165668488,0.9521597027778625,0.0003,0.0003,0.103411003947258
,,,,,342999,6560.4526,1000,,,,,,,,,,
,,,,,343000,,,-585.7035522460938,-5.863379955291748,2.348266363143921,584.4833984375,584.426513671875,0.10370711237192154,-0.32464340329170227,0.0003,0.0003,0.10370679199695587
,,,,,343999,6565.2397,1000,,,,,,,,,,
,,,,,344000,,,-581.3382568359375,-6.166624069213867,2.5208754539489746,580.0189819335938,579.9608764648438,0.10397442430257797,0.12780854105949402,0.0003,0.0003,0.10397278517484665
,,,,,344999,5918.9775,1000,,,,,,,,,,
6517.7725,33.79359,6580.769,6458.692,1000.0,345000,,,-584.0512084960938,-6.111056327819824,2.476141929626465,582.7988891601562,582.8868408203125,0.10438258200883865,0.08157745003700256,0.0003,0.0003,0.10438651591539383
,,,,,345999,6564.051,1000,,,,,,,,,,
,,,,,346000,,,-586.6343383789062,-6.143243789672852,2.629734992980957,585.1564331054688,585.3637084960938,0.10397417098283768,0.46183863282203674,0.0003,0.0003,0.10397112369537354
,,,,,346999,6574.8706,1000,,,,,,,,,,
,,,,,347000,,,-586.9131469726562,-5.926532745361328,2.896803140640259,585.4349365234375,585.3726806640625,0.10365260392427444,-0.16583503782749176,0.0003,0.0003,0.1036549061536789
,,,,,347999,6622.6636,1000,,,,,,,,,,
,,,,,348000,,,-586.5076293945312,-6.156599044799805,1.8727446794509888,585.2576904296875,585.2456665039062,0.10479065030813217,0.04450693726539612,0.0003,0.0003,0.10479454696178436
,,,,,348999,6601.8955,1000,,,,,,,,,,
,,,,,349000,,,-586.3908081054688,-6.3554229736328125,2.272562265396118,585.1513061523438,585.1983642578125,0.1051466315984726,0.6043850779533386,0.0003,0.0003,0.10514968633651733
,,,,,349999,4091.5046,1000,,,,,,,,,,
6501.9766,98.86114,6577.0054,6224.376,1000.0,350000,,,-583.8050537109375,-6.437726020812988,2.1211259365081787,582.2476196289062,582.3513793945312,0.10372353345155716,0.7116892337799072,0.0003,0.0003,0.10372892767190933
,,,,,350999,6569.4316,1000,,,,,,,,,,
,,,,,351000,,,-587.8223876953125,-5.845864295959473,2.542306900024414,586.5191040039062,586.6079711914062,0.10406258702278137,-0.08735876530408859,0.0003,0.0003,0.10405611246824265
,,,,,351999,6608.6997,1000,,,,,,,,,,
,,,,,352000,,,-584.5376586914062,-5.743494987487793,1.5702471733093262,583.476806640625,583.5553588867188,0.10448240488767624,0.017927944660186768,0.0003,0.0003,0.10448524355888367
,,,,,352999,6618.6626,1000,,,,,,,,,,
,,,,,353000,,,-591.7957763671875,-6.239381790161133,2.0783488750457764,590.78125,590.7735595703125,0.10416671633720398,-0.14488042891025543,0.0003,0.0003,0.1041659489274025
,,,,,353999,6662.6104,1000,,,,,,,,,,
,,,,,354000,,,-592.3936767578125,-6.246032238006592,1.9998327493667603,591.3660278320312,591.5158081054688,0.1032094731926918,-0.21849964559078217,0.0003,0.0003,0.10321057587862015
,,,,,354999,6665.7085,1000,,,,,,,,,,
6430.5693,492.31006,6720.4927,4968.1167,1000.0,355000,,,-590.2550659179688,-5.76482629776001,2.4894845485687256,588.8590698242188,588.50146484375,0.10348227620124817,-0.047439053654670715,0.0003,0.0003,0.10347993671894073
,,,,,355999,6659.2417,1000,,,,,,,,,,
,,,,,356000,,,-588.0804443359375,-5.9215874671936035,2.6258022785186768,587.084228515625,586.951171875,0.10322152823209763,0.2957445979118347,0.0003,0.0003,0.10322211682796478
,,,,,356999,6687.774,1000,,,,,,,,,,
,,,,,357000,,,-589.6997680664062,-6.666922569274902,2.4342236518859863,588.27734375,588.3349609375,0.10436481982469559,1.655777931213379,0.0003,0.0003,0.1043706163764
,,,,,357999,6493.3955,1000,,,,,,,,,,
,,,,,358000,,,-587.9608764648438,-6.299295902252197,2.657205104827881,586.3941650390625,586.65380859375,0.10553337633609772,0.3160930275917053,0.0003,0.0003,0.10554081946611404
,,,,,358999,6685.2036,1000,,,,,,,,,,
,,,,,359000,,,-591.5545654296875,-5.82112979888916,1.9195592403411865,590.3350219726562,590.1767578125,0.10467910766601562,0.384065181016922,0.0003,0.0003,0.1046815812587738
,,,,,359999,6708.3887,1000,,,,,,,,,,
6623.1704,154.46823,6736.6997,6222.091,1000.0,360000,,,-589.353271484375,-5.887204170227051,2.1310529708862305,588.1870727539062,587.8638916015625,0.10528688132762909,-0.5941507816314697,0.0003,0.0003,0.10528693348169327
,,,,,360999,6605.022,1000,,,,,,,,,,
,,,,,361000,,,-595.5043334960938,-6.3254828453063965,2.672041654586792,594.0379028320312,594.1981811523438,0.10534448176622391,0.5500441789627075,0.0003,0.0003,0.10534699261188507
,,,,,361999,6668.41,1000,,,,,,,,,,
,,,,,362000,,,-589.3974609375,-6.088133811950684,1.8175468444824219,587.8414306640625,587.6796875,0.10536078363656998,0.1921471357345581,0.0003,0.0003,0.1053590252995491
,,,,,362999,6750.9746,1000,,,,,,,,,,
,,,,,363000,,,-595.5615234375,-6.2167487144470215,2.05371356010437,594.0466918945312,594.3453369140625,0.10482708364725113,1.1262129545211792,0.0003,0.0003,0.10483328253030777
,,,,,363999,6691.8076,1000,,,,,,,,,,
,,,,,364000,,,-597.0078125,-5.798395156860352,2.506334066390991,595.3251953125,595.381591796875,0.1051158756017685,-0.295949786901474,0.0003,0.0003,0.10511301457881927
,,,,,364999,6753.872,1000,,,,,,,,,,
6576.06,306.30005,6795.1304,5691.274,1000.0,365000,,,-595.6080932617188,-6.269954204559326,2.545833110809326,594.7481079101562,594.6498413085938,0.10484770685434341,0.22598347067832947,0.0003,0.0003,0.10484892874956131
,,,,,365999,6723.4985,1000,,,,,,,,,,
,,,,,366000,,,-598.4296264648438,-5.770076274871826,2.018099308013916,597.203125,596.99560546875,0.10489080846309662,-1.125070571899414,0.0003,0.0003,0.10488385707139969
,,,,,366999,6777.6445,1000,,,,,,,,,,
,,,,,367000,,,-598.6384887695312,-5.905102729797363,2.3543570041656494,597.6669921875,597.6525268554688,0.10493496060371399,0.8772761821746826,0.0003,0.0003,0.1049407422542572
,,,,,367999,6677.507,1000,,,,,,,,,,
,,,,,368000,,,-597.2112426757812,-6.361502170562744,2.1153054237365723,595.690185546875,595.6409301757812,0.10432431846857071,0.39649587869644165,0.0003,0.0003,0.10432469099760056
,,,,,368999,6725.2666,1000,,,,,,,,,,
,,,,,369000,,,-596.6886596679688,-6.1607208251953125,1.893052339553833,594.9930419921875,594.8921508789062,0.10538507997989655,0.11000724136829376,0.0003,0.0003,0.10538420081138611
,,,,,369999,6672.7734,1000,,,,,,,,,,
