Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,2601,7.1063905,13,,,,,,,,
,,,,,2619,11.580348,18,,,,,,,,
,,,,,2630,7.0784116,11,,,,,,,,
,,,,,2645,11.099284,15,,,,,,,,
,,,,,2659,10.69627,14,,,,,,,,
,,,,,2676,14.175992,17,,,,,,,,
,,,,,2699,4.717539,23,,,,,,,,
,,,,,2728,20.996231,29,,,,,,,,
,,,,,2746,12.184967,18,,,,,,,,
,,,,,2772,17.72743,26,,,,,,,,
,,,,,2805,12.632341,33,,,,,,,,
,,,,,2823,11.090474,18,,,,,,,,
,,,,,2842,12.935667,19,,,,,,,,
,,,,,2861,16.500912,19,,,,,,,,
,,,,,2915,39.209812,54,,,,,,,,
,,,,,2937,11.78004,22,,,,,,,,
,,,,,2953,11.17373,16,,,,,,,,
,,,,,2967,14.661492,14,,,,,,,,
,,,,,2982,7.5712056,15,,,,,,,,
,,,,,2995,6.7963057,13,,,,,,,,
,,,,,3008,8.154164,13,,,,,,,,
,,,,,3021,8.194112,13,,,,,,,,
,,,,,3082,82.75264,61,,,,,,,,
,,,,,3100,12.10154,18,,,,,,,,
,,,,,3147,47.727203,47,,,,,,,,
,,,,,3160,8.889026,13,,,,,,,,
,,,,,3205,44.135387,45,,,,,,,,
,,,,,3232,30.7453,27,,,,,,,,
,,,,,3244,10.687784,12,,,,,,,,
,,,,,3269,13.260193,25,,,,,,,,
,,,,,3288,11.711404,19,,,,,,,,
,,,,,3304,10.134092,16,,,,,,,,
,,,,,3347,42.623306,43,,,,,,,,
,,,,,3360,13.19034,13,,,,,,,,
,,,,,3374,12.830794,14,,,,,,,,
,,,,,3386,9.338231,12,,,,,,,,
,,,,,3421,35.37774,35,,,,,,,,
,,,,,3442,12.168136,21,,,,,,,,
,,,,,3507,45.74813,65,,,,,,,,
,,,,,3549,29.48117,42,,,,,,,,
,,,,,3565,9.592058,16,,,,,,,,
,,,,,3588,5.6562347,23,,,,,,,,
,,,,,3603,14.228719,15,,,,,,,,
,,,,,3621,14.186996,18,,,,,,,,
,,,,,3664,27.570402,43,,,,,,,,
,,,,,3716,52.652935,52,,,,,,,,
,,,,,3731,11.359669,15,,,,,,,,
,,,,,3753,14.278683,22,,,,,,,,
,,,,,3763,5.9544168,10,,,,,,,,
,,,,,3797,40.944275,34,,,,,,,,
,,,,,3822,21.962273,25,,,,,,,,
,,,,,3840,11.455871,18,,,,,,,,
,,,,,3855,11.325999,15,,,,,,,,
,,,,,3869,9.933615,14,,,,,,,,
,,,,,3917,75.07344,48,,,,,,,,
,,,,,3928,7.9515505,11,,,,,,,,
,,,,,3949,11.520853,21,,,,,,,,
,,,,,4002,75.52746,53,,,,,,,,
,,,,,4016,8.302639,14,,,,,,,,
,,,,,4043,21.41455,27,,,,,,,,
,,,,,4061,12.081454,18,,,,,,,,
,,,,,4070,4.5650506,9,,,,,,,,
,,,,,4081,6.3598795,11,,,,,,,,
,,,,,4126,62.211235,45,,,,,,,,
,,,,,4149,14.489464,23,,,,,,,,
,,,,,4181,28.473864,32,,,,,,,,
,,,,,4195,11.8879795,14,,,,,,,,
,,,,,4222,19.161043,27,,,,,,,,
,,,,,4240,12.875196,18,,,,,,,,
,,,,,4269,8.210444,29,,,,,,,,
,,,,,4312,44.68286,43,,,,,,,,
,,,,,4330,11.792654,18,,,,,,,,
,,,,,4352,13.563425,22,,,,,,,,
,,,,,4362,7.7610707,10,,,,,,,,
,,,,,4373,5.017203,11,,,,,,,,
,,,,,4393,15.363583,20,,,,,,,,
,,,,,4410,11.73109,17,,,,,,,,
,,,,,4427,15.382538,17,,,,,,,,
,,,,,4467,42.789272,40,,,,,,,,
,,,,,4488,14.660624,21,,,,,,,,
,,,,,4501,11.346087,13,,,,,,,,
,,,,,4516,12.404111,15,,,,,,,,
,,,,,4542,19.744144,26,,,,,,,,
,,,,,4572,5.6435914,30,,,,,,,,
,,,,,4586,11.601913,14,,,,,,,,
,,,,,4616,15.239506,30,,,,,,,,
,,,,,4630,8.360334,14,,,,,,,,
,,,,,4658,26.516392,28,,,,,,,,
,,,,,4670,10.617541,12,,,,,,,,
,,,,,4695,15.831965,25,,,,,,,,
,,,,,4716,21.104607,21,,,,,,,,
,,,,,4737,11.644619,21,,,,,,,,
,,,,,4748,10.227599,11,,,,,,,,
,,,,,4822,73.86494,74,,,,,,,,
,,,,,4859,54.065887,37,,,,,,,,
,,,,,4886,23.020641,27,,,,,,,,
,,,,,4901,12.751132,15,,,,,,,,
,,,,,4917,12.841962,16,,,,,,,,
,,,,,4941,19.418732,24,,,,,,,,
,,,,,4961,15.587188,20,,,,,,,,
,,,,,4976,12.342762,15,,,,,,,,
,,,,,4994,14.881915,18,,,,,,,,
19.932995,11.991265,53.576607,9.607439,20.4,5000,,,,,,,,,,
,,,,,5014,11.277307,20,,,,,,,,
,,,,,5035,16.703035,21,,,,,,,,
,,,,,5047,10.9604435,12,,,,,,,,
,,,,,5059,9.3841305,12,,,,,,,,
,,,,,5070,6.665704,11,,,,,,,,
,,,,,5087,16.319927,17,,,,,,,,
,,,,,5108,15.830455,21,,,,,,,,
,,,,,5142,28.81677,34,,,,,,,,
,,,,,5152,7.6713257,10,,,,,,,,
,,,,,5162,8.041594,10,,,,,,,,
,,,,,5250,164.02354,88,,,,,,,,
,,,,,5262,9.011857,12,,,,,,,,
,,,,,5292,27.042755,30,,,,,,,,
,,,,,5311,16.737213,19,,,,,,,,
,,,,,5330,16.41937,19,,,,,,,,
,,,,,5354,27.07077,24,,,,,,,,
,,,,,5370,10.78711,16,,,,,,,,
,,,,,5383,7.7212424,13,,,,,,,,
,,,,,5412,25.159561,29,,,,,,,,
,,,,,5440,18.992645,28,,,,,,,,
,,,,,5457,17.436287,17,,,,,,,,
,,,,,5471,12.622472,14,,,,,,,,
,,,,,5480,7.412302,9,,,,,,,,
,,,,,5491,9.4150095,11,,,,,,,,
,,,,,5505,10.8608265,14,,,,,,,,
,,,,,5519,11.455832,14,,,,,,,,
,,,,,5540,25.657272,21,,,,,,,,
,,,,,5568,35.61342,28,,,,,,,,
,,,,,5585,14.909534,17,,,,,,,,
,,,,,5603,18.704365,18,,,,,,,,
,,,,,5617,12.124887,14,,,,,,,,
,,,,,5637,20.455032,20,,,,,,,,
,,,,,5669,23.538858,32,,,,,,,,
,,,,,5685,14.98684,16,,,,,,,,
,,,,,5699,13.5266695,14,,,,,,,,
,,,,,5764,118.865875,65,,,,,,,,
,,,,,5781,14.101832,17,,,,,,,,
,,,,,5793,10.035952,12,,,,,,,,
,,,,,5815,21.082956,22,,,,,,,,
,,,,,5832,16.812578,17,,,,,,,,
,,,,,5849,17.292095,17,,,,,,,,
,,,,,5859,8.19926,10,,,,,,,,
,,,,,5880,11.489854,21,,,,,,,,
,,,,,5915,41.950394,35,,,,,,,,
,,,,,5941,29.698647,26,,,,,,,,
,,,,,5972,27.947899,31,,,,,,,,
,,,,,6013,40.405415,41,,,,,,,,
,,,,,6023,7.768598,10,,,,,,,,
,,,,,6033,6.9717355,10,,,,,,,,
,,,,,6046,9.979284,13,,,,,,,,
,,,,,6070,25.027855,24,,,,,,,,
,,,,,6099,37.72494,29,,,,,,,,
,,,,,6112,11.994134,13,,,,,,,,
,,,,,6131,14.674415,19,,,,,,,,
,,,,,6144,8.894588,13,,,,,,,,
,,,,,6160,14.670995,16,,,,,,,,
,,,,,6174,9.6814575,14,,,,,,,,
,,,,,6189,11.200347,15,,,,,,,,
,,,,,6204,11.830931,15,,,,,,,,
,,,,,6220,15.00936,16,,,,,,,,
,,,,,6233,11.628087,13,,,,,,,,
,,,,,6248,11.4329,15,,,,,,,,
,,,,,6294,35.26382,46,,,,,,,,
,,,,,6321,26.5038,27,,,,,,,,
,,,,,6336,11.999571,15,,,,,,,,
,,,,,6356,20.779905,20,,,,,,,,
,,,,,6372,15.887604,16,,,,,,,,
,,,,,6397,27.802992,25,,,,,,,,
,,,,,6408,8.923939,11,,,,,,,,
,,,,,6438,29.23589,30,,,,,,,,
,,,,,6463,29.926327,25,,,,,,,,
,,,,,6487,23.226898,24,,,,,,,,
,,,,,6530,40.037376,43,,,,,,,,
,,,,,6551,17.033842,21,,,,,,,,
,,,,,6566,13.986182,15,,,,,,,,
,,,,,6586,12.21827,20,,,,,,,,
,,,,,6602,14.142088,16,,,,,,,,
,,,,,6632,38.353672,30,,,,,,,,
,,,,,6664,43.598053,32,,,,,,,,
,,,,,6677,13.622948,13,,,,,,,,
,,,,,6744,49.594284,67,,,,,,,,
,,,,,6756,9.657874,12,,,,,,,,
,,,,,6789,13.875905,33,,,,,,,,
,,,,,6836,54.991547,47,,,,,,,,
,,,,,6852,9.355033,16,,,,,,,,
,,,,,6881,33.75164,29,,,,,,,,
,,,,,6898,16.600592,17,,,,,,,,
,,,,,6920,24.122126,22,,,,,,,,
,,,,,6942,13.048494,22,,,,,,,,
,,,,,6963,11.7910795,21,,,,,,,,
,,,,,6987,21.122248,24,,,,,,,,
,,,,,7021,30.35002,34,,,,,,,,
,,,,,7038,13.1364765,17,,,,,,,,
,,,,,7058,20.562454,20,,,,,,,,
,,,,,7081,21.587791,23,,,,,,,,
,,,,,7099,20.860125,18,,,,,,,,
,,,,,7156,87.782455,57,,,,,,,,
,,,,,7181,7.0489035,25,,,,,,,,
,,,,,7196,9.936992,15,,,,,,,,
,,,,,7208,9.373797,12,,,,,,,,
,,,,,7254,49.62005,46,,,,,,,,
,,,,,7275,16.817463,21,,,,,,,,
,,,,,7288,12.215904,13,,,,,,,,
,,,,,7309,24.760233,21,,,,,,,,
,,,,,7320,7.6934876,11,,,,,,,,
,,,,,7341,21.093014,21,,,,,,,,
,,,,,7368,27.080196,27,,,,,,,,
,,,,,7386,13.553563,18,,,,,,,,
,,,,,7399,11.344586,13,,,,,,,,
,,,,,7422,11.92738,23,,,,,,,,
,,,,,7451,24.662766,29,,,,,,,,
,,,,,7462,7.8587723,11,,,,,,,,
,,,,,7495,26.671026,33,,,,,,,,
,,,,,7512,17.995518,17,,,,,,,,
,,,,,7524,10.363552,12,,,,,,,,
,,,,,7570,37.934425,46,,,,,,,,
,,,,,7598,22.300669,28,,,,,,,,
,,,,,7635,46.897736,37,,,,,,,,
,,,,,7646,9.069533,11,,,,,,,,
,,,,,7699,81.303795,53,,,,,,,,
,,,,,7712,12.243857,13,,,,,,,,
,,,,,7728,9.445688,16,,,,,,,,
,,,,,7752,17.049536,24,,,,,,,,
,,,,,7782,16.183344,30,,,,,,,,
,,,,,7810,25.403736,28,,,,,,,,
,,,,,7822,10.61063,12,,,,,,,,
,,,,,7849,24.835764,27,,,,,,,,
,,,,,7874,29.72199,25,,,,,,,,
,,,,,7898,14.080129,24,,,,,,,,
,,,,,7917,18.85233,19,,,,,,,,
,,,,,7934,11.316242,17,,,,,,,,
,,,,,7950,10.984802,16,,,,,,,,
,,,,,7968,15.761971,18,,,,,,,,
,,,,,7989,13.671952,21,,,,,,,,
,,,,,8001,8.436101,12,,,,,,,,
,,,,,8019,18.161661,18,,,,,,,,
,,,,,8033,13.123435,14,,,,,,,,
,,,,,8063,29.044079,30,,,,,,,,
,,,,,8073,7.5066223,10,,,,,,,,
,,,,,8111,55.797962,38,,,,,,,,
,,,,,8127,13.514849,16,,,,,,,,
,,,,,8156,36.423664,29,,,,,,,,
,,,,,8172,15.504903,16,,,,,,,,
,,,,,8187,10.979382,15,,,,,,,,
,,,,,8200,11.565782,13,,,,,,,,
,,,,,8231,40.498413,31,,,,,,,,
,,,,,8249,11.6262045,18,,,,,,,,
,,,,,8263,9.824084,14,,,,,,,,
,,,,,8275,7.1777353,12,,,,,,,,
,,,,,8297,18.99977,22,,,,,,,,
,,,,,8310,11.476533,13,,,,,,,,
,,,,,8319,6.982229,9,,,,,,,,
,,,,,8336,15.660576,17,,,,,,,,
,,,,,8364,37.08095,28,,,,,,,,
,,,,,8375,9.23572,11,,,,,,,,
,,,,,8394,7.7790785,19,,,,,,,,
,,,,,8415,14.56652,21,,,,,,,,
,,,,,8458,44.142475,43,,,,,,,,
,,,,,8480,22.051315,22,,,,,,,,
,,,,,8496,16.349854,16,,,,,,,,
,,,,,8536,51.30886,40,,,,,,,,
,,,,,8552,12.000675,16,,,,,,,,
,,,,,8574,10.388972,22,,,,,,,,
,,,,,8591,14.568817,17,,,,,,,,
,,,,,8615,28.900812,24,,,,,,,,
,,,,,8648,26.744762,33,,,,,,,,
,,,,,8677,28.545439,29,,,,,,,,
,,,,,8686,4.3712363,9,,,,,,,,
,,,,,8697,9.457643,11,,,,,,,,
,,,,,8707,7.3030314,10,,,,,,,,
,,,,,8724,14.8095875,17,,,,,,,,
,,,,,8742,11.607697,18,,,,,,,,
,,,,,8766,23.545834,24,,,,,,,,
,,,,,8819,78.3585,53,,,,,,,,
,,,,,8832,10.496434,13,,,,,,,,
,,,,,8851,13.936156,19,,,,,,,,
,,,,,8871,23.670889,20,,,,,,,,
,,,,,8888,13.971805,17,,,,,,,,
,,,,,8909,11.159171,21,,,,,,,,
,,,,,8936,12.843857,27,,,,,,,,
,,,,,8959,13.128316,23,,,,,,,,
,,,,,9005,44.17358,46,,,,,,,,
,,,,,9031,27.956741,26,,,,,,,,
,,,,,9071,43.692394,40,,,,,,,,
,,,,,9089,12.206787,18,,,,,,,,
,,,,,9111,8.302839,22,,,,,,,,
,,,,,9128,16.79549,17,,,,,,,,
,,,,,9137,7.045369,9,,,,,,,,
,,,,,9147,6.8121266,10,,,,,,,,
,,,,,9157,8.711688,10,,,,,,,,
,,,,,9170,10.243384,13,,,,,,,,
,,,,,9186,16.422981,16,,,,,,,,
,,,,,9202,10.502136,16,,,,,,,,
,,,,,9220,12.185084,18,,,,,,,,
,,,,,9239,18.378986,19,,,,,,,,
,,,,,9260,13.796884,21,,,,,,,,
,,,,,9277,17.397692,17,,,,,,,,
,,,,,9330,54.628986,53,,,,,,,,
,,,,,9358,25.0295,28,,,,,,,,
,,,,,9367,6.67072,9,,,,,,,,
,,,,,9389,23.338377,22,,,,,,,,
,,,,,9412,18.775784,23,,,,,,,,
,,,,,9436,23.165344,24,,,,,,,,
,,,,,9491,100.5221,55,,,,,,,,
,,,,,9545,90.36741,54,,,,,,,,
,,,,,9565,20.047565,20,,,,,,,,
,,,,,9602,9.045651,37,,,,,,,,
,,,,,9627,28.420486,25,,,,,,,,
,,,,,9651,14.756769,24,,,,,,,,
,,,,,9669,14.921181,18,,,,,,,,
,,,,,9682,12.064888,13,,,,,,,,
,,,,,9702,14.470407,20,,,,,,,,
,,,,,9711,7.5590663,9,,,,,,,,
,,,,,9752,61.482403,41,,,,,,,,
,,,,,9773,16.411785,21,,,,,,,,
,,,,,9784,9.098907,11,,,,,,,,
,,,,,9817,18.614965,33,,,,,,,,
,,,,,9834,15.449303,17,,,,,,,,
,,,,,9849,11.028898,15,,,,,,,,
,,,,,9870,19.334158,21,,,,,,,,
,,,,,9906,54.664482,36,,,,,,,,
,,,,,9920,13.439392,14,,,,,,,,
,,,,,9955,20.873684,35,,,,,,,,
,,,,,9977,24.009338,22,,,,,,,,
,,,,,9991,13.376634,14,,,,,,,,
,,,,,10000,6.973153,9,,,,,,,,
15.113315,11.277363,48.657673,8.993201,17.6,10000,,,-0.2550605237483978,1.9542332887649536,1.2863504886627197,0.003072375198826194,1.0459176301956177,0.0003,0.0003,0.1
,,,,,10021,12.451662,21,,,,,,,,
,,,,,10049,33.388172,28,,,,,,,,
,,,,,10076,15.352781,27,,,,,,,,
,,,,,10097,26.004145,21,,,,,,,,
,,,,,10132,51.500427,35,,,,,,,,
,,,,,10155,23.53731,23,,,,,,,,
,,,,,10196,61.636826,41,,,,,,,,
,,,,,10263,129.5896,67,,,,,,,,
,,,,,10325,90.58702,62,,,,,,,,
,,,,,10372,79.287796,47,,,,,,,,
,,,,,10429,93.86242,57,,,,,,,,
,,,,,10477,79.94538,48,,,,,,,,
,,,,,10520,70.51614,43,,,,,,,,
,,,,,10562,69.750984,42,,,,,,,,
,,,,,10617,97.98812,55,,,,,,,,
,,,,,10673,104.4265,56,,,,,,,,
,,,,,10718,77.8842,45,,,,,,,,
,,,,,10757,63.731583,39,,,,,,,,
,,,,,10798,68.98054,41,,,,,,,,
,,,,,10836,64.0873,38,,,,,,,,
,,,,,10881,75.5161,45,,,,,,,,
,,,,,10925,76.067024,44,,,,,,,,
,,,,,10974,86.04387,49,,,,,,,,
,,,,,11000,,,-6.63523530960083,-0.03236556798219681,0.3469158709049225,6.068107604980469,6.204296588897705,0.0003,0.0003,0.1
,,,,,11011,59.992493,37,,,,,,,,
,,,,,11072,116.77687,61,,,,,,,,
,,,,,11111,65.52742,39,,,,,,,,
,,,,,11151,67.52755,40,,,,,,,,
,,,,,11214,121.76558,63,,,,,,,,
,,,,,11249,57.74961,35,,,,,,,,
,,,,,11300,91.37457,51,,,,,,,,
,,,,,11387,191.63077,87,,,,,,,,
,,,,,11479,206.91681,92,,,,,,,,
,,,,,11564,186.95021,85,,,,,,,,
,,,,,11650,187.51059,86,,,,,,,,
,,,,,11739,201.44194,89,,,,,,,,
,,,,,11823,183.59207,84,,,,,,,,
,,,,,11913,205.4218,90,,,,,,,,
,,,,,11996,182.63177,83,,,,,,,,
,,,,,12000,,,-14.89370346069336,-1.4814451932907104,4.854025363922119,13.361353874206543,13.063490867614746,0.0003,0.0003,0.1
,,,,,12081,185.02689,85,,,,,,,,
,,,,,12163,173.67805,82,,,,,,,,
,,,,,12246,174.14688,83,,,,,,,,
,,,,,12332,189.1414,86,,,,,,,,
,,,,,12418,188.54962,86,,,,,,,,
,,,,,12504,178.80093,86,,,,,,,,
,,,,,12589,179.5962,85,,,,,,,,
,,,,,12684,191.6365,95,,,,,,,,
,,,,,12772,182.01683,88,,,,,,,,
,,,,,12860,189.89807,88,,,,,,,,
,,,,,12955,201.24074,95,,,,,,,,
,,,,,13000,,,-24.616283416748047,-1.5537654161453247,1.1089776754379272,23.002059936523438,22.978715896606445,0.0003,0.0003,0.1
,,,,,13054,206.57993,99,,,,,,,,
,,,,,13155,231.51988,101,,,,,,,,
,,,,,13243,184.91748,88,,,,,,,,
,,,,,13345,230.59303,102,,,,,,,,
,,,,,13433,185.15353,88,,,,,,,,
,,,,,13516,171.76802,83,,,,,,,,
,,,,,13598,170.4364,82,,,,,,,,
,,,,,13686,178.84723,88,,,,,,,,
,,,,,13772,171.8322,86,,,,,,,,
,,,,,13858,188.79291,86,,,,,,,,
,,,,,13946,179.59483,88,,,,,,,,
,,,,,14000,,,-35.14768981933594,-1.2720932960510254,1.3004891872406006,33.47456359863281,33.41454315185547,0.0003,0.0003,0.1
,,,,,14030,180.6351,84,,,,,,,,
,,,,,14118,183.80722,88,,,,,,,,
,,,,,14209,195.4173,91,,,,,,,,
,,,,,14300,182.83253,91,,,,,,,,
,,,,,14387,181.23933,87,,,,,,,,
,,,,,14471,164.08736,84,,,,,,,,
,,,,,14558,174.18526,87,,,,,,,,
,,,,,14647,174.96158,89,,,,,,,,
,,,,,14729,173.72762,82,,,,,,,,
,,,,,14816,178.76186,87,,,,,,,,
,,,,,14844,50.121857,28,,,,,,,,
,,,,,14869,42.745457,25,,,,,,,,
,,,,,14960,182.26933,91,,,,,,,,
183.47989,5.23543,190.0225,172.9637,86.7,15000,,,-43.66620635986328,-1.6278834342956543,4.986515522003174,41.42666244506836,41.30690002441406,0.0003,0.0003,0.1
,,,,,15046,173.74261,86,,,,,,,,
,,,,,15138,190.46133,92,,,,,,,,
,,,,,15228,183.30116,90,,,,,,,,
,,,,,15316,184.3801,88,,,,,,,,
,,,,,15401,178.85663,85,,,,,,,,
,,,,,15491,179.88599,90,,,,,,,,
,,,,,15582,201.25455,91,,,,,,,,
,,,,,15672,197.75444,90,,,,,,,,
,,,,,15763,195.26616,91,,,,,,,,
,,,,,15851,191.34169,88,,,,,,,,
,,,,,15943,189.93987,92,,,,,,,,
,,,,,16000,,,-51.97761535644531,-1.4560377597808838,4.738618850708008,50.28516387939453,50.31260681152344,0.0003,0.0003,0.1
,,,,,16040,222.4199,97,,,,,,,,
,,,,,16129,193.25346,89,,,,,,,,
,,,,,16226,223.68283,97,,,,,,,,
,,,,,16324,211.25471,98,,,,,,,,
,,,,,16424,236.00612,100,,,,,,,,
,,,,,16514,207.67632,90,,,,,,,,
,,,,,16612,231.25218,98,,,,,,,,
,,,,,16718,253.8562,106,,,,,,,,
,,,,,16818,230.07658,100,,,,,,,,
,,,,,16917,232.3154,99,,,,,,,,
,,,,,17000,,,-58.75544357299805,-1.1574114561080933,4.579633712768555,56.636566162109375,56.46967315673828,0.0003,0.0003,0.1
,,,,,17021,250.29872,104,,,,,,,,
,,,,,17127,237.87321,106,,,,,,,,
,,,,,17228,239.91714,101,,,,,,,,
,,,,,17334,257.17487,106,,,,,,,,
,,,,,17439,226.72324,105,,,,,,,,
,,,,,17548,235.3546,109,,,,,,,,
,,,,,17659,241.55711,111,,,,,,,,
,,,,,17764,232.75584,105,,,,,,,,
,,,,,17880,248.20645,116,,,,,,,,
,,,,,17979,218.27292,99,,,,,,,,
,,,,,18000,,,-65.82391357421875,-1.3604626655578613,6.385257244110107,63.07288360595703,63.03036880493164,0.0003,0.0003,0.1
,,,,,18094,254.70923,115,,,,,,,,
,,,,,18205,241.4509,111,,,,,,,,
,,,,,18316,261.77908,111,,,,,,,,
,,,,,18429,251.81242,113,,,,,,,,
,,,,,18534,235.81596,105,,,,,,,,
,,,,,18638,236.96379,104,,,,,,,,
,,,,,18744,251.6654,106,,,,,,,,
,,,,,18856,271.20602,112,,,,,,,,
,,,,,18971,280.75436,115,,,,,,,,
,,,,,19000,,,-73.02497863769531,-1.3978447914123535,4.025274276733398,70.21416473388672,69.98551940917969,0.0003,0.0003,0.1
,,,,,19087,290.84067,116,,,,,,,,
,,,,,19210,294.15045,123,,,,,,,,
,,,,,19315,263.47635,105,,,,,,,,
,,,,,19426,286.8515,111,,,,,,,,
,,,,,19537,279.1234,111,,,,,,,,
,,,,,19648,284.87714,111,,,,,,,,
,,,,,19756,267.12585,108,,,,,,,,
,,,,,19867,274.43665,111,,,,,,,,
,,,,,19971,254.9103,104,,,,,,,,
